x,y,z,id,group1,group2,group3,group4,group5,group6,group7,group8,group9,group10,group11,group12,group13,group14,group15
62.354,72,599.30100334448,599.30100334448,1720191109820.9,38021467398949,42391434628687,13071878997855,9949008908468.3,6985419676505.5,5844459680649.5,6146353005885.4,3430465319439.4,4369797852664.7,8613526906063.6,2658723198694.4,1948069580734,312269667147.2,89520636120.126
62.354,72,602.88963210702,602.88963210702,1717543976164.2,37962957167749,42326198512283,13051762586947,9933698233948.5,6974669671819.2,5835465489336.5,6136894173830.2,3425186024578,4363072900812.3,8600270891627.3,2654631469757,1945071529993,311789088186.77,89382865113.246
62.354,72,606.47826086957,606.47826086957,1714726743205,37900687213426,42256770533119,13030353565552,9917403752154.4,6963228913589.6,5825893367916.9,6126827558592.8,3419567508074.7,4355915843360.4,8586163136048.2,2650276835846.7,1941880846696.1,311277630828.51,89236241966.03
62.354,72,610.06688963211,610.06688963211,1711814947268.6,37836327123699,42185012180579,13008225946015,9900562344565.5,6951404146305.5,5815999959149.1,6116423059904.6,3413760408926.3,4348518566576.5,8571581874345.3,2645776045906,1938583073721.9,310749007329.31,89084697673.255
62.354,72,613.65551839465,613.65551839465,1708513080932.6,37763345267021,42103641084245,12983134123446,9881464878957.3,6937995349313.3,5804781246464.4,6104624798706.6,3407175410119.5,4340130389828.2,8555047409305.4,2640672365248.6,1934843557959.8,310149573840.36,88912853752.99
62.354,72,617.24414715719,617.24414715719,1705211214596.6,37690363410342,42022269987911,12958042300877,9862367413349.1,6924586552321.1,5793562533779.7,6092826537508.5,3400590411312.7,4331742213079.9,8538512944265.5,2635568684591.2,1931104042197.7,309550140351.41,88741009832.724
62.354,72,620.83277591973,620.83277591973,1701552480085,37609493660276,41932104375141,12930238585720,9841205923720.1,6909728557224.9,5781131326355.5,6079753150368.4,3393293727478,4322447481632,8520191532374.9,2629913431223.3,1926960384754.8,308885924212.58,88550594187.46
62.354,72,624.42140468227,624.42140468227,1697768252809,37525850130942,41838846168931,12901481233000,9819318619636.8,6894360951329.5,5768273744917,6066231364939,3385746779462.7,4312833960045.1,8501241740271.5,2624064217202.9,1922674610810.1,308198927242.13,88353647791.435
62.354,72,628.01003344482,628.01003344482,1693847512540,37439189241939,41742223793958,12871686499495,9796641764204.2,6878438983605.6,5754952347881.8,6052221805713.9,3377927590661.1,4302873654151.1,8481608387372.8,2618004010043.5,1918234240516.1,307487148958.46,88149597151.875
62.354,72,631.59866220736,631.59866220736,1689583534918.7,37344941745091,41637142822093,12839283458710,9771979724002.4,6861123172834.7,5740464770003.4,6036985827065.5,3369423901398.3,4292041421528.9,8460256343877.5,2611413298609.3,1913405165525.1,306713062522.71,87927684170.523
62.354,72,635.1872909699,635.1872909699,1685319557297.4,37250694248243,41532061850227,12806880417925,9747317683800.6,6843807362063.7,5725977192125.1,6021749848417.2,3360920212135.6,4281209188906.6,8438904300382.2,2604822587175.1,1908576090534.1,305938976086.95,87705771189.171
62.354,72,638.77591973244,638.77591973244,1680660184460.9,37147707297202,41417236937730,12771472720101,9720368797373.5,6824885905322.2,5710146225476.3,6005101089256.1,3351628008797.2,4269372534937.4,8415572399489.6,2597620757514.5,1903299244289.1,305093113306.92,87463281550.244
62.354,72,642.36454849498,642.36454849498,1675919404113.3,37042920988994,41300405855393,12735446396553,9692949074546.7,6805633863795.6,5694038669905.6,5988161454179.1,3342173459113,4257329081697.7,8391832867809,2590293105355.4,1897930206884.6,304232472569.74,87216555404.61
62.354,72,645.95317725753,645.95317725753,1671001538235,36934220546922,41179210766281,12698074381632,9664505145684.3,6785662704529.7,5677329453473.2,5970589080164.2,3332365759252.9,4244835779809.3,8367206619331.3,2582691752101.5,1892360626416.6,303339685394.96,86960613602.157
