x,y,z,id,group1,group2,group3,group4,group5,group6,group7,group8,group9,group10,group11,group12,group13,group14,group15
0,0,536,0,390306196.91181,20288815233.859,78401480473.478,38068419213.993,41444142162.707,42097227401.575,54841427846.053,291917303582.55,1876472416632.9,13357839626139,60001360071846,27602616077743,26181791413583,5628671984435.9,2002613841141.8
0.86889632107023,0.50167224080268,536,1.0033224077839,403229923.40343,20847981984.87,80374599029.325,39009653116.149,42451412832.918,43104240341.686,56078868753.408,293615542156.83,1878051777508.5,13364269093580,60027131733552,27614075119371,26192462362900,5630926869762.1,2003415552906.8
1.7377926421405,1.0033444816054,536,2.0066448155679,416153649.89506,21407148735.881,82347717585.171,39950887018.305,43458683503.13,44111253281.798,57316309660.763,295313780731.1,1879631138384.1,13370698561022,60052903395259,27625534160999,26203133312216,5633181755088.3,2004217264671.7
2.6066889632107,1.505016722408,536,3.0099672233518,429077376.38669,21966315486.892,84320836141.018,40892120920.461,44465954173.341,45118266221.91,58553750568.118,297012019305.38,1881210499259.6,13377128028464,60078675056965,27636993202627,26213804261532,5635436640414.5,2005018976436.7
3.4755852842809,2.0066889632107,536,4.0132896311358,442001102.87831,22525482237.903,86293954696.865,41833354822.617,45473224843.553,46125279162.022,59791191475.473,298710257879.65,1882789860135.2,13383557495906,60104446718671,27648452244256,26224475210849,5637691525740.7,2005820688201.7
4.3444816053512,2.5083612040134,536,5.0166120389197,454924829.36994,23084648988.914,88267073252.711,42774588724.773,46480495513.764,47132292102.133,61028632382.828,300408496453.93,1884369221010.8,13389986963348,60130218380377,27659911285884,26235146160165,5639946411066.9,2006622399966.7
5.2133779264214,3.0100334448161,536,6.0199344467036,467848555.86156,23643815739.925,90240191808.558,43715822626.929,47487766183.976,48139305042.245,62266073290.182,302106735028.2,1885948581886.4,13396416430789,60155990042083,27671370327512,26245817109482,5642201296393.1,2007424111731.6
6.0822742474916,3.5117056856187,536,7.0232568544876,480772282.35319,24202982490.936,92213310364.404,44657056529.085,48495036854.187,49146317982.357,63503514197.537,303804973602.48,1887527942762,13402845898231,60181761703789,27682829369140,26256488058798,5644456181719.3,2008225823496.6
6.9511705685619,4.0133779264214,536,8.0265792622715,512291679.44942,25527938820.251,96808810187.003,46841402219.486,50824403563.274,51467415712.475,66343967076.16,307657371986.47,1890914220364.2,13415957412076,60233575182536,27705764626115,26277794191468,5648948206360,2009822793249.8
7.8200668896321,4.5150501672241,536,9.0299016700555,560646827.2438,27546209287.52,103778505163.44,50151209712.785,54350741122.867,54978231228.748,70635720393.238,313460057166.04,1895936405497.9,13435118574655,60308965847488,27739089974904,26308728980368,5655465644654.2,2012139756781.4
8.6889632107023,5.0167224080268,536,10.033224077839,609001975.03819,29564479754.788,110748200139.88,53461017206.083,57877078682.46,58489046745.021,74927473710.315,319262742345.6,1900958590631.6,13454279737234,60384356512439,27772415323693,26339663769268,5661983082948.3,2014456720313
9.5578595317726,5.5183946488294,536,11.036546485623,657357122.83257,31582750222.056,117717895116.32,56770824699.382,61403416242.052,61999862261.295,79219227027.392,325065427525.17,1905980775765.3,13473440899813,60459747177390,27805740672481,26370598558169,5668500521242.5,2016773683844.6
10.426755852843,6.0200668896321,536,12.039868893407,705712270.62695,33601020689.325,124687590092.76,60080632192.68,64929753801.645,65510677777.568,83510980344.47,330868112704.73,1911002960898.9,13492602062392,60535137842342,27839066021270,26401533347069,5675017959536.6,2019090647376.2
11.295652173913,6.5217391304348,536,13.043191301191,754067418.42134,35619291156.593,131657285069.2,63390439685.979,68456091361.238,69021493293.841,87802733661.547,336670797884.3,1916025146032.6,13511763224971,60610528507293,27872391370059,26432468135969,5681535397830.8,2021407610907.9
12.164548494983,7.0234113712375,536,14.046513708975,802422566.21572,37637561623.861,138626980045.64,66700247179.278,71982428920.83,72532308810.114,92094486978.625,342473483063.86,1921047331166.3,13530924387550,60685919172244,27905716718848,26463402924870,5688052836124.9,2023724574439.5
13.033444816054,7.5250836120401,536,15.049836116759,854314992.00571,39788992946.633,146025424128.22,70210545023.297,75719097134.602,76249480297.731,96633884126.054,348595521772.8,1926285822125.8,13550691562893,60763438031311,27939946855798,26495159526505,5694739864027.1,2026101777021
13.902341137124,8.0267558528428,536,16.053158524543,973883854.58444,44488091027.644,161626770739.55,77556655696.248,83479840822.077,83914679846.867,105911229407.09,360827462699.53,1935662716321.9,13582053189084,60881674423868,27991487820391,26542639446397,5704671565324,2029631503347.1
14.771237458194,8.5284280936455,536,17.056480932327,1093452717.1632,49187189108.655,177228117350.88,84902766369.198,91240584509.552,91579879396.004,115188574688.12,373059403626.26,1945039610517.9,13613414815275,60999910816425,28043028784984,26590119366290,5714603266620.8,2033161229673.2
15.640133779264,9.0301003344482,536,18.059803340111,1213021579.7419,53886287189.666,192829463962.21,92248877042.148,99001328197.026,99245078945.141,124465919969.15,385291344552.99,1954416504714,13644776441467,61118147208981,28094569749577,26637599286183,5724534967917.6,2036690955999.3
16.509030100334,9.5317725752508,536,19.063125747895,1332590442.3206,58585385270.677,208430810573.54,99594987715.099,106762071884.5,106910278494.28,133743265250.19,397523285479.72,1963793398910.1,13676138067658,61236383601538,28146110714170,26685079206075,5734466669214.4,2040220682325.4
17.377926421405,10.033444816054,536,20.066448155679,1452159304.8993,63284483351.688,224032157184.87,106941098388.05,114522815571.98,114575478043.41,143020610531.22,409755226406.44,1973170293106.2,13707499693849,61354619994095,28197651678762,26732559125968,5744398370511.3,2043750408651.5
18.246822742475,10.535117056856,536,21.069770563463,1571728167.4781,67983581432.699,239633503796.2,114287209061,122283559259.45,122240677592.55,152297955812.26,421987167333.17,1982547187302.3,13738861320041,61472856386652,28249192643355,26780039045860,5754330071808.1,2047280134977.6
19.115719063545,11.036789297659,536,22.073092971247,1691297030.0568,72682679513.71,255234850407.54,121633319733.95,130044302946.93,129905877141.69,161575301093.29,434219108259.9,1991924081498.4,13770222946232,61591092779208,28300733607948,26827518965753,5764261773104.9,2050809861303.7
19.984615384615,11.538461538462,536,23.076415379031,1902146585.0994,80529521278.869,280274521696.93,133318338801.54,142278150679,141886504441.12,175923790818.08,452722944251.38,2004767850087.8,13807757419381,61725443880310,28358262165741,26879990822874,5775134572879.6,2054672580801.6
20.853511705686,12.040133779264,536,24.079737786815,2180600221.8299,90707631386.997,312304348375.77,148216812364.91,157824838162.48,157063192690.59,194028032740.88,475871820935.26,2020179232227.1,13849863617354,61871729915167,28420225294113,26936159851957,5786704379531.1,2058781925462.4
21.722408026756,12.541806020067,536,25.083060194599,2459053858.5605,100885741495.13,344334175054.6,163115285928.28,173371525645.95,172239880940.07,212132274663.68,499020697619.13,2035590614366.4,13891969815328,62018015950023,28482188422485,26992328881039,5798274186182.6,2062891270123.3
22.591304347826,13.04347826087,536,26.086382602382,2737507495.2911,111063851603.25,376364001733.43,178013759491.64,188918213129.43,187416569189.54,230236516586.47,522169574303.01,2051001996505.8,13934076013301,62164301984879,28544151550857,27048497910122,5809843992834.2,2067000614784.1
23.460200668896,13.545150501672,536,27.089705010166,3015961132.0217,121241961711.38,408393828412.27,192912233055.01,204464900612.91,202593257439.01,248340758509.27,545318450986.88,2066413378645.1,13976182211274,62310588019735,28606114679229,27104666939205,5821413799485.7,2071109959445
24.329096989967,14.046822742475,536,28.09302741795,3294414768.7523,131420071819.51,440423655091.1,207810706618.38,220011588096.38,217769945688.49,266445000432.07,568467327670.76,2081824760784.4,14018288409247,62456874054591,28668077807602,27160835968287,5832983606137.2,2075219304105.8
25.197993311037,14.548494983278,536,29.096349825734,3572868405.4829,141598181927.64,472453481769.94,222709180181.74,235558275579.86,232946633937.96,284549242354.87,591616204354.63,2097236142923.8,14060394607220,62603160089447,28730040935974,27217004997370,5844553412788.8,2079328648766.7
26.066889632107,15.05016722408,536,30.099672233518,3886620452.629,152896241801.48,507580881044.02,239001913520.14,252511054274.25,249451124815.69,304173076919.54,616566258715.47,2113494431603.2,14103222634499,62749413466872,28791595690197,27272600757988,5855964790530.4,2083381137253.8
26.935785953177,15.551839464883,536,31.102994641302,4520363766.7764,174346970710.43,570788565410.72,267933953896.36,282210381275.33,277992447701.05,337572349055.75,657844373864.56,2137430183327.1,14152594782449,62895373463266,28849449677720,27323000889172,5865940228743.3,2086918302180.5
27.804682274247,16.053511705686,536,32.106317049086,5154107080.9239,195797699619.38,633996249777.41,296865994272.57,311909708276.42,306533770586.42,370971621191.96,699122489013.65,2161365935051,14201966930399,63041333459660,28907303665243,27373401020356,5875915666956.3,2090455467107.2
28.673578595318,16.555183946488,536,33.10963945687,5787850395.0714,217248428528.32,697203934144.11,325798034648.78,341609035277.5,335075093471.78,404370893328.17,740400604162.73,2185301686774.9,14251339078349,63187293456053,28965157652766,27423801151540,5885891105169.2,2093992632033.9
