x,y,z,id,temp
1.349,0,0,0,770.23745066045
1.349,1.9874686716792,0,1.9874686716792,770.23026545131
1.349,3.9749373433584,0,3.9749373433584,770.21265464655
1.349,5.9624060150376,0,5.9624060150376,770.18439465386
1.349,7.9498746867168,0,7.9498746867168,770.1439014763
1.349,9.937343358396,0,9.937343358396,770.09269433439
1.349,11.924812030075,0,11.924812030075,770.02926765118
1.349,13.912280701754,0,13.912280701754,769.95512572123
1.349,15.899749373434,0,15.899749373434,769.86878086733
1.349,17.887218045113,0,17.887218045113,769.77172270441
1.349,19.874686716792,0,19.874686716792,769.66248095514
1.349,21.862155388471,0,21.862155388471,769.54253076293
1.349,23.84962406015,0,23.84962406015,769.41041906472
1.349,25.83709273183,0,25.83709273183,769.26760671856
1.349,27.824561403509,0,27.824561403509,769.11265770415
1.349,29.812030075188,0,29.812030075188,768.94701874832
1.349,31.799498746867,0,31.799498746867,768.76927070846
1.349,33.786967418546,0,33.786967418546,768.58084635078
1.349,35.774436090226,0,35.774436090226,768.38034322771
1.349,37.761904761905,0,37.761904761905,768.16918032118
1.349,39.749373433584,0,39.749373433584,767.94597171152
1.349,41.736842105263,0,41.736842105263,767.71212274523
1.349,43.724310776942,0,43.724310776942,767.46626387283
1.349,45.711779448622,0,45.711779448622,767.20978695824
1.349,47.699248120301,0,47.699248120301,766.94133866474
1.349,49.68671679198,0,49.68671679198,766.66229752992
1.349,51.674185463659,0,51.674185463659,766.37132625565
1.349,53.661654135338,0,53.661654135338,766.06979021658
1.349,55.649122807018,0,55.649122807018,765.75636800143
1.349,57.636591478697,0,57.636591478697,765.43241194766
1.349,59.624060150376,0,59.624060150376,765.09661638344
1.349,61.611528822055,0,61.611528822055,764.75032077382
1.349,63.598997493734,0,63.598997493734,764.39223501391
1.349,65.586466165414,0,65.586466165414,764.02368583505
1.349,67.573934837093,0,67.573934837093,763.6433985534
1.349,69.561403508772,0,69.561403508772,763.2526873198
1.349,71.548872180451,0,71.548872180451,762.85029270013
1.349,73.53634085213,0,73.53634085213,762.43751641348
1.349,75.52380952381,0,75.52380952381,762.01311411545
1.349,77.511278195489,0,77.511278195489,761.57837524611
1.349,79.498746867168,0,79.498746867168,761.13207040964
1.349,81.486215538847,0,81.486215538847,760.67547687071
1.349,83.473684210526,0,83.473684210526,760.20738004561
1.349,85.461152882206,0,85.461152882206,759.72904518242
1.349,87.448621553885,0,87.448621553885,759.23927233231
1.349,89.436090225564,0,89.436090225564,758.73931486554
1.349,91.423558897243,0,91.423558897243,758.22798733037
1.349,93.411027568922,0,93.411027568922,757.70653134732
1.349,95.398496240602,0,95.398496240602,757.17377581728
1.349,97.385964912281,0,97.385964912281,756.6309507342
1.349,99.37343358396,0,99.37343358396,756.0768992104
1.349,101.36090225564,0,101.36090225564,755.51283973625
1.349,103.34837092732,0,103.34837092732,754.93762949626
1.349,105.335839599,0,105.335839599,754.35247562182
1.349,107.32330827068,0,107.32330827068,753.75624919519
1.349,109.31077694236,0,109.31077694236,753.15014611948
1.349,111.29824561404,0,111.29824561404,752.53305125069
1.349,113.28571428571,0,113.28571428571,751.90614937877
1.349,115.27318295739,0,115.27318295739,751.26833899368
1.349,117.26065162907,0,117.26065162907,750.62079387629
1.349,119.24812030075,0,119.24812030075,749.96242602332
1.349,121.23558897243,0,121.23558897243,749.29439834765
1.349,123.22305764411,0,123.22305764411,748.61563618949
1.349,125.21052631579,0,125.21052631579,747.92729170442
1.349,127.19799498747,0,127.19799498747,747.22830344321
1.349,129.18546365915,0,129.18546365915,746.51981294662
1.349,131.17293233083,0,131.17293233083,745.80077182227
1.349,133.16040100251,0,133.16040100251,745.07231108894
1.349,135.14786967419,0,135.14786967419,744.33339530791
1.349,137.13533834586,0,137.13533834586,743.58514508541
1.349,139.12280701754,0,139.12280701754,742.8265377736
1.349,141.11027568922,0,141.11027568922,742.05868370222
1.349,143.0977443609,0,143.0977443609,741.28057287846
1.349,145.08521303258,0,145.08521303258,740.49330546948
1.349,147.07268170426,0,147.07268170426,739.69588398904
1.349,149.06015037594,0,149.06015037594,738.88939854818
1.349,151.04761904762,0,151.04761904762,738.07286405536
1.349,153.0350877193,0,153.0350877193,737.24736066161
1.349,155.02255639098,0,155.02255639098,736.41191554398
1.349,157.01002506266,0,157.01002506266,735.56759899718
1.349,158.99749373434,0,158.99749373434,734.71345032691
1.349,160.98496240602,0,160.98496240602,733.85053009581
1.349,162.97243107769,0,162.97243107769,732.97788958561
1.349,164.95989974937,0,164.95989974937,732.09657973006
1.349,166.94736842105,0,166.94736842105,731.20566368942
1.349,168.93483709273,0,168.93483709273,730.30618284692
1.349,170.92230576441,0,170.92230576441,729.39721210536
1.349,172.90977443609,0,172.90977443609,728.47978341337
1.349,174.89724310777,0,174.89724310777,727.55298328264
1.349,176.88471177945,0,176.88471177945,726.61783432479
1.349,178.87218045113,0,178.87218045113,725.67343454007
1.349,180.85964912281,0,180.85964912281,724.72079729826
1.349,182.84711779449,0,182.84711779449,723.7590319555
1.349,184.83458646617,0,184.83458646617,722.78914273962
1.349,186.82205513784,0,186.82205513784,721.81025025007
1.349,188.80952380952,0,188.80952380952,720.82334965236
1.349,190.7969924812,0,190.7969924812,719.82757266866
1.349,192.78446115288,0,192.78446115288,718.8239054995
1.349,194.77192982456,0,194.77192982456,717.81149086818
1.349,196.75939849624,0,196.75939849624,716.79130609376
1.349,198.74686716792,0,198.74686716792,715.76250477821
1.349,200.7343358396,0,200.7343358396,714.72605546107
1.349,202.72180451128,0,202.72180451128,713.68112249172
1.349,204.70927318296,0,204.70927318296,712.62866573124
1.349,206.69674185464,0,206.69674185464,711.56786014028
1.349,208.68421052632,0,208.68421052632,710.49965699356
1.349,210.67167919799,0,210.67167919799,709.42324175887
1.349,212.65914786967,0,212.65914786967,708.33955718788
1.349,214.64661654135,0,214.64661654135,707.24779914975
1.349,216.63408521303,0,216.63408521303,706.14890196736
1.349,218.62155388471,0,218.62155388471,705.04207177008
1.349,220.60902255639,0,220.60902255639,703.92823455048
1.349,222.59649122807,0,222.59649122807,702.80660658013
1.349,224.58395989975,0,224.58395989975,701.67810560136
1.349,226.57142857143,0,226.57142857143,700.54195791187
1.349,228.55889724311,0,228.55889724311,699.39907309139
1.349,230.54636591479,0,230.54636591479,698.24868734625
1.349,232.53383458647,0,232.53383458647,697.09170216215
1.349,234.52130325815,0,234.52130325815,695.92736354717
1.349,236.50877192982,0,236.50877192982,694.75656497861
1.349,238.4962406015,0,238.4962406015,693.57856214589
1.349,240.48370927318,0,240.48370927318,692.39424059062
1.349,242.47117794486,0,242.47117794486,691.20286558186
1.349,244.45864661654,0,244.45864661654,690.00531479429
1.349,246.44611528822,0,246.44611528822,688.80086296395
1.349,248.4335839599,0,248.4335839599,687.59037997578
1.349,250.42105263158,0,250.42105263158,686.37314992696
1.349,252.40852130326,0,252.40852130326,685.15003497623
1.349,254.39598997494,0,254.39598997494,683.92032847676
1.349,256.38345864662,0,256.38345864662,682.68488493951
1.349,258.3709273183,0,258.3709273183,681.44300684536
1.349,260.35839598997,0,260.35839598997,680.19554115092
1.349,262.34586466165,0,262.34586466165,678.94179935386
1.349,264.33333333333,0,264.33333333333,677.68262089885
1.349,266.32080200501,0,266.32080200501,676.41732622343
1.349,268.30827067669,0,268.30827067669,675.14674732559
1.349,270.29573934837,0,270.29573934837,673.8702134633
1.349,272.28320802005,0,272.28320802005,672.58854926011
1.349,274.27067669173,0,274.27067669173,671.30109268604
1.349,276.25814536341,0,276.25814536341,670.00866106095
1.349,278.24561403509,0,278.24561403509,668.71060096716
1.349,280.23308270677,0,280.23308270677,667.40772248109
1.349,282.22055137845,0,282.22055137845,666.0993806792
1.349,284.20802005013,0,284.20802005013,664.78637847398
1.349,286.1954887218,0,286.1954887218,663.4680793398
1.349,288.18295739348,0,288.18295739348,662.14527906551
1.349,290.17042606516,0,290.17042606516,660.81734943764
1.349,292.15789473684,0,292.15789473684,659.48507917881
1.349,294.14536340852,0,294.14536340852,658.14784827885
1.349,296.1328320802,0,296.1328320802,656.80643847066
1.349,298.12030075188,0,298.12030075188,655.46023783732
1.349,300.10776942356,0,300.10776942356,654.11002117497
1.349,302.09523809524,0,302.09523809524,652.75518456344
1.349,304.08270676692,0,304.08270676692,651.39649592935
1.349,306.0701754386,0,306.0701754386,650.03335924294
1.349,308.05764411028,0,308.05764411028,648.66653561823
1.349,310.04511278195,0,310.04511278195,647.29543681142
1.349,312.03258145363,0,312.03258145363,645.92081719628
1.349,314.02005012531,0,314.02005012531,644.54209620948
1.349,316.00751879699,0,316.00751879699,643.16002152341
1.349,317.99498746867,0,317.99498746867,641.77402018064
1.349,319.98245614035,0,319.98245614035,640.3848332109
1.349,321.96992481203,0,321.96992481203,638.99189514494
1.349,323.95739348371,0,323.95739348371,637.59594042997
1.349,325.94486215539,0,325.94486215539,636.19641098661
1.349,327.93233082707,0,327.93233082707,634.7940347474
1.349,329.91979949875,0,329.91979949875,633.3882609144
1.349,331.90726817043,0,331.90726817043,631.97981095821
1.349,333.89473684211,0,333.89473684211,630.5681412775
1.349,335.88220551378,0,335.88220551378,629.15396691857
1.349,337.86967418546,0,337.86967418546,627.73675139037
1.349,339.85714285714,0,339.85714285714,626.31720336337
1.349,341.84461152882,0,341.84461152882,624.89479336381
1.349,343.8320802005,0,343.8320802005,623.4702237323
