x,y,z,id,group1,group2,group3
1,3,265.55852842809,265.55852842809,29250966409868,65954666047557,20345268620797
1,3,269.14715719064,269.14715719064,29375788893351,66236269418105,20432191510228
1,3,272.73578595318,272.73578595318,29499432005363,66515168078531,20518268987303
1,3,276.32441471572,276.32441471572,29621893724483,66791361518372,20603501384071
1,3,279.91304347826,279.91304347826,29742097294807,67062425205187,20687138334116
1,3,283.5016722408,283.5016722408,29861083081851,67330733583141,20769920967626
1,3,287.09030100334,287.09030100334,29978861413374,67596310613596,20851856904797
1,3,290.67892976589,290.67892976589,30094467874882,67856983200839,20932275223862
1,3,294.26755852843,294.26755852843,30208714943799,68114588833463,21011745715224
1,3,297.85618729097,297.85618729097,30321737150445,68369431264411,21090362393568
1,3,301.44481605351,301.44481605351,30432685759809,68619597276305,21167534964197
1,3,305.03344481605,305.03344481605,30542133255622,68866378491518,21243662769053
1,3,308.6220735786,308.6220735786,30650341236832,69110364826568,21318927967336
1,3,312.21070234114,312.21070234114,30756579635261,69349910276317,21392822790287
1,3,315.79933110368,315.79933110368,30861173797523,69585748450466,21465573791503
1,3,319.38795986622,319.38795986622,30964514928696,69818761397091,21537453144403
1,3,322.97658862876,322.97658862876,31065994472136,70047576982418,21608037578642
1,3,326.5652173913,326.5652173913,31165684991680,70272358782293,21677377617683
1,3,330.15384615385,330.15384615385,31264109697389,70494286487858,21745837199943
1,3,333.74247491639,333.74247491639,31360784245956,70712268010473,21813079443106
1,3,337.33110367893,337.33110367893,31455523380310,70925885613067,21878975499925
1,3,340.91973244147,340.91973244147,31548984567295,71136621726542,21943982676106
1,3,344.50836120401,344.50836120401,31640810217625,71343670060021,22007852250445
1,3,348.09698996656,348.09698996656,31730552617542,71546021103054,22070272815723
1,3,351.6856187291,351.6856187291,31819005575697,71745464723102,22131796507218
1,3,355.27424749164,355.27424749164,31905940626086,71941485775188,22192264414972
1,3,358.86287625418,358.86287625418,31990643325841,72132473332973,22251179606518
1,3,362.45150501672,362.45150501672,32074045733339,72320528995891,22309190376825
1,3,366.04013377926,366.04013377926,32156050698430,72505433709716,22366229152837
1,3,369.62876254181,369.62876254181,32235673136574,72684966306542,22421610756355
1,3,373.21739130435,373.21739130435,32313985081924,72861544006151,22476080843227
1,3,376.80602006689,376.80602006689,32390986054047,73035165725201,22529639079274
1,3,380.39464882943,380.39464882943,32465526753710,73203240024707,22581486066261
1,3,383.98327759197,383.98327759197,32538710756490,73368255245603,22632389399127
1,3,387.57190635452,387.57190635452,32610574286499,73530293065980,22682374273650
1,3,391.16053511706,391.16053511706,32680096011649,73687050587443,22730730299605
1,3,394.7491638796,394.7491638796,32748117041321,73840424342243,22778042512770
1,3,398.33779264214,398.33779264214,32814808759674,73990800767169,22824430119844
1,3,401.92642140468,401.92642140468,32879279930019,74136170302394,22869273218658
1,3,405.51505016722,405.51505016722,32942105424283,74277829168682,22912971662965
1,3,409.10367892977,409.10367892977,33003593434043,74416472276132,22955739816261
1,3,412.69230769231,412.69230769231,33062984763203,74550387790118,22997049617630
1,3,416.28093645485,416.28093645485,33120584642737,74680263945073,23037113371278
1,3,419.86956521739,419.86956521739,33176839534032,74807107421723,23076241614648
1,3,423.45819397993,423.45819397993,33231124043216,74929508082473,23113999353293
1,3,427.04682274247,427.04682274247,33283470726492,75047539335092,23150409231799
1,3,430.63545150502,430.63545150502,33334465590930,75162522507838,23185878849008
1,3,434.22408026756,434.22408026756,33383618620872,75273352713912,23220067373207
1,3,437.8127090301,437.8127090301,33430687036997,75379482534683,23252805938571
1,3,441.40133779264,441.40133779264,33476397480320,75482550399609,23284599962233
1,3,444.98996655518,444.98996655518,33520396702867,75581759805454,23315203741588
1,3,448.57859531773,448.57859531773,33562164303977,75675937353452,23344255310591
1,3,452.16722408027,452.16722408027,33602568457952,75767040602167,23372358530231
1,3,455.75585284281,455.75585284281,33641393885945,75854584141065,23399363662720
1,3,459.34448160535,459.34448160535,33677840657823,75936764288326,23424714314428
1,3,462.93311036789,462.93311036789,33712919190734,76015859331565,23449113283755
1,3,466.52173913043,466.52173913043,33746553187581,76091697236142,23472507502041
1,3,470.11036789298,470.11036789298,33777661659449,76161840589153,23494145084454
1,3,473.69899665552,473.69899665552,33807397785234,76228889577432,23514828127777
1,3,477.28762541806,477.28762541806,33835761383058,76292843790883,23534556505505
1,3,480.8762541806,480.8762541806,33861580324672,76351060315917,23552514940667
1,3,484.46488294314,484.46488294314,33885959810551,76406031157573,23569472158481
1,3,488.05351170569,488.05351170569,33908963395853,76457899619948,23585472364907
1,3,491.64214046823,491.64214046823,33929557146272,76504334388839,23599796404071
1,3,495.23076923077,495.23076923077,33948568320178,76547200765546,23613019677761
1,3,498.81939799331,498.81939799331,33966200909717,76586958711387,23625284073279
1,3,502.40802675585,502.40802675585,33981560114202,76621590630521,23635967209529
1,3,505.99665551839,505.99665551839,33995193870065,76652332009667,23645450205260
1,3,509.58528428094,509.58528428094,34007447047629,76679960462149,23653972935984
1,3,513.17391304348,513.17391304348,34017564728681,76702773799186,23661010316316
1,3,516.76254180602,516.76254180602,34025814530323,76721375443591,23666748488074
1,3,520.35117056856,520.35117056856,34032682450778,76736861223639,23671525488620
1,3,523.9397993311,523.9397993311,34037554012085,76747845614960,23674913916120
1,3,527.52842809365,527.52842809365,34040415897263,76754298590289,23676904507850
1,3,531.11705685619,531.11705685619,34041895290144,76757634323168,23677933503244
1,3,534.70568561873,534.70568561873,34041518518874,76756784778690,23677671438528
1,3,538.29431438127,538.29431438127,34038991100739,76751085957583,23675913485469
1,3,541.88294314381,541.88294314381,34035081271014,76742270076118,23673193992249
1,3,545.47157190635,545.47157190635,34029456337910,76729586981198,23669281554197
1,3,549.0602006689,549.0602006689,34021540805221,76711739044551,23663775883370
1,3,552.64882943144,552.64882943144,34012243633623,76690775789779,23657309209823
1,3,556.23745819398,556.23745819398,34001373093529,76666264905174,23649748175512
1,3,559.82608695652,559.82608695652,33988073210907,76636276341117,23640497405303
1,3,563.41471571906,563.41471571906,33973393153633,76603175760464,23630286650817
1,3,567.00334448161,567.00334448161,33957281944481,76566848219810,23619080454704
1,3,570.59197324415,570.59197324415,33938604050052,76524733319593,23606088993640
1,3,574.18060200669,574.18060200669,33918548135946,76479511261937,23592139047242
1,3,577.76923076923,577.76923076923,33897114326429,76431182327042,23577230701947
1,3,581.35785953177,581.35785953177,33873156578293,76377162417757,23560566824272
1,3,584.94648829431,584.94648829431,33847734405882,76319840525950,23542884362280
1,3,588.53511705686,588.53511705686,33820937230640,76259418279002,23524245513296
1,3,592.1237458194,592.1237458194,33791761565286,76193633014619,23503952298961
1,3,595.71237458194,595.71237458194,33760985298350,76124238715210,23482545781792
1,3,599.30100334448,599.30100334448,33728837609312,76051752134478,23460185368212
1,3,602.88963210702,602.88963210702,33694457279613,75974231397680,23436272035321
1,3,606.47826086957,606.47826086957,33658341640826,75892797887649,23411151703476
1,3,610.06688963211,610.06688963211,33620858847019,75808281717790,23385080443231
1,3,613.65551839465,613.65551839465,33581289470034,75719060722115,23357557854345
1,3,617.24414715719,617.24414715719,33539851734510,75625626953158,23328735723504
