x,y,z,id,group1,group2,group3,group4,group5,group6,group7,group8,group9,group10,group11,group12,group13,group14,group15,group16,group17,group18,group19,group20,group21
1,3,82.538461538462,82.538461538462,37070418.423396,1973607405.3523,1295235494.9857,2798100973.4727,974814095.66359,1518645037.1502,1285998841.286,1448377542.2533,1631033457.2099,1844192064.0598,1330583524.5768,4223865122.6903,2894956040.162,20902747175.154,330350310275,2632944893848.3,12079225839423,5580850194704.4,5295884944992.9,1137619798959.6,405124896399.63
1,3,86.127090301003,86.127090301003,57245301.635727,2943484221.575,1930271408.5429,4162309683.8543,1449434461.2593,2256422338.6946,1909639899.2414,2149343450.229,2418578478.8363,2732293045.1823,1970146835.8141,6235129149.5523,4068362209.089,23548986520.813,353477681184.13,2809761494100.7,12885668543191,5952828914419.9,5648558294077.6,1213315688318.7,432080501146.78
1,3,89.715719063545,89.715719063545,90010983.328876,4460530114.8835,2922643186.8232,6288674233.4707,2188739992.382,3404416307.3035,2879180201.5621,3237986921.1978,3640242344.339,4108045228.3552,2959923127.5792,9335629952.6784,5857764333.8951,27040611358.075,378499598545.55,2997098333112.1,13737505940048,6345413403851.6,6020600762648.2,1293135580364.9,460504185939.37
1,3,93.304347826087,93.304347826087,146232452.49355,6937258449.8486,4540629135.5968,9741252619.6663,3387890755.8969,5263155621.5086,4446651035.5815,4994969642.0833,5607936428.3126,6318698570.4305,4547701636.489,14277474744.54,8681590856.0298,31898000988.902,405833555240.57,3195210078930.7,14634015712223,6758033879373.5,6411355951374.3,1376915894970.1,490337364926.32
1,3,96.892976588629,96.892976588629,226585174.7686,10363035554.012,6776480685.1043,14496921402.252,5038260131.9622,7817672599.4617,6598291809.0101,7403374901.4148,8300774217.8926,9338263619.5059,6713542113.0061,20984545953.478,12492230684.825,38035264057.826,435053460396.33,3401104265883.9,15561745322789,7184514269950.4,6814984596849.6,1463406821166.2,521135028498.91
1,3,100.48160535117,100.48160535117,354256063.99945,15609286305.988,10196628849.053,21742913917.52,7550274685.4556,11699031136.111,9862639967.1445,11050877280.527,12370700255.585,13891069262.761,9973573660.3616,31016374856.483,18156001536.04,46549720967.729,467450281208.43,3618764928811.9,16535101086632,7631028316923.1,7237109192428.1,1553770121071.5,553310221455.28
1,3,104.07023411371,104.07023411371,576759944.74147,24281787664.512,15840083534.901,33613143450.016,11657567243.76,18024308489.957,15167455900.013,16958817241.891,18937570724.804,21204404890.275,15193837642.004,46902048452.099,27051125797.331,59111839382.531,504317214035.43,3848822915163.7,17551169662296,8095528317449.6,7675452766111.7,1647452993292,586665149724.76
1,3,107.65886287625,107.65886287625,896639201.43178,36319710089.63,23662542178.193,49968984385.299,17307974154.194,26701975509.297,22428068337.895,25022759452.892,27872558792.163,31118969698.184,22252870695.012,68197962140.067,38909058805.946,75331725554.083,544851811937.9,4087134125481.9,18592422415993,8570116185603.8,8122625304108.3,1742889335277.7,620642415694.18
1,3,111.2474916388,111.2474916388,1394106525.4643,54374214876.402,35376543526.297,74297178924.845,25697340640.848,39545250445.32,33145020426.551,36887813866.979,40971130051.078,45592480700.715,32527340889.447,98884493026.587,55888714820.667,97827164772.254,591343832037.36,4336946818940.9,19664794486302,9056455323088.6,8579693715741.3,1840210894039,655287508409.02
1,3,114.83612040134,114.83612040134,2274484757.0229,84574514420.018,54911443833.468,114309938251.18,39443402186.574,60451510418.281,50493308273.091,55971551556.724,61885476809.021,68513261707.709,48705991212.529,146336575555.46,81877549760.691,131115055195.96,646894827943.29,4597486862674.8,20749975620420,9544382358081,9036235750250.1,1937034644507.1,689749681566.79
1,3,118.42474916388,118.42474916388,3547331300.859,126620700966.63,82037327650.81,169215727790.14,58244383045.786,88886099665.694,73978069258.97,81667930519.1,89879589439.007,98993044294.11,70123989110.415,208310743563.7,115572346494.05,173478544557.33,709526845387.88,4863153410609.3,21828672207999,10025799439174,9484972426278.1,2031876350911.7,723501526602.86
1,3,122.01337792642,122.01337792642,5485703784.6517,188397285689.17,121783776255.42,248675582047.82,85359279269.852,129650930067.91,107477574106.11,118111977465.82,129327686228.98,141639952795.8,99945511398.39,293333981885.8,161429392884.51,230055476455.45,782860987433.38,5134037200724.1,22884755600076,10491357432278,9916169616897,2122485257000.6,755739154425.33
1,3,125.60200668896,125.60200668896,8968278467.5476,292880375251.04,188558230001.08,378477791650.14,129304955790.03,194852070451.72,160476015680.87,175074697740.64,190183183357.47,206519613860.49,144888547649.71,418115695354.85,227803551831.04,309931318327.83,871885047398.58,5400651057248.6,23847730818380,10905570892808,10294895366665,2201130530514.3,783705917576.1
1,3,129.19063545151,129.19063545151,14030935925.958,438700009125.46,281130913489.36,554080383724.48,188345850548.14,281473954926.97,230252971281.42,249346892391.14,268729686727.48,289388915830.35,201895172235.58,573459096416.19,309639025354.49,406929101695.67,971356348941.33,5656786917446.8,24710336666449,11267601223607,10621521001777,2268108185380.4,807509956929.84
1,3,132.77926421405,132.77926421405,21583769460.156,648630303497.5,413547210133.12,799361271530.68,270244872156.8,400284715344.48,325082298054.56,349283743904.91,373310901424.64,398524432361.37,276420255693.69,772533553248.7,413417578452.14,527967613780,1084835929841.2,5893733600535.2,25412529409508,11547547340237,10866734750351,2316949376075.3,824844479233.35
1,3,136.36789297659,136.36789297659,35356942730.373,1007297236882.6,635420294755.99,1187351010009.5,397633683423.76,580401391468.53,465984615427.55,494736605885.82,522395951571.05,550915511039.39,379070157154.9,1037175287055.2,548829740263.87,681918821444.72,1212986285056.4,6073295503444.5,25758251103178,11652717210019,10941614473431,2328346381094.3,828822516702.95
1,3,139.95652173913,139.95652173913,55484965788.378,1508728083832.5,938956463253.39,1692414840263.5,561076393578.59,806795203893.37,640388517990.62,672085699720.65,701549196845.96,731445008541.84,499524226624.29,1340143188491,701835638757.41,852990513711.2,1345223444279.5,6197111632636.4,25801743689296,11612919140118,10876305487723,2309079227242.6,821847533906.06
1,3,143.54515050167,143.54515050167,84914445865.21,2216192537859.4,1358922556295.3,2359689466622.2,773971611275.81,1095714691092.6,859506430318.64,891468993945.28,919808090307.79,948047109673.05,642556858557.33,1690079919262.2,875903293659.54,1043864314101.1,1479970150381.8,6240251170451.3,25422602258214,11371632863946,10616580299868,2247347059518.1,799698389933.74
1,3,147.13377926421,147.13377926421,139373848546.88,3435782331354.1,2033807608824.5,3316451022401.3,1068962929689.4,1478671534123.6,1140998408422.1,1165252997460.4,1184578281991.8,1203110863411.2,807407791979.51,2070915294247.5,1059687564089.7,1239093461078.2,1596066094880.7,6110934258094.7,24225377328204,10744207872671,9984148601561.1,2103967246893.2,748117187984.22
1,3,150.72240802676,150.72240802676,219366646402.01,5142265726945.7,2898812416125.7,4440817740044.8,1406574884181.9,1903827725092.4,1447793010363.9,1458026165343.7,1461943643162.1,1463498660125.5,972275866168.95,2434626505568.8,1231720646017.4,1420789649066.2,1692649174543.3,5862053626619.8,22438938826536,9832655540508.8,9073804575999.2,1898895449341.6,673610092454.22
1,3,154.3110367893,154.3110367893,334038086450.35,7502026907929.6,4006277353007.7,5764048683656.4,1792806995236.9,2374192507666.3,1780317998781.1,1768365087832.9,1748563308646.5,1723477228635.6,1132156562993.4,2764120704932.5,1382912929430.7,1580055848707.3,1762620795573.8,5463483596123.6,19907520864416,8559943510051.6,7809054986444.3,1614901572885.5,569564994303.88
1,3,157.89966555184,157.89966555184,549326056578.46,11600495061707,5340495333226,7191286470949.9,2165337904014.1,2826443937836.9,2083434966297.1,2035040942342.1,1972039295491,1890190246360.7,1225049540874.5,2908810069074.6,1457719406219.3,1688875193442,1916395884598.7,4878771826240.8,16023328304777,6570926716329.5,5824452213244.5,1166032781624.5,394449803941.65
1,3,161.48829431438,161.48829431438,727979919607.31,15060152467753,6467008677349.6,8419584312537.5,2480738505592.8,3211791476445.5,2339960378591.8,2258534086677.2,2155223490636.6,2019265018059.3,1294207521053.3,3002390398896.7,1508167420208.8,1771541825670.8,2048478679877.5,4334879817300.7,12626163535793,4863961626376.1,4142678711036.6,789863411781.63,251182065866.04
1,3,165.07692307692,165.07692307692,839315110374.94,17348387340639,7265201545740.3,9350985348136.4,2717641682750.8,3505533681308.1,2535299295167.2,2427864315836.4,2291348629902.6,2109701510529.9,1340268721608.7,3052532176952.8,1536097719330.4,1825131975389.7,2136939218883.3,3877490013369.1,10126309152717,3666234296002.9,3000015860759.3,541884594220.41,163891231174.73
1,3,168.66555183946,168.66555183946,927599098800.41,19249523510825,7971356273317.8,10206700620225,2940305320235.5,3783078217119.1,2722106912743.3,2591891826807.1,2426138547542.9,2204303312817,1390260674177.3,3116782119598.8,1568948814960.9,1878594344259.5,2207386085734.1,3470298599736.7,7958681047681,2641151391631.1,2029984429274.4,334062087187.31,91829444465.114
1,3,172.25418060201,172.25418060201,926471505440.62,19649171524270,8320511151927.8,10768844054560,3107736274098.2,3997794827963.9,2875823113789.3,2735351021472.8,2555749374053.4,2315061623289.1,1455499326240.2,3235755164898.9,1620886819506.7,1931561073566.8,2207961069234.7,3257817961408,7079700562376.5,2285726016878,1729560074719.8,281998884579.37,78838471022.213
1,3,175.84280936455,175.84280936455,925343912080.83,20048819537714,8669666030537.8,11330987488895,3275167227960.8,4212511438808.8,3029539314835.3,2878810216138.5,2685360200563.8,2425819933761.1,1520737978303.2,3354728210199.1,1672824824052.6,1984527802874.1,2208536052735.3,3045337323079.2,6200720077071.9,1930300642125,1429135720165.3,229935681971.43,65847497579.312
1,3,179.43143812709,179.43143812709,913154233071.08,20065279923545,8772057635181.6,11597198346908,3362214066165.2,4337250974174.7,3124387969088.9,2972566454285.7,2775049408937,2507773044106.6,1572155443141.1,3463097217253.3,1724469348321.7,2038993452094,2236916445379,2991594075385.6,5930562739208.5,1822266237878.3,1340452470083.3,214907417768.76,61662543431.806
1,3,183.02006688963,183.02006688963,900911308204.91,20079895887441,8873261478107.5,11861984773402,3448873986276.9,4461557417030.5,3218953272350.4,3066083453959.2,2864546459988.8,2589587504508.6,1623506381559.6,3571415183200.6,1776112459963.1,2093466316162.6,2265430675607.1,2938614888699.9,5663335889403.4,1715422616682.2,1252788407232.7,200057416244.16,57519975869.788
1,3,186.60869565217,186.60869565217,893757420469.35,20084498165283,8919465962710.8,12009270648977,3498969666859.2,4537444796526.3,3278945200901.3,3127496287707.9,2925266102971.7,2646883888870.6,1660296768661.7,3653971765481.5,1817088043027.1,2139343786810.5,2298960991512.5,2934375090246.6,5568966348164.2,1673859184148.1,1217812942296.2,194072311576.74,55870458827.671
1,3,190.19732441472,190.19732441472,887993614768.26,20086365182066,8950647247846.3,12124460982570,3539077742484.1,4600106399047.9,3329493333735.5,3180139795720,2978125131671.6,2697483105153.8,1693109908147.5,3729491567385.5,1855149766465.5,2182873406250.7,2333861462597.4,2943448566233.1,5521813172810.8,1650127183206.5,1197229487381,190508673592,54901924189.459
1,3,193.78595317726,193.78595317726,885630445128.96,20115515467209,8979220974528.6,12210189148546,3568509184658.1,4646066127478.9,3366783695103.9,3219339093223.6,3017924679104.2,2736044329202.8,1718338471379.1,3788977324421.1,1885618960511.6,2218670148148.4,2365379816514.7,2961360003155.8,5514740502664.6,1641887839140.1,1189120051162.5,189036426807.98,54514087900.867
1,3,197.3745819398,197.3745819398,885773656351.87,20164774420386,9005872844685.9,12274202725918,3590071596077.7,4679716024212.7,3394302641927,3248629564462.5,3048098958403.2,2765733156204.1,1737976951924.4,3836645461908,1910492210146.3,2248767504422.2,2394405438605.2,2985785308587,5537208485906.2,1645067093827.3,1190204377865.9,189105604270.98,54554245435.716
1,3,200.96321070234,200.96321070234,887035120096.25,20226615449518,9035715246460.1,12334793748355,3609901515973.7,4709833916290.9,3418605263815.9,3274277506617.7,3074392830779.4,2791547945605,1755044579323,3878196920535,1932241974821.6,2275290554598.6,2420716745176.8,3010053197150.5,5565273894995.9,1650783626730,1193422786004.1,189539133449.83,54694604178.697
1,3,204.55183946488,204.55183946488,890234195206.94,20310257612935,9071085925798.4,12389454463267,3626729524223.1,4733831855822.5,3437334915708.6,3293613989044.9,3093963069257.7,2810650137320.1,1767657654478.1,3909149926437.5,1948579634589,2295620355944.2,2442324920299.5,3034048327364.4,5603038040048.2,1660896536135.6,1200338946094.5,190603979806.51,55008582919.01
1,3,208.14046822742,208.14046822742,893612898187.47,20396325142540,9107493781831,12444458814975,3643540208465.5,4757558256651.5,3455720958769.9,3312476902233.9,3112953087767.1,2829107006269,1779814184367.6,3938867398494.1,1964241119344.8,2315102221199.5,2463130631454.9,3057487022504.6,5640645433884.2,1671096985550.9,1207364890404.2,191690191526.29,55327954744.883
1,3,211.72909698997,211.72909698997,897962114748.94,20495496712332,9149505412314.9,12501319806066,3660257292622.8,4779817557754.5,3472250513538.6,3328781162482,3128808228819.4,2844077253072.8,1789504040343.1,3961909389856.1,1976249289988.1,2330002762341.9,2479600700377.9,3077919347883.9,5677405914685,1681770405938.5,1214983989194,192891838423.7,55676464937.665
1,3,215.31772575251,215.31772575251,902311331310.42,20594668282125,9191517042798.9,12558180797157,3676974376780.1,4802076858857.4,3488780068307.2,3345085422730.2,3144663369871.7,2859047499876.7,1799193896318.6,3984951381218,1988257460631.4,2344903303484.3,2496070769301,3098351673263.3,5714166395485.9,1692443826326.2,1222603087983.8,194093485321.11,56024975130.447
1,3,218.90635451505,218.90635451505,906904899802.4,20697766666326,9236180833499.5,12617662922113,3694293945995.9,4824650950307.9,3505213707311.6,3360933028944.5,3159704698635.5,2872903921314,1808010436320.3,4005154288085.6,1998576569683.2,2357470045325.5,2509947949062.3,3116085117578,5747299764069.4,1702275719646.1,1229700609609.1,195219682148.82,56350229355.055
1,3,222.49498327759,222.49498327759,911512301533.32,20801087355144,9280994768158.1,12677293434564,3711647623064.9,4847242862653.4,3521641916337.6,3376754783084.1,3174699955899.7,2886697286926.8,1816777536202.9,4025196468847.5,2008800057666.9,2369904666240.4,2523678340315.4,3133665772976.4,5780227794762.3,1712059972478.8,1236768603734.8,196341607601.05,56674167013.985
1,3,226.08361204013,226.08361204013,916074975794.03,20903799730083,9326086334856.2,12737670660552,3729229733361.5,4870085865225.2,3538198916146,3392621990549.4,3189639880574.3,2900331199938.6,1825389713312.5,4044557952445,2018571881846.8,2381638009436.3,2536495013356.7,3150026101536.3,5810950865401.4,1721215476171.6,1243394836087.7,197394500295.41,56977938743.038
1,3,229.67224080268,229.67224080268,920621661246.01,21006294649974,9371277147175.8,12798314815564,3746893502092.4,4893018625469.2,3554801955025.6,3408505446296.3,3204560025409.1,2913908113144.1,1833946509901.4,4063676106010.2,2028182248959.1,2393120665632.3,2548985057915.2,3165950197679.5,5840885725027.9,1730146219785.2,1249863151069.9,198422715726.4,57274501721.083
1,3,233.26086956522,233.26086956522,925096397960.71,21107510627237,9416094969765,12858747924866,3764517850599.5,4915924576440.8,3571391548420.4,3424373642446.8,3219455166044.7,2927444661475.8,1842467482462.9,4082630805394.3,2037679521123.2,2404413710131.2,2561191455797.9,3181418012827.8,5869860545929.5,1738781648211.8,1256116063100,199416583258.54,57561169692.619
1,3,236.84949832776,236.84949832776,929506533905.13,21207578277482,9460577895248.2,12918991542094,3782106804783.8,4938806456112.2,3587969069488.3,3440228137430.1,3234327856105.3,2940944967310,1850956289626.5,4101438743814.9,2047075248478.4,2415536507560.4,2573143175218.8,3196476145960,5897973374758.7,1747151921344.9,1262175570809.8,200379610767.52,57838953212.992
1,3,240.4381270903,240.4381270903,933873736633.1,21306789143926,9504722915081,12978877416307,3799600222053.9,4961578431749.4,3604473818035.1,3456018206170.1,3249143312252.6,2954394406281.2,1859412962037.4,4120165804562.1,2056425702816.4,2426594306499.4,2585001972112.4,3211377985563.9,5925739482838.6,1755412459450.9,1268153846701.2,201329583938.45,58112996862.503
1,3,244.02675585284,244.02675585284,938148499843.92,21404155268993,9548140390188.7,13037993033960,3816887938774.3,4984113772988.2,3620821880051.9,3471669558752.7,3263835538049.5,2967734323799.3,1867800445106.1,4138718727573.8,2065678679811.7,2437512157175.6,2596660697493.6,3225943309539.8,5952759066401.5,1763436727047.4,1273957222347.8,202251449811.43,58378988195.292
1,3,247.61538461538,247.61538461538,942410243813.98,21501240564840,9591436214169.2,13096957246594,3834132790746.9,5006595934771.8,3637132858045.9,3487286795584.9,3278496947482.8,2981047207907.9,1876171293205.7,4157235661238.1,2074913695224.3,2448408079548.2,2608293203017.2,3240469623398.8,5979696262548.2,1771435204945,1279741543225.7,203170255766.88,58644102801.213
1,3,251.20401337793,251.20401337793,946563774313.39,21595991661242,9633720896954,13154663009306,3851021359031.3,5028636078967.4,3653135600645.5,3502620468743.2,3292902217122.3,2994135395421,1884403874584.5,4175453458242.8,2083999417352.7,2459121738001.3,2619707774035.3,3254671692532.7,6005948670048.3,1779219323735.6,1285367484464.3,204063628265.66,58901930218.964
1,3,254.79264214047,254.79264214047,950717304812.79,21690742757645,9676005579738.8,13212368772018,3867909927315.6,5050676223162.9,3669138343245.1,3517954141901.5,3307307486761.8,3007223582934.2,1892636455963.4,4193671255247.5,2093085139481.1,2469835396454.4,2631122345053.3,3268873761666.7,6032201077548.5,1787003442526.1,1290993425702.9,204957000764.44,59159757636.714
1,3,258.38127090301,258.38127090301,954770715670.82,21783242167573,9717284771168.1,13268737925000,3884411391168,5072220361328,3684786625279.2,3532954070141.3,3321405040664.5,3020037504497.6,1900698858481.4,4211522716441.9,2101990717801.1,2480338214581.3,2642307180822.8,3282771938450.3,6057858530930.9,1794606358606.9,1296486836317.1,205829197937.89,59411498851.227
1,3,261.96989966555,261.96989966555,958812708756.7,21875484792293,9758449295075.3,13324954649296,3900868709135.2,5093707934330,3700394484176.5,3547915937683.1,3335467502270.4,3032820148420.9,1908741853584.3,4229332400231.3,2110875752290.5,2490816988207.4,2653465817290.2,3296635458961,6083448134983.8,1802188610098.6,1301965132969.1,206698980250.12,59662545987.327
1,3,265.55852842809,265.55852842809,962780769734.1,21966038702398,9798855503851.9,13380138909128,3917024403170.3,5114803685764.5,3715719179765.1,3562608058337.8,3349278301942,3045375929682.5,1916643002201.6,4246832888276.2,2119608016443.5,2501117395127.1,2664434995034.1,3310260817941.2,6108591238660,1809637417740.9,1307346603638.1,207553355061.04,59909152894.985
1,3,269.14715719064,269.14715719064,966715283850.73,22055826354443,9838917625429.8,13434854685885,3933043234666.9,5135721647280.2,3730915389364.7,3577177780734.9,3362974909444,3057828771500.3,1924479787656.6,4264193078055.4,2128270960712.3,2511336867752,2675318205455.4,3323778110590.3,6133531741784.6,1817025674936.1,1312684139299.2,208400738683.53,60153745038.986
1,3,272.73578595318,272.73578595318,970598764265.68,22144445095400,9878455807623.5,13488852917075,3948851909438.8,5156365290220.2,3745912493290.1,3591556893192.3,3376492713991,3070119495874.2,1932214780734.9,4281329284983.4,2136822647845.9,2521425873330.3,2686063239829.7,3337124158158.2,6158156043236,1824320149487,1317953867291.1,209237352329.81,60395229552.543
1,3,276.32441471572,276.32441471572,974426539538,22231787927363,9917422090911.9,13542067921168,3964431190497.5,5176709504451.9,3760692266126.2,3605727947963.7,3389815348605.7,3082233263158.1,1939838663729.6,4298221006478,2145252893767.6,2531372469379.5,2696657450020.3,3350283285487.8,6182435199054,1831512256868.7,1323149580744.3,210062210155.11,60633321974.375
1,3,279.91304347826,279.91304347826,978225497278.23,22318471442183,9956093576392.2,13594879270325,3979892214835.5,5196899192150.2,3775359745548.7,3619791329324.3,3403036779261.7,3094255057622.9,1947404693448.7,4314984817506.1,2153619408206.1,2541244064386.7,2707172061042.8,3363343903735.3,6206533008775.5,1838650682058.4,1328306520016.6,210880912793.87,60869637660.111
1,3,283.5016722408,283.5016722408,981945888588.26,22403357433391,9993961342409.7,13646590118329,3995030830982.3,5216667587766.1,3789721074791.1,3633561156209.8,3415982293377.5,3106026102785.3,1954812995388.8,4331399900936.7,2161812168864.5,2550911180950,2717469657559.9,3376135952596.2,6230136407130.3,1845642751266.4,1333357747635,211682834292.9,61101109356.711
1,3,287.09030100334,287.09030100334,985659926394.2,22488098267388,10031764301290,13698212339865,4010143489743,5236402068377.3,3804057756053.8,3647307342777.3,3428905577169.8,3117776931848.1,1962208573587,4347786800613.8,2169990868304.6,2560561719340.1,2727749623425.5,3388906150232.6,6253699558323.9,1852622906648.3,1338400370841.3,212483389968.92,61332186778.942
1,3,290.67892976589,290.67892976589,989271899925.93,22570507259760,10068526182151,13748410843737,4024839162582.4,5255591729895.1,3817998486025.6,3660673765381.3,3441471747501.5,3129203004445.4,1969399754425.2,4363720949444.8,2177943684828.4,2569945941821.8,2737746366108.2,3401325324349.6,6276616169083,1859411675357.3,1343304770624.5,213262004723.5,61556930479.397
1,3,294.26755852843,294.26755852843,992883873457.66,22652916252132,10105288063012,13798609347608,4039534835421.7,5274781391412.9,3831939215997.3,3674040187985.4,3454037917833.2,3140629077042.7,1976590935263.4,4379655098275.9,2185896501352.1,2579330164303.6,2747743108791,3413744498466.6,6299532779842.1,1866200444066.2,1348209170407.8,214040619478.09,61781674179.852
1,3,297.85618729097,297.85618729097,996402927951.15,22733204159034,10141103567761,13847514804541,4053851890512.2,5293476503454.8,3845520586345.3,3687061975916.4,3466280015953.9,3151760422045,1983596601669.1,4395178120800.7,2193644116097.9,2588472280360.1,2757482081558.2,3425843764490.4,6321859608206.4,1872814567887.3,1352987423558.2,214799209185.27,62000637403.689
1,3,301.44481605351,301.44481605351,999905436141,22813114359441,10176750549171,13896190005676,4068101524282.4,5312083549951.3,3859037964711.1,3700022393970.5,3478464405801.9,3162839284236.8,1990569233099.6,4410627933132.8,2201355190098.2,2597571283977,2767175152652.7,3437886063755.4,6344081412683.5,1879397592297.6,1357743213492,215554232986.91,62218571284.959
1,3,305.03344481605,305.03344481605,1003337365507.1,22891414053223,10211679104902,13943884035804,4082063900715.4,5330315452646.7,3872282785572.4,3712721454947.7,3490403057974.6,3173694677650.3,1997401209125.2,4425766027359.4,2208910669184.9,2606486674816,2776672641007.8,3449685456231.8,6365855126493.3,1885847895387.6,1362403128470.3,216294036390.65,62432111757.697
1,3,308.6220735786,308.6220735786,1006729436683,22968804240784,10246201941953,13991023966297,4095864053453.6,5348335499261.8,3885373684219.5,3725272918961.7,3502202933975.4,3184423870872.5,2004153752403.4,4440728084088.5,2216378278691.1,2615298373462.1,2786059677337.7,3461347671231.6,6387375788720.9,1892223246369.6,1367008899698.4,217025244333.6,62643171127.703
1,3,312.21070234114,312.21070234114,1010073707417.9,23045103829454,10280238290858,14037499590216,4109469727994.6,5366101589355,3898280086064,3737647480847.9,3513836492216,3195001828718.5,2010811109766.6,4455479207951.8,2223740603799.2,2623985828407.2,2795314352813.2,3472845451218.1,6408593035656.7,1898508716568.2,1371549739456.8,217746143941.72,62851255025.323
1,3,315.79933110368,315.79933110368,1013354441034.7,23119953776473,10313627991869,14083092207114,4122816898976.5,5383530116339.9,3910941251780.2,3749786901570.5,3525248978205.1,3205378762061,2017341944475,4469949956445.1,2230962983185.7,2632508136619.5,2804393092104.3,3484124661530.7,6429406978088.8,1904674715778.8,1376004271257.5,218453341544.8,63055383877.018
1,3,319.38795986622,319.38795986622,1016610541433.9,23194241713965,10346766990805,14128342498135,4136063854328.1,5400827782138.2,3923507350798.7,3761835171824.2,3536575770428.8,3215677775617,2023823738647.7,4484312037378.2,2238131124479.3,2640966441659.1,2813403645947.7,3495319156788.3,6450064590605.9,1910794403222.3,1380425345893,219155227523.22,63257979554.763
1,3,322.97658862876,322.97658862876,1019779087264.4,23266532084488,10379014911994,14172376050236,4148954610320.9,5417660324177.6,3935735551461.2,3773559463288.9,3547597978785.2,3225699836587.2,2030131226603.8,4498287878010,2245106485725.8,2649197258341.9,2822171846252,3506212546838,6470166555114.3,1916749483391.8,1384727502743.7,219838234238.1,63455125827.305
