x,y,z,id,group1,group2,group3,group4,group5,group6,group7,group8,group9,group10,group11,group12,group13,group14,group15,group16,group17,group18
1,3,305.03344481605,305.03344481605,1567910659137.4,35868570003307,37749936518657,6358063891322.4,8290286537994.3,6005096250600.5,11085644956109,7790698845921.9,6517799553769.4,7553064149848.3,5812679536797.1,6109889360356.4,4330657672699.4,2100159486328.9,1288925899508.2,825733885124.9,125095898531.41,39236443700.591
1,3,308.6220735786,308.6220735786,1559465122007.8,35675364385931,37546597098768,6323816293314.6,8245631088643.3,5972749951714.6,11025932512357,7748734577886.7,6482691742257.6,7512379792806.5,5781369515674.7,6076978280634.1,4307330419867.2,2088846884228.4,1281983039057.7,821286028763.66,124422063204,39025094677.238
1,3,312.21070234114,312.21070234114,1551111235730.5,35484255209928,37345463752556,6289940244564,8201460082321.4,5940754549007.4,10966867794947,7707225492671.8,6447964730986.7,7472136758932.8,5750399177352.3,6044424286727.6,4284256280519.3,2077657033152,1275115515303.2,816886436305.86,123755539717.88,38816039007.829
1,3,315.79933110368,315.79933110368,1542879173245.5,35295932657638,37147262755086,6256558065083.7,8157933005493.3,5909225563164.9,10908664045849,7666321443808.9,6413743885543.2,7432480338937.9,5719880350890.7,6012344937051.2,4261518583700.5,2066630344718.3,1268348130301.1,812550997007.57,123098735249.22,38610031701.501
1,3,319.38795986622,319.38795986622,1534693423962.4,35108669558939,36950176724582,6223363672936.8,8114650780751.2,5877873934243.3,10850787694023,7625647474289.5,6379715522229.6,7393046976403,5689533191692.4,5980446037426.9,4238908790937.8,2055665684069.3,1261618813621.2,808239945757.55,122445625491.16,38405183242.697
1,3,322.97658862876,322.97658862876,1526672287052.7,34925172107253,36757053653915,6190836738824.3,8072238840969.7,5847152690234.9,10794075019936,7585791282538.7,6346371303804.5,7354406433549.3,5659796194490.1,5949188516722.6,4216753611318.7,2044921490597.5,1255024804296.8,804015577663.79,121805647951.51,38204453709.687
1,3,326.5652173913,326.5652173913,1518653195693.8,34741721451731,36563979835097,6158318100013.1,8029837717429,5816439280982.8,10737376808948,7545945254951,6313035588702.8,7315775744534.2,5630066780632.9,5917938967155.2,4194604081618.3,2034180037067.5,1248432476551.6,799792286852.75,121165833616.58,38003775365.976
1,3,330.15384615385,330.15384615385,1510840499036.2,34562992498064,36375875495099,6126636451579.8,7988527945397.7,5786516393446.3,10682137915081,7507124784660.5,6280557853282.1,7278139301269.8,5601102521255,5887493699998,4173024624962.9,2023715041841,1242009819034.5,795677693152.93,120542486530.12,37808261988.548
1,3,333.74247491639,333.74247491639,1503027802378.6,34384263544396,36187771155101,6094954803146.6,7947218173366.5,5756593505909.9,10626899021215,7468304314370,6248080117861.3,7240502858005.3,5572138261877.2,5857048432840.7,4151445168307.5,2013250046614.5,1235587161517.4,791563099453.11,119919139443.66,37612748611.12
1,3,337.33110367893,337.33110367893,1495379942302.9,34209305675562,36003635955560,6063941665304.4,7906780076627,5727302019881.2,10572825716631,7430302985469.8,6216287681409.6,7203660554803.3,5543785153769.3,5827245565777.9,4130321041726.5,2003005864555.6,1229300023185.4,787535324404.83,119308945091.05,37421360600.117
1,3,340.91973244147,340.91973244147,1487773276971.5,34035290248473,35820492694367,6033095596705,7866559822555.8,5698168329066.5,10519043707536,7392506370352.3,6184666509828.6,7167016717236.3,5515584780085.3,5797603242614.9,4109310707883.8,1992816866497.1,1223046752809.9,783529246434.46,118702037772.79,37231003570.304
1,3,344.50836120401,344.50836120401,1480286870553.2,33864025954739,35640244882580,6002737196424.5,7826975439045,5669495232699.3,10466111972310,7355307304145,6153545253024.5,7130952193945.2,5487830232644.7,5768429540699.1,4088632530184.6,1982788948074.8,1216892341450.9,779586501225.64,118104725154.12,37043655926.904
1,3,348.09698996656,348.09698996656,1472883930910,33694671109741,35462006683374,5972717266706.7,7787832387189.3,5641141816031.8,10413770377276,7318522972108.6,6122770966547,7095289748913.6,5460385114899.7,5739581089555.3,4068184888430.3,1972872828416.2,1210806544077.5,775687712686.96,117514071822.6,36858396975.086
1,3,351.6856187291,351.6856187291,1465557668568.7,33527070266694,35285614309808,5943008218270.6,7749094690709,5613082018889.2,10361970813479,7282119564901.2,6092315366802.7,7059996606985.8,5433224203079.1,5711031375118.5,4047948989399.1,1963059393678.6,1204783767263.2,771829297457.96,116929534910.99,36675056444.118
1,3,355.27424749164,355.27424749164,1458356224676.2,33362324659774,35112226646732,5913805235103,7711016848291.2,5585500187621.1,10311053590305,7246336242713.9,6062378538360.1,7025304631758.1,5406525933288.7,5682967956514.4,4028057773835,1953413113656.3,1198863577893.2,768036603554.11,116354954557.94,36494838797.092
1,3,358.86287625418,358.86287625418,1451188812688.3,33198357559814,34939658280705,5884740241858.6,7673118930300.6,5558048684949.7,10260376958227,7210722001252.8,6032583165283.3,6990776579831.6,5379953814599.6,5655037138706.3,4008260544826.6,1943812412524.6,1192971361536.2,764261830199,115783089107.34,36315472681.82
1,3,362.45150501672,362.45150501672,1444186638829.5,33038170413835,34771067920407,5856345243343.3,7636094615360.5,5531229978289.4,10210868489464,7175928712458.3,6003474613007.3,6957044439267.6,5353994208556.3,5627750149319.5,3988919657090.2,1934433014628.2,1187214965034.5,760574068075.79,115224405563.73,36140241084.309
1,3,366.04013377926,366.04013377926,1437184464970.7,32877983267856,34602477560109,5827950244828,7599070300420.3,5504411271629,10161360020700,7141135423663.8,5974366060731.2,6923312298703.6,5328034602512.9,5600463159932.7,3969578769353.7,1925053616731.7,1181458568532.8,756886305952.59,114665722020.11,35965009486.798
1,3,369.62876254181,369.62876254181,1430371697631.6,32722129211217,34438447713490,5800323356933.4,7563047527213.8,5478318035210.5,10113190797613,7107283319870,5946044915712.1,6890492634524.6,5302777217373.1,5573914295370.4,3950761060018.8,1915927934898,1175857884542.2,753298299038.68,114122151053.25,35794517963.41
1,3,373.21739130435,373.21739130435,1423566611764.9,32566450885097,34274602820693,5772727620133.9,7527065372013.1,5452254220585.9,10065075888277,7073469386285.8,5917755704372.2,6857709976263.4,5277548311139.1,5547395365814.8,3931964568435.1,1906812542641,1170263515547.2,749714337745.19,113579192984.2,35624218676.003
1,3,376.80602006689,376.80602006689,1416908016377,32414123893656,34114285224121,5745725974301.9,7491857855090.1,5426751518295.5,10017996815164,7040383410224.5,5890075510269.1,6825633070259.8,5252862536963.1,5521447338828.1,3913572729263,1897893387114.8,1164789582413.6,746207532126.91,113047923738.77,35457585599.464
1,3,380.39464882943,380.39464882943,1410297921620.5,32262906474994,33955135458353,5718921022393.1,7456906808388,5401434591235.4,9971260690693.6,7007538449140.5,5862596951935.6,6793789827428.6,5228356585038.4,5495688328460.2,3895314863967.9,1889039202400.5,1159355523648.3,742726271506.41,112520524474.05,35292166346.124
1,3,383.98327759197,383.98327759197,1403792319172.5,32114079556046,33798501672622,5692539828340.4,7422508301562.5,5376517898616.3,9925263415185.6,6975212731205.5,5835552798118.7,6762449989262.4,5204238043146.7,5470336536766.8,3877345632955.3,1880324991274.8,1154007370510,739300045212.36,112001462723.44,35129362162.233
1,3,387.57190635452,387.57190635452,1397375189181,31967276646182,33643998138747,5666517425274.2,7388577624004.5,5351940079974.2,9879891714742.4,6943326650575.4,5808876449695.7,6731536378135.7,5180447516950.8,5445329532521.9,3859620785326.8,1871729294204.4,1148731952695.3,735920415860.42,111489460251.79,34968772128.087
1,3,391.16053511706,391.16053511706,1391021425420.7,31821923346918,33491020253572,5640751980990.4,7354981995495.2,5327604955290.3,9834968036640.6,6911755427954.1,5782463515502.5,6700928021871,5156891908035.9,5420569456478.3,3842070958744,1863218473759.6,1143508625969.3,732574157980.02,110982513444.58,34809767808.307
1,3,394.7491638796,394.7491638796,1384795300193.7,31679489996775,33341115480984,5615504128514.2,7322061255935.4,5303758688793.3,9790946809474.3,6880818423491.9,5756581176318.1,6670934540157,5133809492755.4,5396306767653.3,3824873676870.8,1854878620213.4,1138390226269.4,729295120219.97,110485750257,34653957591.324
1,3,398.33779264214,398.33779264214,1378592244677.8,31537584390471,33191766112150,5590349819978,7289262488077,5280000772797.9,9747088680759.2,6849996040645.9,5730794730938.4,6641052181499.5,5110812595719,5372133970597.5,3807740110308.4,1846569665664.3,1133290790192.1,726028231285.83,109990827576.79,34498724650.436
1,3,401.92642140468,401.92642140468,1372555224110.3,31399477007782,33046414038026,5565868756254,7257341562386.9,5256878723934.5,9704404387422.1,6819998600692.9,5705698442574.4,6611969586260.2,5088431181782.2,5348608133326.1,3791065109018.9,1838483094195.2,1128327837147.6,722848778630.42,109509151206.67,34347646421.614
1,3,405.51505016722,405.51505016722,1366518203542.8,31261369625092,32901061963902,5541387692529.9,7225420636696.9,5233756675071.1,9661720094084.9,6790001160739.9,5680602154210.4,6582886991021,5066049767845.4,5325082296054.8,3774390107729.5,1830396522726.2,1123364884103.1,719669325975.02,109027474836.54,34196568192.792
1,3,409.10367892977,409.10367892977,1360652000808.2,31127169839701,32759822231622,5517599249394.9,7194402816286.8,5211288792064.3,9620243414960,6760852400485.2,5656215882692.7,6554627183132.8,5044301552199,5302222033902.2,3758186863319.3,1822538730801.7,1118542339498.1,716579824240.94,108559425730.18,34049764166.113
1,3,412.69230769231,412.69230769231,1354802231892.9,30993345991335,32618978134162,5493877440998.1,7163471880651.5,5188883844193.1,9578882916408.3,6731785288900,5631897919549.8,6526446532897,5022614254467.9,5279425804532.7,3742029005079.7,1814702949001.2,1113733303125.2,713498976387.79,108092687657.83,33903371346.299
1,3,416.28093645485,416.28093645485,1349082721944.9,30862502056122,32481270283552,5470683857707.2,7133229697960.7,5166977796636.8,9538443406251,6703365422143.7,5608121449812.8,6498893388744.2,5001409870755.3,5257137178755.1,3726230932343,1807041645384.1,1109031348700.4,710486729157.01,107636342345.41,33760238226.967
1,3,419.86956521739,419.86956521739,1343418380582,30732920203634,32344890727684,5447713993614.4,7103279222829.2,5145283048348.8,9498393962341.8,6675219683013.2,5584574318797.7,6471606012265.4,4980410015634.4,5235063538345.3,3710585239573.2,1799454238518.1,1104374746696.9,707503536350.31,107184398678.97,33618485688.699
1,3,423.45819397993,423.45819397993,1337844540828,30605408759797,32210690226100,5425111139267.2,7073807292392.9,5123934935501.1,9458984420660.3,6647523649495.9,5561403416874.9,6444754624905,4959745687887.3,5213342580205.4,3695189525603.6,1791988059110.5,1099792545274.6,704568007298.21,106739675909.25,33478997992.13
1,3,427.04682274247,427.04682274247,1332363876528,30480028894261,32078733158359,5402886137866.9,7044828045122.5,5102943699342.2,9420233686941.2,6620290608019.9,5538619859629,6418352107841,4939426800577.6,5191984724235.8,3680051175988.6,1784646688793,1095286942578.1,701681550213.18,106302387375.66,33341842051.382
1,3,430.63545150502,430.63545150502,1326934712704.3,30355827166323,31948015991247,5380869967033.4,7016121091488.9,5082149699634.1,9381847058719.7,6593313450010.2,5516050377618.7,6392197668653,4919298828283.3,5170827544597.1,3665055064531.8,1777374297053.1,1090823673924.1,698822213883.89,105869207544.72,33205974809.21
1,3,434.22408026756,434.22408026756,1321636052261.2,30234610865908,31820440760593,5359382977615.4,6988104136136.9,5061855501587.8,9344383082127.7,6566984706536,5494023367134.7,6366671864456.8,4899654638989.4,5150178883354.5,3650419387810.1,1770276698601,1086467680698.7,696031602167.8,105446439259.95,33073373158.6
1,3,437.8127090301,437.8127090301,1316350595935.5,30113696625130,31693183423339,5337949529433.7,6960156993017.4,5041611872167.4,9307012457029.5,6540721567967.5,5472051242508.3,6341209663722.7,4880059397492.2,5129581672660.3,3635820178976.3,1763196785314.8,1082122541350.1,693247943849.81,105024724391.58,32941101912.985
1,3,441.40133779264,441.40133779264,1311232304912.9,29996606486276,31569950644848,5317193918074.5,6933093678981.7,5022008446055.8,9270823670160.9,6515288993352.8,5450773977730.3,6316552688487.9,4861083839464.1,5109635830493.5,3621682656854,1756340767804.3,1077914813048.1,690552316171.38,104616345868.7,32813013624.045
1,3,444.98996655518,444.98996655518,1306114013890.3,29879516347421,31446717866357,5296438306715.3,6906030364945.9,5002405019944.3,9234634883292.4,6489856418738,5429496712952.3,6291895713253.2,4842108281435.9,5089689988326.6,3607545134731.7,1749484750293.9,1073707084746.2,687856688492.96,104207967345.82,32684925335.105
1,3,448.57859531773,448.57859531773,1301150084194.6,29765957499516,31327201627806,5276308657338,6879783244055,4983392806141.5,9199537497198.7,6465190851497.8,5408861135637.7,6267982346019,4823704987855.7,5070345671281.5,3593833970598.5,1742835495830.5,1069626252655.9,685242355256.4,103811904657.07,32560699918.63
1,3,452.16722408027,452.16722408027,1296210566274.3,29652957114556,31208273148766,5256278001948.4,6853665201632.7,4964474090771,9164612712825,6440646584145.9,5388327039247.9,6244186578133.2,4805392196161.1,5051096483608.6,3580190233687.3,1736218940315.3,1065565488816.3,682640878489.08,103417789680.09,32437085403.71
1,3,455.75585284281,455.75585284281,1291386900937.1,29542607153307,31092134264550,5236717189299.2,6828159790135.6,4945999137310,9130507131260.9,6416678030337.1,5368274590868.7,6220948961780,4787508946215.5,5032298800388.1,3566866520518,1729757580740.6,1061599972975.9,680100421116.8,103032918934.8,32316370351.114
1,3,459.34448160535,459.34448160535,1286624611487.5,29433661322234,30977473239988,5217405287934.3,6802978935638.8,4927759278141.9,9096835543469.2,6393014475595.1,5348477307919.6,6198007040566.5,4769853257067,5013740313271.8,3553712348162.6,1723378440209.7,1057684917214.4,677592290339.53,102652945559.17,32197191363.308
1,3,462.93311036789,462.93311036789,1281940350974.3,29326500554640,30864690939969,5198409812684.8,6778210669585.9,4909818278728.8,9063715661933.8,6369738644571.7,5329004399813.7,6175441017598.8,4752486850262.2,4995485898802.2,3540773700452,1717103818586.8,1053834007557.5,675125253928.45,102279197840.62,32079965059.002
1,3,466.52173913043,466.52173913043,1277353828936.2,29221575744505,30754261916572,5179810690473.1,6753959208800.3,4892251628858.9,9031286843619.8,6346948473442,5309937801264,6153345842024.4,4735482796405.6,4977612363506.1,3528105017335.1,1710960116583.7,1050063446842.3,672709692019.89,101913248334.58,31965184671.765
1,3,470.11036789298,470.11036789298,1272808141936.8,29117585051257,30644815927965,5161377135210.9,6729923629643.8,4874841353141.5,8999146697212.5,6324361173230,5291040927798.2,6131447349317.7,4718630104702.9,4959897929304.3,3515549104167.5,1704871102549.4,1046326449648.6,670315632154.56,101550556315.67,31851425998.251
1,3,473.69899665552,473.69899665552,1268395998043.9,29016649206853,30538584764762,5143485034676.7,6706594049655.7,4857942468884.9,8967950596516.1,6302437323167.6,5272699107435.8,6110192069939,4702272413687.9,4942703804499.6,3503361983336.9,1698960934953.7,1042699215469,667991890568.28,101198517279.21,31741008642.113
1,3,477.28762541806,477.28762541806,1263988078263.8,28915809993299,30432455296747,5125610062159.8,6683286802838.1,4841059761709.4,8936784359314.7,6280534460393.6,5254374845283.3,6088957137585.9,4685930381317.1,4925526138995.7,3491186528776.4,1693056424935.2,1039075453501,665670373409.83,100846815236.06,31630696984.24
1,3,480.8762541806,480.8762541806,1259748929528.9,28818831587905,30330388978443,5108419425844.3,6660871859948.4,4824823396844.8,8906811294117.8,6259470127902.6,5236752107331.7,6068535154328.1,4670213977528.5,4909006091659.8,3479477190687.9,1687377958881.2,1035590420959.6,663437731482.13,100508577490.53,31524608415.798
1,3,484.46488294314,484.46488294314,1255509780793.9,28721853182512,30228322660138,5091228789528.8,6638456917058.7,4808587031980.2,8876838228921,6238405795411.6,5219129369380.2,6048113171070.2,4654497573739.9,4892486044323.9,3467767852599.5,1681699492827.1,1032105388418.1,661205089554.43,100170339745.01,31418519847.357
1,3,488.05351170569,488.05351170569,1251410460391,28628073746659,30129623344244,5074605247699.9,6616781412722.3,4792886282778.5,8847853933210.3,6218036344431.7,5202087975512.7,6028364871237.9,4639299624410.9,4876510961376.5,3456444782380.6,1676208347919,1028735319991,659046097891.5,99843259765.022,31315930923.212
1,3,491.64214046823,491.64214046823,1247342951801.5,28535022096229,30031690042294,5058110723386.2,6595274135245.9,4777307389464.3,8819094588694.2,6197824983308.1,5185178841032.2,6008769838566,4624219626689.1,4860659861209.5,3445209590499.1,1670759819734.2,1025391406613.4,656903862120.9,99518718245.943,31214138189.864
1,3,495.23076923077,495.23076923077,1243378505453,28444328267009,29936238382249,5042034174523.5,6574311858978,4762123270320.6,8791064014142.3,6178125782271.3,5168698185896.9,5989671344057.3,4609521754855.4,4845210425849.1,3434259096658.8,1665449356362.8,1022132227438.9,654815910239.09,99202400553.244,31114924867.049
1,3,498.81939799331,498.81939799331,1239481375233.2,28355174472182,29842407631317,5026230630487.3,6553705555674.6,4747197001856.2,8763509442946.9,6158761103693.2,5152497396311.1,5970897168392.6,4595073472349.3,4830023341855.4,3423494556178,1660229071398.6,1018928393252.7,652763414419.61,98891454334.608,31017396311.9
1,3,502.40802675585,502.40802675585,1235651098512.3,28267550054048,29750186462782,5010698181448.9,6533452733269.3,4732526778394.5,8736427540684.2,6139728604178.7,5136574512454.1,5952445039719.2,4580873030233,4815096770714.6,3412914665956.4,1655098332926,1015779516243.1,650746126221.67,98585841952.371,30921540719.123
1,3,505.99665551839,505.99665551839,1231923155783.6,28182266683502,29660429114317,4995580702962.9,6513740991167.1,4718248488155.7,8710069162240.6,6121204577821.5,5121077024472.3,5934485874836.8,4567051962374,4800568971824.7,3402617423591.5,1650104665064.8,1012714763286.1,648782731036.43,98288394180.526,30828245963.415
1,3,509.58528428094,509.58528428094,1228226364983.4,28097695942878,29571421741202,4980589539018.4,6494193950081.1,4704089499421.1,8683931018625.9,6102835326519.6,5105709023258.6,5916676764066.8,4553346372734.8,4786162555392.3,3392406216324,1645152720017.5,1009675616756.3,646835740273.86,97993431623.009,30735730697.692
1,3,513.17391304348,513.17391304348,1224666459753.8,28016256589555,29485709855991,4966153417374.4,6475370626390,4690454736800.9,8658760615104,6085146176667.5,5090910003516,5899527010317.6,4540148209208.7,4772289509050.1,3382573058311.9,1640384110367.5,1006748988152.3,644960832649.07,97709389416.077,30646640610.962
1,3,516.76254180602,516.76254180602,1221106554524.2,27934817236232,29399997970781,4951717295730.4,6456547302698.9,4676819974180.6,8633590211582.2,6067457026815.4,5076110983773.3,5882377256568.4,4526950045682.6,4758416462707.9,3372739900299.8,1635615500717.5,1003822359548.3,643085925024.28,97425347209.145,30557550524.233
1,3,520.35117056856,520.35117056856,1217709509156.7,27857103436431,29318206846825,4937941527463.7,6438585010551.7,4663808901185.3,8609571160946.4,6050577016434.7,5061988900267.9,5866011960842.1,4514355582429.5,4745177982640.7,3363356518670.6,1631065010608.6,1001029596848.8,641296776842.37,97154297266.651,30472535474.288
1,3,523.9397993311,523.9397993311,1214316531979.8,27779482699843,29236513662313,4924182254626.9,6420644226715,4650813407770.4,8585580870761.4,6033717218116.1,5047883726427.3,5849666260642.7,4501776199428.6,4731955353849.4,3353984372320.9,1626519969060.6,998240178079.53,639509770905.7,96883571867.038,30387622217.544
1,3,527.52842809365,527.52842809365,1211050581346.3,27704767842330,29157878678987,4910938060176.9,6403375052757.4,4638304396678.8,8562488645183.3,6017488555508.2,5034306568860.8,5833932441842.9,4489667706821.3,4719227693125.5,3344963057192.9,1622145063852.2,995555176749.6,637789658696.02,96622980642.986,30305887553.291
1,3,531.11705685619,531.11705685619,1207823463013.8,27630941318605,29080178594663,4897851326351.8,6386311191455.1,4625944104331.1,8539670959981.7,6001452832511,5020890827060.5,5818385676567.4,4477703166469.6,4706651345256.4,3336048991961,1617822169706.6,992902096066.45,636089996049.58,96365487459.266,30225124591.934
1,3,534.70568561873,534.70568561873,1204688007009.8,27559211770020,29004685544245,4885136315460.8,6369732021301.4,4613934899933.5,8517501397359.1,5985872593034.1,5007856148362.7,5803280498667,4466078462638.1,4694432211050.6,3327388118433.9,1613622061460.5,990324372544.55,634438610031.72,96115308023.357,30146655593.444
1,3,538.29431438127,538.29431438127,1201625715274.2,27489156013208,28930954133785,4872718011372.5,6353539728436.6,4602205931630.2,8495849161919.3,5970655917509.4,4995125631728.6,5788527792907,4454725014083.5,4682498202443,3318929340861.5,1609519960112.5,987806798613.45,632825758101.47,95870966372.878,30070017621.037
1,3,541.88294314381,541.88294314381,1198620178121.9,27420398650245,28858589276448,4860529870968.1,6337647546856.5,4590694350083.8,8474598231134.9,5955721268272.1,4982631061996.2,5774048511901.8,4443581987806.2,4670785375330.3,3310627335551.5,1605493885712.7,985335884513.97,631242798192.02,95631153262.57,29994800029.535
1,3,545.47157190635,545.47157190635,1195721748370.7,27354091619621,28788803381812,4848776096082.2,6322321736093.9,4579593021405.1,8454104643567.7,5941318859797.1,4970581771886.6,5760085238823.9,4432836071012.3,4659489962525.1,3302621191273.5,1601611289572.8,982953026973.27,629716250584.01,95399886425.36,29922262984.668
1,3,549.0602006689,549.0602006689,1192845580124.6,27288293848726,28719553444663,4837112590039.9,6307113626799.7,4568576950122.7,8433768444448.9,5927027059736.2,4958625018177.2,5746229200462,4422172679690,4648281294656.3,3294676531263.2,1597758510300.4,980588468857.8,628201426264.17,95170395626.538,29850282996.014
1,3,552.64882943144,552.64882943144,1190110120933,27225714973180,28653691152291,4826019649357.2,6292649477194,4558099768173.8,8414427055866,5913434386052.3,4947253162449.5,5733050964227.8,4412030909931,4637620918466.2,3287120496960.7,1594094195520,978339576543.79,626760701731.93,94952130694.148,29781824011.577
1,3,556.23745819398,556.23745819398,1187374661741.3,27163136097635,28587828859919,4814926708674.5,6278185327588.3,4547622586224.8,8395085667283.2,5899841712368.4,4935881306721.8,5719872727993.7,4401889140172,4626960542276.1,3279564462658.3,1590429880739.6,976090684229.78,625319977199.69,94733865761.758,29713365027.141
1,3,559.82608695652,559.82608695652,1184789448636.3,27103994306432,28525583865437,4804443012990.8,6264515571935.6,4537720825724.8,8376806528615.2,5886995559809,4925134000117.3,5707418241778.5,4392304352970,4616885627664.7,3272423400358.8,1586966807273.1,973965299257.03,623958376059.45,94527587756.076,29648665753.484
1,3,563.41471571906,563.41471571906,1182216095076.6,27045123818518,28463624399246,4794007407535.8,6250908521084.6,4527864485620.6,8358611237728.3,5874208333250.8,4914435991759.3,5695020884147.1,4382763530705.8,4606856925958.2,3265315093516.6,1583519618616.3,971849663229.77,622603020455.94,94322255928.118,29584263249.357
1,3,567.00334448161,567.00334448161,1179758394450.7,26988899104446,28404449511891,4784040797513.7,6237912994135.1,4518451104867.7,8341233667167.7,5861995778846.2,4904218761186.5,5683180669699.9,4373651474084.8,4597278912969.7,3258526232301.9,1580227345572.4,969829103169.26,621308574042.76,94126151636.487,29522754970.852
1,3,570.59197324415,570.59197324415,1177346323396.3,26933718250848,28346373248969,4774259224393.8,6225158737100.7,4509212488772,8324178719015.2,5850009954911.6,4894191216111.1,5671560269863.9,4364708582152.2,4587878714173.6,3251863404786.3,1576996192750.8,967846054267.95,620038158669.34,93933687966.098,29462388576.694
1,3,574.18060200669,574.18060200669,1175015686578.7,26880400357377,28290257685473,4764807884080.4,6212835071272.9,4500285772893.7,8307699551031.2,5838428773814.1,4884502200193,5660332170827.2,4356067596615.2,4578795858279.1,3245425508039.9,1573874120399.7,965929951038.72,618810631172.59,93747721663.78,29404060088.374
1,3,577.76923076923,577.76923076923,1172764132344.1,26828891625567,28236046200428,4755677240127.6,6200929562060.8,4491661950194.3,8291779535865.9,5827240550298.6,4875141937404.6,5649485043747.3,4347719799036.4,4570021181074.3,3239206046523.7,1570857978499,964078860227.89,617624753038.63,93568065098.875,29347710655.352
1,3,581.35785953177,581.35785953177,1170560131231.2,26778470745444,28182979618932,4746739427354.1,6189275485513.5,4483220253524.8,8276195732390.3,5816288607447.1,4865979350241.5,5638866989710.1,4339548291223.4,4561431807808.2,3233117927652,1567905531491,962266860757.18,616463918282.58,93392202521.821,29292551209.755
1,3,584.94648829431,584.94648829431,1168468383127.3,26730617827660,28132615675331,4738256808254.2,6178214936210.1,4475208480153.8,8261405583939.2,5805894424309.8,4857283392460.8,5628789681211.1,4331792929733.5,4553279859552.9,3227339853769.7,1565103441455.4,960547139572.52,615362200455.86,93225295961.505,29240200826.207
1,3,588.53511705686,588.53511705686,1166390608901.4,26683084584227,28082588171444,4729830854239.5,6167228272514.2,4467250226038.9,8246714234081.2,5795569674212.9,4848645523244.1,5618779687711.4,4324089372472.5,4545182364403.5,3221600375998.5,1562320068677.3,958838905689.73,614267841823.75,93059504294.433,29188200129.901
1,3,592.1237458194,592.1237458194,1164457998678.1,26638872194781,28036055684136,4721993550745.4,6157009150262.9,4459847942816.7,8233049227748.6,5785966211223.3,4840611091989.5,5609468978598.2,4316923969988.5,4537650541202.7,3216261843905.1,1559731135268.4,957250004659.02,613249932273.43,92905294406.28,29139832068.681
1,3,595.71237458194,595.71237458194,1162525388454.9,26594659805334,27989523196828,4714156247251.3,6146790028011.5,4452445659594.6,8219384221416,5776362748233.6,4832576660734.9,5600158269485.1,4309758567504.5,4530118718001.9,3210923311811.8,1557142201859.6,955661103628.31,612232022723.11,92751084518.127,29091464007.462
1,3,599.30100334448,599.30100334448,1160731963894.9,26553631515132,27946341812807,4706883355836.2,6137306842926.2,4445576454700.3,8206703298361.5,5767450872870.3,4825120820422.1,5591518052954.9,4303109161973.6,4523129275143,3205969215941.4,1554739701378.1,954186621618.8,611287414247.05,92607979495.101,29046578997.655
1,3,602.88963210702,602.88963210702,1158957870061.5,26513045446854,27903625844978,4699688852491.6,6127925868081.4,4438781286105,8194159049188,5758635048285.4,4817745337403.6,5582970957429.3,4296531420404.1,4516215160488.3,3201068512290.8,1552363093534.2,952728030633.99,610352986151.58,92466416765.342,29002177729.584
1,3,606.47826086957,606.47826086957,1157289328703.3,26474874067994,27863451222002,4692922377286.7,6119102999700.9,4432390383812.4,8182361091722.4,5750343697759.7,4810808636268.9,5574932339315.7,4290344992458.6,4509712367656.3,3196459351278.3,1550127869726.8,951356210923.7,609474146956.38,92333275566.154,28960417882.531
1,3,610.06688963211,610.06688963211,1155673177924.9,26437901211275,27824537986124,4686368352262.5,6110557145395.3,4426200137600.5,8170933553379.9,5742312667989.3,4804089722895.7,5567146102080.8,4284352791579.9,4503413732886.3,3191994896373.5,1547962821361.9,950027459813.89,608622899105.79,92204314362.449,28919969095.009
1,3,613.65551839465,613.65551839465,1154129208080.3,26402579624901,27787362649119,4680107034626.6,6102392952989.9,4420286349605.5,8160016368301,5734640301228.9,4797670871771,5559707588071.1,4278628191689.2,4497396382356.5,3187729814483.8,1545894459327.2,948758047797.79,607809666095.64,92081112279.347,28881326660.678
1,3,617.24414715719,617.24414715719,1152670473090.1,26369207941084,27752239509966,4674191360505.2,6094679446032.9,4414699017291,8149701833864.8,5727391461677.9,4791606349147.1,5552679683025.7,4273219588420.6,4491711186316.8,3183700162215.6,1543940269344,947558706349.48,607041322909.17,91964710853.71,28844817258.483
1,3,620.83277591973,620.83277591973,1151250782002,26336729451896,27718056415490,4668434014251.2,6087172383130.7,4409261223494.8,8139663353684.6,5720336625948.6,4785704132762.3,5545839864215,4267955732145.2,4486178138225.2,3179778351567,1542038377317.6,946391461598.5,606293542059.7,91851424552.691,28809284918.032
1,3,624.42140468227,624.42140468227,1149948989047.5,26306948079897,27686711908009,4663154759556.1,6080288704864.5,4404274980676.6,8130458455184.1,5713867609956.3,4780292021146.5,5539567996218,4263128958215.5,4481104520623.7,3176182182695.4,1540294405764.1,945321136993.83,605607851857.39,91747544775.048,28776702942.417
1,3,628.01003344482,628.01003344482,1148653303582.7,26277306426149,27655514446125,4657900271123.5,6073437319354.7,4399312129225.1,8121296738079.6,5707428940708.4,4774905298023.6,5533325549343.8,4258324826108.7,4476054702498.8,3172602882746.1,1538558614815.8,944255833050.58,604925378076.73,91644152274.393,28744273801.702
