x,y,z,id,group1,group2,group3,group4,group5,group6,group7,group8,group9,group10,group11,group12,group13,group14,group15,group16,group17,group18
1,3,53.829431438127,53.829431438127,1626039.813082,124097799.57795,344009678.18197,72326114.97134,112756088.49141,95557875.455209,244689574.82498,253256152.1162,626186346.52286,32010130831.869,316085552694.4,2517847700792.5,5931047546607.9,5690795289040.4,5392183756911.5,5114516050013.3,1098906116723.1,390659382283.64
1,3,57.418060200669,57.418060200669,2607634.666979,191388902.44207,527895732.25053,110940136.6582,172846240.51747,146412451.4179,374443719.44259,387007818.88011,821470746.82866,34863260240.388,342469867411.28,2727379429860.1,6424424276348,6164119401964,5840635671727.8,5539849169572.3,1190287974302.2,423145508204.3
1,3,61.006688963211,61.006688963211,4215757.383672,296793504.91862,813941073.65112,170970539.65647,266180354.29754,225347365.24328,575481898.95552,593889394.00203,1110312508.5126,37951386465.659,370040810569.16,2945960133215.2,6938992933539.3,6657734891997.3,6308291964695,5983381544320.8,1285576826649,457020577593.48
1,3,64.595317725753,64.595317725753,6473600.6220569,440625216.22789,1202438914.3701,252468709.09664,392814593.13627,332394685.03686,847782110.62779,873780103.97315,1492208782.3774,41253205846.828,398591480822.53,3171943292795,7470875613755.9,7167921209084.2,6791627481394.9,6441769685945.1,1384054323628.3,492029218099.58
1,3,68.183946488294,68.183946488294,10317369.450975,675416203.96424,1831991371.4138,384450181.84877,597693780.54227,505456253.8316,1287144468.9232,1324565208.9084,2090984075.1707,44999014666.579,428884671245.85,3410868943581.9,8032958395006,7706986880551.1,7302275628084,6926026712511.2,1488082436456.1,529011124192.93
1,3,71.772575250836,71.772575250836,16718539.663691,1048378455.9691,2823025673.9938,592048141.48667,919566893.8963,777090000.34696,1975056278.6158,2028737960.641,3009087860.7898,49305610360.373,460823790616.25,3661527151877.8,8622257527134.6,8272024171852,7837457830855.6,7433500276674,1597087891304,567762512512.47
1,3,75.361204013378,75.361204013378,25765736.903373,1559718350.1519,4173278724.6158,874736147.98196,1357494583.9806,1146422751.045,2908760458.621,2982956287.3136,4241197796.264,54133668316.505,494090971398.57,3921412848839,9232881094043.9,8857383171552.6,8391822534015.6,7959115859396.8,1709980692803.1,607895890702.22
1,3,78.94983277592,78.94983277592,40817330.732333,2376371317.0944,6310607820.6775,1321847463.0817,2049298026.749,1729315651.3501,4378641699.5037,4481574765.768,6154753408.2202,60033527569.344,529660336899.32,4196712161836.5,9878923231232.2,9476426459685.4,8977947158268,8514742674081.7,1829298866543.5,650313574712.67
1,3,82.538461538462,82.538461538462,66290658.137273,3691271259.0435,9710808791.8695,2032362942.8844,3146827860.1077,2652861841.8826,6699400493.4837,6839901176.3011,9136721236.0943,67488182293.125,567670448435.49,4486909233679.5,10558682320174,10127359793850,9594048067057.4,9098629339517.9,1954654244173.4,694877625536.8
1,3,86.127090301003,86.127090301003,102524138.98661,5501857014.1891,14353131882.179,3001675544.8169,4642326331.5339,3910111628.7001,9850693992.9933,10034502498.516,13153109201.864,76401740497.846,607643280812.27,4788372030991.5,11263660110588,10802049857491,10232430194846,9703485753382.6,2084482322975,741031859606.7
1,3,89.715719063545,89.715719063545,161463782.63967,8332002781.4636,21529458727.959,4498536400.4861,6948088335.1191,5846133662.4079,14686905418.569,14921370420.789,19255432472.629,88187366888.356,650971615574.77,5107801037000.2,12008320059702,11513935582980,10905600338233,10341012690120,2221264849355.3,789658680480.32
1,3,93.304347826087,93.304347826087,262808387.08713,12948418273.222,33044862206.708,6896730310.8741,10633434043.842,8934694645.2729,22362368171.845,22638888176.564,28813045424.465,104537804469.25,698403467906.43,5445635556077,12792063745929,12261908872723,11612236334723,11009764468523,2364653589942.7,840634477583.78
1,3,96.892976588629,96.892976588629,407849415.21956,19330050669.992,48775771987.178,10169105446.821,15653263942.309,13135762261.996,32762295849.225,33056986651.681,41642799502.245,125122557446.76,749180907513.99,5796765978148.8,13603152767522,13034812264997,12341823693695,11699811008007,2512523926888.8,893203922115.69
1,3,100.48160535117,100.48160535117,638647677.3032,29096350671.422,72509822970.284,15099452604.168,23200103161.514,19440847828.854,48296613840.835,48546736766.653,60589779492.15,153521558881.82,805591805131.11,6168001940780.7,14454254124265,13843697870651,13104273261124,12420157875023,2666733278702.3,948027706106.85
1,3,104.07023411371,104.07023411371,1041743249.8665,45225381597.18,110814425144.82,23038320792.961,35308450997.518,29527887367.514,72950307265.871,72938967948.653,90115219620.786,195027241403.52,869903362622.69,6560436381624.5,15343033717481,14684758772300,13895195326183,13166101145051,2826166971342,1004710129827.7
1,3,107.65886287625,107.65886287625,1622061172.3499,67598969293.869,163050247170.16,33845674019.276,51746650083.605,43191808663.615,106140589635.14,105580883548.46,129321326898.89,248286408100.79,940682030997.03,6966997886559.6,16254199346606,15543794143225,14701386026754,13925301191781,2988211253525.2,1062321856488.4
1,3,111.2474916388,111.2474916388,2525830473.9681,101132037793.22,239876228420.69,49709386708.358,75800685283.555,63136000194.118,154243339809.05,152561111807.97,185245553877.02,321629048594.61,1021950129796.4,7393264466815.3,17193261966261,16423663504456,15524345390874,14698347364318,3152832524923.3,1120851814238
1,3,114.83612040134,114.83612040134,4128747820.7865,157164053331.38,364010905178.51,75249594598.325,114304970035.47,94912117844.281,229879768246.09,225494379389.08,270708102791.41,429269242398.1,1119137566524.4,7838009929012.4,18144903954989,17305838469481,16344662616020,15465583510790,3315574146734,1178717081573.4
1,3,118.42474916388,118.42474916388,6449581545.6709,235117752660.6,532355125874.52,109787609544.56,166136927194.87,137526606076.91,330259979088.89,321324880921.8,381675314049.16,565726060160.14,1228784753010.8,8291667927343.6,19092053734842,18175761805877,17149486824023,16215490505831,3474093358158.9,1235084149480.3
1,3,122.01337792642,122.01337792642,9988598418.1679,349570487739.68,773132386597.15,159038559424.23,239690672226.53,197756791551.28,470539798348.48,453789585166.25,533066068244.68,747295076875.79,1357276011164,8754499928964.2,20021288330482,19016253109776,17920466261320,16929274752651,3624092601210.2,1288426789532.8
1,3,125.60200668896,125.60200668896,16361146197.303,542910994145.44,1159472457753.7,237579965485.2,355809925475.4,292041008570.63,685151727770.74,652151998216.83,754328403210.82,1003175186138.1,1513596881909.8,9210442024213.3,20871637786624,19762075006324,18592678952759,17543357001345,3751548134245.2,1333761671411.9
1,3,129.19063545151,129.19063545151,25638692796.432,812517126271.74,1676837785273.8,342223414989.01,509214680040.86,415711430672.69,961513892373.94,903411290151.92,1029622967190.9,1314083292096.4,1688622481161.9,9648601272402.6,21635294204610,20411393848138,19167181192957,18060641028438,3857442439020.9,1371435261543.6
1,3,132.77926421405,132.77926421405,39496920172.09,1200364569695.7,2392845996702.9,486308238652.72,718634313538.67,583302424975.96,1328924773855.8,1231668923727.9,1382421248871.2,1702510645552.9,1888845746357.5,10054033436742,22259706854297,20908786334020,19589161939837,18427660056305,3930016577054.9,1397268107138.5
1,3,136.36789297659,136.36789297659,64825856547.16,1862069265997.2,3514956134440,709414476288.26,1036341848621.5,833147642370.12,1854820388067.2,1685580946353.8,1852981059509,2198921506566.5,2116148973476.7,10359768623699,22568563999056,21080358053715,19691843560374,18484963592335,3934757611202.6,1398979182125.6
1,3,139.95652173913,139.95652173913,101897426018.97,2786242325830.7,4976010134090.4,996762493126.72,1438043444496.8,1144250496980.7,2489795380304.1,2220237138347.5,2393163676178.2,2752587141315.2,2351367946031,10567147979416,22605919912331,20980157583588,19531756035698,18289485257742,3884459153929.6,1381087245206.7
1,3,143.54515050167,143.54515050167,156164040931.25,4089070892546.3,6908980903548.7,1372887984414.9,1954201491776,1537760531448.1,3267599483919.7,2857906707045.8,3019107600002.6,3373153646062.7,2591882381372.9,10631679877973,22262090782956,20501629532456,19007263943072,17744283071456,3758142769964.8,1336108244942.8
1,3,147.13377926421,147.13377926421,256816774745.99,6331192244909.2,9743987421471.8,1907592056577.2,2651681204081.5,2049755480011.4,4219188271546.7,3598484432926.4,3702862621362.4,4010929734609.8,2797068594668.5,10382006959760,21168308362033,19297699319444,17791204961822,16538393913786,3488299955754.2,1239573783616.6
1,3,150.72240802676,150.72240802676,404889374627.29,9464622228812.9,13172126852870,2531514400395.9,3430744750950.1,2608276925705.1,5219479076946.3,4344488622987.8,4353281814242.8,4598483023280.6,2958860480786.8,9900789842165.4,19530185272255,17570283428276,16076933856630,14853114682138,3113162293168.5,1104134173718.3
1,3,154.3110367893,154.3110367893,617388810012.29,13793531624188,17332157075001,3260264688475.5,4297320299346.3,3213240057787,6256946839872.7,5075433969259.1,4937628044828.4,5102554867332.2,3060058393719.8,9125144070175.1,17202479062246,15180665000924,13732703666443,12560583304031,2604280507223.2,918938577693.69
1,3,157.89966555184,157.89966555184,1017279896017.2,21296161812723,22079640686191,3930918334968.8,5099817795847.1,3744657716490.6,7103649000464,5505377730894.6,5132001621653.5,5358175160879.3,3215031349214,7831038565543.1,13606463642642,11624907834969,10277670816734,9116998563611.2,1832321602699.4,620906494717.77
1,3,161.48829431438,161.48829431438,1340651224842.2,27486675625519,26091972646495,4476962121220.2,5762348455040.2,4181022194564.5,7791306039503.8,5818712471043.1,5228948807896.2,5523158509220.4,3330114961172.2,6653743552334.2,10477247278504,8577037792969,7346747138325.9,6236891834757.8,1193701000968.3,380086939413.78
1,3,165.07692307692,165.07692307692,1526945199209.2,31332808053246,28975638276750,4856170679986,6237300098493.3,4494661108291.3,8284126565004.3,6014210635849.6,5248942146130.2,5598800355358.1,3380557477219,5721779296304.2,8203681716685,6426942982218.5,5327901678562.3,4330670403730.3,784091234080.36,237524040057.16
1,3,168.66555183946,168.66555183946,1669706529428.2,34445545457303,31545547518635,5207452807644.8,6678765458918.4,4789893520712.3,8756246850892.7,6220439849563.3,5297935971922.5,5682823253302.4,3414227372002.4,4908755780206,6240857832196,4577570755243.5,3600234660280,2716159463851.6,441739325532.34,120074224920.26
1,3,172.25418060201,172.25418060201,1643612347696.5,34713571849485,32898450612078,5450413193911.6,6990343384874.9,5013730334220.5,9148074528196.9,6468292924920.6,5459417616209.1,5799354785196.9,3382839202760.6,4557082589273.4,5483346559357.1,3894648828552.3,3001997883776.2,2233142493346.2,360268884787.97,100033670708.71
1,3,175.84280936455,175.84280936455,1617518165964.8,34981598241668,34251353705522,5693373580178.4,7301921310831.3,5237567147728.7,9539902205501.2,6716146000278,5620899260495.6,5915886317091.4,3351451033518.8,4205409398340.9,4725835286518.3,3211726901861.1,2403761107272.5,1750125522840.7,278798444043.61,79993116497.169
1,3,179.43143812709,179.43143812709,1578147102461.2,34641745038479,34650787795515,5781392152779.6,7442741376424.9,5349566227327.2,9766405206202.4,6880638011514.5,5753541371061.5,6031257066509.6,3372215968890.6,4107729463017.2,4495497467666.2,3005315373573.5,2226092856793,1609318591726,255465744146.7,73494383419.265
1,3,183.02006688963,183.02006688963,1538712132478.9,34298965888893,35045632491134,5868664933870.5,7582739522101.7,5461026991086.2,9992112438883.7,7044728775518.6,5886044666423.8,6146622228658.1,3393231936193.2,4011272089952.5,4267697127091.6,2801197463782.5,2050448956156.9,1470158842454,232412882419.54,67060832069.89
1,3,186.60869565217,186.60869565217,1511613670744.7,33987084560313,35139325215670,5897236095806.6,7640418006293.1,5512520971062.4,10112878181801,7141041650505.1,5971162527692.6,6230309488033.2,3419115901575.1,3982442720491.7,4176125621597.1,2715146743636.7,1975265737977.5,1410239556827.6,222462588002.05,64313468541.452
1,3,190.19732441472,190.19732441472,1487884954218.3,33683643041620,35150757596274,5909772777331.8,7675610688243.7,5547634888039.9,10204978918776,7218840841382.1,6043336950165.6,6305343856418.4,3446329571673.4,3972086093599.8,4121765331380.1,2661346344126.1,1927523583062.1,1371964983568.3,216091289562.63,62572995576.805
1,3,193.78595317726,193.78595317726,1471069404623.3,33444788490961,35100777620453,5908065978183.8,7686185883391.1,5562236099174.4,10253937272957,7264685304197.9,6089058684588.1,6356713554567.2,3467053927789.1,3971249295217,4094543522662.2,2632396143014.3,1901214288653.4,1350629767897.7,212523270529.11,61602368181.848
1,3,197.3745819398,197.3745819398,1459349086914,33253536664525,35005534713800,5895861264315.7,7678617179374.3,5561718770005.5,10271098269048,7286978079207.4,6115283916039,6390641610766.2,3482995445612.4,3977428924218.3,4087323669291.3,2621761357182.9,1890701718863.5,1341779417089.9,211021360813.61,61199142345.799
1,3,200.96321070234,200.96321070234,1449766900211.7,33088683679621,34906511232666,5881953734500.3,7666736792334.1,5556919363301.2,10276778056802,7299436239923.4,6132258319872.1,6414670439289.1,3494722229286.4,3982429113080.3,4082683245427.6,2614401788123.7,1883304386929,1335503908843.8,209953229445.42,60913296097.498
1,3,204.55183946488,204.55183946488,1443889482210.9,32969572326794,34800937098663,5865095712312.8,7647385493425.7,5544700342561,10262564198581,7294853830578,6133203688763.6,6421546741263.2,3499146085726.3,3985385669957.6,4082512234183.8,2612717231750,1881304870033.3,1333689865354.9,209636711724.47,60830835058.733
1,3,208.14046822742,208.14046822742,1438356892533.2,32855687641766,34697155181637,5848395965035.1,7627898897039.8,5532166872418.8,10246899845038,7288730048711.5,6132460234238.5,6426280029762.2,3502456516621.9,3987479622025.1,4081936256588.8,2610988409153.4,1879375809863.9,1331975826056.4,209339865705.13,60752908389.452
1,3,211.72909698997,211.72909698997,1434687379954.7,32770042183132,34603056455292,5832551363173,7607681300283.4,5517934459816.1,10223398592851,7274278366688.7,6122592215338.9,6419434804951.1,3499751207236,3984912996177.3,4079172281418.4,2609020420047.5,1877827421189.5,1330802100603.2,209149304159.34,60699480519.658
1,3,215.31772575251,215.31772575251,1431017867376.2,32684396724498,34508957728947,5816706761310.8,7587463703527,5503702047213.5,10199897340664,7259826684666,6112724196439.3,6412589580140,3497045897850.1,3982346370329.6,4076408306248.1,2607052430941.6,1876279032515,1329628375150,208958742613.54,60646052649.864
1,3,218.90635451505,218.90635451505,1427947845483.3,32610567188644,34424988913316,5802412507398.6,7568718236574.6,5490124264471.2,10175447757269,7243183422785.3,6099629569410,6400558811320.3,3491169009776.9,3976394780817.3,4070729656452.8,2603518657037.2,1873758878014.2,1327845989493.2,208678852235.37,60564795369.514
1,3,222.49498327759,222.49498327759,1424911761926.4,32537406575204,34341593571670,5788206021704.8,7550056109759.1,5476583541601,10150944486997,7226416091298.2,6086352277806.9,6388234478749.3,3485112572453.8,3970251561915.9,4064886001247.2,2599896241004.2,1871183709956.3,1326029146396.3,208393904777.92,60481962612.002
1,3,226.08361204013,226.08361204013,1421953954664.2,32467071384269,34262885740751,5774817709699.6,7532430032207,5463739575417.1,10127239166922,7209783513365.6,6072719835390.5,6374771824416.9,3478176329573.2,3962897476052.5,4057735254453.4,2595440873408,1868019287129.9,1323802563787.2,208045198792.19,60380420613.005
1,3,229.67224080268,229.67224080268,1419024128969.1,32397746202169,34185853562672,5761721871705.5,7515174313037.5,5451144680091.5,10103819091531,7193199106027,6058960436578,6360902252169.3,3470925581026.9,3955110539411.5,4050117259292.7,2590687749127.3,1864644222347.9,1321429510862.1,207673700931.37,60272190588.005
1,3,233.26086956522,233.26086956522,1416089416705.7,32329018108684,34110570766675,5748950749628.4,7498379123678.8,5438895404282.7,10080995083950,7176963114303.9,6045385521829.1,6346995516400.6,3463548733285.5,3947044594136.6,4042123468897.5,2585667130689.4,1861067325186,1318910067264,207278940886.04,60157279010.821
1,3,236.84949832776,236.84949832776,1413150316928.4,32260826124462,34036858692198,5736471180942.8,7481997431229.9,5426956450626.4,10058706269079,7161039955272.3,6031976250190.4,6333055412539.8,3456058664583.6,3938728134768.6,4033792262412.2,2580406336686.8,1857309208343.2,1316259183551.7,206863294372.18,60036368253.746
1,3,240.4381270903,240.4381270903,1410210205828.2,32192841975823,33963731737233,5724101289384,7465777421530.1,5415143979159.5,10036669745931,7145296088857.2,6018705857914.2,6319217024410.5,3448596482911.8,3930398563858.4,4025412273985.2,2575101946202.7,1853514781082.3,1313580483935,206443115195.05,59914188334.059
1,3,244.02675585284,244.02675585284,1407267917248.5,32125305318020,33891864603208,5711967543669.5,7449905530990.5,5403603836520.3,10015176432144,7129938257411.8,6005734486822,6305597640443.8,3441194344810.1,3922040762484.2,4016927253149.6,2569703688125.6,1849642173852.8,1310841893889,206013176739.71,59789275780.093
1,3,247.61538461538,247.61538461538,1404327890680.9,32057851899953,33820136287858,5699858877215.6,7434069657603.5,5392091690152.5,9993741044766.9,7114624330999.9,5992801035236.7,6292015435844.3,3433809402487.6,3913696164566.1,4008450109668.7,2564308327783.2,1845770746507.5,1308103736850.1,205583275031.45,59664383030.659
1,3,251.20401337793,251.20401337793,1401406665530.9,31991090354854,33749561807125,5687958664840,7418533151987.2,5380812243505,9972787130778.7,7099675334934.7,5980182763432.3,6278742259124.5,3426567388234.3,3905461311282.4,4000038441272.6,2558937052865.3,1841909126137.4,1305369178884.1,205153678758.01,59539654892.763
1,3,254.79264214047,254.79264214047,1398485440380.8,31924328809755,33678987326392,5676058452464.3,7402996646370.9,5369532796857.6,9951833216790.5,7084726338869.6,5967564491628,6265469082404.6,3419325373980.9,3897226457998.6,3991626772876.6,2553565777947.4,1838047505767.3,1302634620918.1,204724082484.57,59414926754.867
1,3,258.38127090301,258.38127090301,1395597968312,31858415444672,33609439167518,5664336054554.7,7387703106348.3,5358436494454,9931246918150.3,7070055607166.5,5955192495979,6252460465963.3,3412222502487.1,3889133141258.2,3983342823741.5,2548269144702.5,1834236465576.6,1299934452234.4,204299777451.47,59291767729.165
1,3,261.96989966555,261.96989966555,1392714345487.8,31792598807124,33540008051703,5652633934834.5,7372437274433.2,5347361078054.5,9910702542835.3,7055416609087.6,5942848585978.3,6239482020315,3405135499011.8,3881055965526.4,3975073439874.6,2542981023689.6,1830431193614.4,1297238205348.4,203876075838.2,59168787647.026
1,3,265.55852842809,265.55852842809,1389861922744.2,31727502047001,33471353051346,5641063450886.9,7357345630566.2,5336413791721.3,9890404711660.1,7040959448093.6,5930663488214.7,6226676700304.9,3398143526562,3873084697303.7,3966909155540.2,2537758560017.2,1826672423546.7,1294574544916.6,203457466699.05,59047294141.681
1,3,269.14715719064,269.14715719064,1387023657107.4,31662731932882,33403050215127,5629552696967.8,7342333024918.3,5325524644694.4,9870218750443.7,7026584796086.3,5918550451861.3,6213949936443.2,3391194674654.1,3865161484851.7,3958792560355.6,2532565888510.8,1822934753818.4,1291925670661.8,203041168281.52,58926475173.903
1,3,272.73578595318,272.73578595318,1384208358302.7,31598482576282,33335292941847,5618133861034.9,7327440546574.6,5314722894158.1,9850196762038.8,7012328555337.4,5906538928587.4,6201332460404.3,3384306239669.6,3857307504057,3950746765589.7,2527418364809.8,1819229488063.5,1289299708407.5,202628466585.22,58806701335.314
1,3,276.32441471572,276.32441471572,1381418128630.9,31534801645466,33268131170369,5606815356929,7312679191554.9,5304016540072.1,9830353755925,6998201564786.3,5894638210533.9,6188834276001.2,3377483751955.7,3849529092135.7,3942778252057.5,2522320121581.3,1815559592424.8,1286698755435.8,202219690841.05,58688068293.267
1,3,279.91304347826,279.91304347826,1378640924289.3,31471416032176,33201278213915,5595548829605.2,7297985555516.5,5293359290649.8,9810601959610.7,6984139764891.8,5882792747338,6176394784695.5,3370693577850.5,3841787828937.2,3934847974410.7,2517246387417.6,1811907351858.2,1284110318233.7,201812882353.1,58570006127.877
1,3,283.5016722408,283.5016722408,1375899231444.3,31408835555276,33135267192638,5584424008732.8,7283476544538.6,5282835917304.6,9791098832346.9,6970255696982.2,5871097927746.9,6164115310809.8,3363991501674,3834147845838.6,3927021940840.1,2512239473331.3,1808303245045.2,1281556003292.1,201411437277.18,58453500367.139
1,3,287.09030100334,287.09030100334,1373160370779.8,31346319479503,33069323755755,5573310567626.3,7268982358789.8,5272323289091.3,9771615608937.9,6956385803849.7,5859415064647.4,6151848440990.1,3357296332697.5,3826515778529.7,3919204047213.1,2507237777523,1804702898516.6,1279004354994.3,201010411426.91,58337116236.377
1,3,290.67892976589,290.67892976589,1370467006966.8,31284837959509,33004466011431,5562379933915.5,7254726329219.2,5261983273358.3,9752452126016.8,6942743617870.5,5847924273612.1,6139784046030.7,3350712122706.7,3819010872440,3911516915669.1,2502319909432.8,1801162958134.3,1276495544326.9,200616120122.05,58222685999.899
1,3,294.26755852843,294.26755852843,1367773643153.9,31223356439515,32939608267108,5551449300204.6,7240470299648.6,5251643257625.2,9733288643095.7,6929101431891.3,5836433482576.7,6127719651071.2,3344127912716,3811505966350.4,3903829784125.2,2497402041342.7,1797623017752.1,1273986733659.6,200221828817.18,58108255763.42
1,3,297.85618729097,297.85618729097,1365121017311,31162803294995,32875727627312,5540683267935.8,7226428811313,5241458775551,9714413193757.3,6915664208018.7,5825115321380.4,6115836663437.9,3337642851608,3804114349306.7,3896258926898.5,2492558646805.7,1794136720256.1,1271515956261.7,199833516140.69,57995560275.165
1,3,301.44481605351,301.44481605351,1362475645770.9,31102415468399,32812020982733,5529946546618.7,7212425526821,5231301989707.7,9695589035211.3,6902263482212.8,5813827900770.7,6103985979418.1,3331175446166.1,3796742905900,3888708774902.8,2487728513943,1790659975070.3,1269051951534.2,199446268092.1,57883173697.455
1,3,305.03344481605,305.03344481605,1359860748146,31042722892878,32749047210459,5519333318338.5,7198583262441.1,5221261966991.9,9676981176431.1,6889016680196.1,5802670092098.3,6092271367837.1,3324782327509.4,3789456205331.9,3881245489572.7,2482953980790.2,1787223262816.6,1266616324066.8,199063480300.74,57772081443.148
1,3,308.6220735786,308.6220735786,1357263060146.3,30983422948574,32686487315352,5508789830650.3,7184831931430.3,5211287884266.1,9658495469264,6875856804021.1,5791585479562.8,6080633600851.2,3318431161050.8,3782217361840.5,3873831260714.3,2478210846627.8,1783809158480.2,1264196722174.3,198683211363.78,57661720135.965
1,3,312.21070234114,312.21070234114,1354685731052.5,30924587696750,32624417568743,5498328945965.9,7171188325189.4,5201391929387,9640154530083.8,6862799966027.3,5780587638279.8,6069086916912.4,3312129702027.9,3775035184068.1,3866475083903.6,2473504856319.7,1780421793061.2,1261796071694.5,198305920968.11,57552223227.362
1,3,315.79933110368,315.79933110368,1352135463344.9,30866370121669,32562999335428,5487977858527.7,7157687908451.6,5191599823302.7,9622006018848.4,6849880088047.4,5769705134746.2,6057661302030,3305894314930.8,3767928327284.3,3859196070811.9,2468848238222.5,1777069969442.6,1259420611738.2,197932589697.6,57443875291.305
1,3,319.38795986622,319.38795986622,1349595557089.5,30808389077117,32501830634790,5477668825661,7144242340190,5181847498833.5,9603931232156.3,6837012689746.3,5758866830509.5,6046282085538.4,3299684247469,3760850328491,3851946615565.4,2464210529800.4,1773731757292.3,1257054798494.7,197560774534.14,57335967354.605
1,3,322.97658862876,322.97658862876,1347092478847.8,30751248739967,32441548855472,5467509268593.6,7130991721478.5,5172236571327.2,9586118486773.8,6824331821509.2,5748185625132.2,6035067784209.6,3293564174330.4,3753874900500.8,3844802218635.9,2459640032592,1770441924783.3,1254723272845.5,197194348114.5,57229623320.542
1,3,326.5652173913,326.5652173913,1344589861603.1,30694118926515,32381278178484,5457351582651.6,7117743543176.8,5162627413886.8,9568309021921.7,6811653288602.6,5737506386743.6,6023855547895.4,3287445228088,3746900756836.4,3837659137106.8,2455070376879.8,1767152697980.3,1252392176464.6,196827989159.43,57123298865.984
