x,y,z,id,group1,group2,group3,group4,group5,group6
1,3,114.83612040134,114.83612040134,130525741863.19,664257079095.12,700091082418.65,378462315271.77,62536966855430,3635965034781.5
1,3,118.42474916388,118.42474916388,194536594818.61,940983569690.75,964499061647.45,479585408472.2,65727058355419,3816627270465.7
1,3,122.01337792642,122.01337792642,288344921954.78,1325145278599.2,1319861722241.9,612102464335.54,68850941831100,3991625495267.4
1,3,125.60200668896,125.60200668896,446593577868.3,1913324779098.2,1833473921608.1,797445778701.66,71714645578305,4148464094873.9
1,3,129.19063545151,129.19063545151,667273930799.71,2677362624682.8,2472802321795.1,1023454738890.7,74298738920722,4286726299845.6
1,3,132.77926421405,132.77926421405,984809441627.83,3704137029007.1,3294394160842.2,1307687006073.5,76436308727252,4395714780959.9
1,3,136.36789297659,136.36789297659,1527844626570.8,5237185063956.1,4418168751445.4,1682438096942.7,77567046891680,4440936480219.8
1,3,139.95652173913,139.95652173913,2288399375537,7173549484795.1,5745617883486.1,2113568987769.8,77822222127648,4431549853711.6
1,3,143.54515050167,143.54515050167,3363237864983.6,9663958762718.8,7337723202016.1,2615724461338,76844600757667,4345590522390.7
1,3,147.13377926421,147.13377926421,5226336469897.2,13151910996993,9246819771601.2,3182746936302.3,73357445827324,4102038461393.5
1,3,150.72240802676,150.72240802676,7846685342532.2,17268386721146,11226083520015,3746826610968.7,67978326228356,3727853589964.6
1,3,154.3110367893,154.3110367893,11484948588696,22150842544582,13243600312324,4291338018853.2,60180111112919,3183035635843.5
1,3,157.89966555184,157.89966555184,17875903793552,27648222410505,14626881953120,4662960457174.8,48025998364098,2159573089522
1,3,161.48829431438,161.48829431438,23265006816990,32396236075698,15685462048992,4899665392508.6,37465825021034,1318312459530.7
1,3,165.07692307692,165.07692307692,26812943255175,35991258893892,16384267749480,4972808480968.7,29831268206799,808484575347.49
