x,y,z,id,group1,group2,group3,group4,group5,group6,group7,group8,group9
1,3,448.57859531773,448.57859531773,26249001782431,31052841270521,10109038482462,11397377562126,7053414217727.8,5276367178274.9,13760247795158,3579608462232.7,307367097510.29
1,3,452.16722408027,452.16722408027,26279691557650,31089147592333,10120857755295,11410703133581,7061660919611.5,5282536194545.6,13776335984097,3583793664276,307726464580.07
1,3,455.75585284281,455.75585284281,26308415861884,31123128741776,10131920084299,11423175293054,7069379476474.2,5288310127389,13791393834239,3587710832667.4,308062816639.58
1,3,459.34448160535,459.34448160535,26336098907277,31155878071314,10142581402826,11435195335564,7076818234918.9,5293874754618.4,13805905835884,3591486003333.4,308386975905.07
1,3,462.93311036789,462.93311036789,26362444060464,31187044660700,10152727471212,11446634462256,7083897486110.6,5299170449353.9,13819716487989,3595078724033.7,308695468899.55
1,3,466.52173913043,466.52173913043,26387113379662,31216228721350,10162228141041,11457345938042,7090526421146.7,5304129281214.5,13832648634788,3598442909241.5,308984338437.56
1,3,470.11036789298,470.11036789298,26411075499140,31244576157279,10171456453452,11467750346014,7096965323302.5,5308945957345,13845210053388,3601710652740.8,309264926900.03
1,3,473.69899665552,473.69899665552,26432724858538,31270187573657,10179794073535,11477150548013,7102782759630,5313297740619.1,13856559077023,3604663002261.1,309518433704.49
1,3,477.28762541806,477.28762541806,26454300344406,31295711596872,10188103243375,11486518673948,7108580345271.4,5317634674416.7,13867869374681,3607605277556,309771075474.29
1,3,480.8762541806,480.8762541806,26472924272563,31317743896268,10195275706567,11494605226472,7113584812664.3,5321378309287.4,13877632406941,3610145045249.7,309989155477.16
1,3,484.46488294314,484.46488294314,26491548200721,31339776195664,10202448169759,11502691778995,7118589280057.1,5325121944158.2,13887395439202,3612684812943.3,310207235480.04
1,3,488.05351170569,488.05351170569,26507703596378,31358888195878,10208669949692,11509706489127,7122930423951.1,5328369374177.8,13895864417924,3614887943895.8,310396409791.44
1,3,491.64214046823,491.64214046823,26523297385570,31377335809904,10214675443284,11516477348463,7127120657632.4,5331503914514.2,13904038991435,3617014487900.5,310579007878.64
1,3,495.23076923077,495.23076923077,26537055853268,31393612219841,10219974116362,11522451307064,7130817719007.4,5334269533063.6,13911251453144,3618890746912.2,310740114964.09
1,3,498.81939799331,498.81939799331,26549615562462,31408470486214,10224811122584,11527904762016,7134192659981.3,5336794186675.4,13917835501953,3620603529789.1,310887184987.81
1,3,502.40802675585,502.40802675585,26560975117720,31421908957997,10229185924460,11532837107323,7137245105525.6,5339077594807.1,13923790406224,3622152646200.9,311020201606.85
1,3,505.99665551839,505.99665551839,26570497573269,31433174121714,10232853220869,11536971779643,7139803900845.2,5340991723641.9,13928782266327,3623451235070.9,311131706397.37
1,3,509.58528428094,509.58528428094,26579456516085,31443772643956,10236303496736,11540861773392,7142211273673.2,5342792579579.9,13933478721827,3624672977009.4,311236612639.86
1,3,513.17391304348,513.17391304348,26585939311659,31451441858030,10238800156498,11543676618114,7143953276646.7,5344095699876.9,13936877131607,3625557043671.8,311312524015.79
1,3,516.76254180602,516.76254180602,26592422107234,31459111072103,10241296816261,11546491462835,7145695279620.2,5345398820174,13940275541387,3626441110334.3,311388435391.72
1,3,520.35117056856,520.35117056856,26595937723578,31463270082045,10242650753240,11548017951289,7146639966687.3,5346105501451,13942118496715,3626920539083.9,311429602079.13
1,3,523.9397993311,523.9397993311,26599379220673,31467341408138,10243976145346,11549512256988,7147564737041.5,5346797283859.6,13943922597256,3627389860099.5,311469900854.61
1,3,527.52842809365,527.52842809365,26600490807670,31468656426538,10244404240484,11549994910360,7147863433295.3,5347020726150.1,13944505312732,3627541448442.8,311482917157.67
1,3,531.11705685619,531.11705685619,26600890135894,31469128835459,10244558029913,11550168299333,7147970737284.3,5347100995809.8,13944714648038,3627595905191.3,311487593147.36
1,3,534.70568561873,534.70568561873,26599597615953,31467599770711,10244060253396,11549607084017,7147623421927.1,5346841183555.4,13944037083099,3627419642576.8,311472458160.07
1,3,538.29431438127,538.29431438127,26596954673927,31464473142836,10243042401222,11548459512385,7146913232395.9,5346309920152.4,13942651600212,3627059221283.1,311441510181.18
1,3,541.88294314381,541.88294314381,26593258254660,31460100240574,10241618833016,11546854518538,7145919961222.5,5345566895091.5,13940713863713,3626555136029,311398226335.14
1,3,545.47157190635,545.47157190635,26587573710335,31453375365962,10239429596430,11544386276265,7144392457618.3,5344424232864.5,13937733912720,3625779927765.3,311331662207.68
1,3,549.0602006689,549.0602006689,26581473884520,31446159209030,10237080426270,11541737717799,7142753363011,5343198094028,13934536262922,3624948087055.5,311260235271.69
1,3,552.64882943144,552.64882943144,26572749174828,31435837787178,10233720358513,11537949428624,7140408931342.5,5341444321737.3,13929962596850,3623758287711.6,311158071815.86
1,3,556.23745819398,556.23745819398,26564024465135,31425516365326,10230360290755,11534161139448,7138064499674.1,5339690549446.5,13925388930779,3622568488367.7,311055908360.03
1,3,559.82608695652,559.82608695652,26552484050485,31411863934948,10225915836107,11529150264471,7134963455000.1,5337370786290.9,13919339216053,3620994707836.3,310920773928.56
1,3,563.41471571906,563.41471571906,26540721380591,31397948574285,10221385786315,11524042885737,7131802687730.9,5335006347134.4,13913172990699,3619390618081,310783036961.56
1,3,567.00334448161,567.00334448161,26526782372793,31381458583072,10216017583275,11517990535914,7128057112905.8,5332204437656.5,13905865885664,3617489738424.5,310619815796.62
1,3,570.59197324415,570.59197324415,26511984715219,31363952800175,10210318696247,11511565358318,7124080808800.9,5329229929156.6,13898108659313,3615471763632.4,310446540126.42
1,3,574.18060200669,574.18060200669,26495649228757,31344627749723,10204027559202,11504472451833,7119691272054.4,5325946298424.7,13889545272515,3613244073230.5,310255256990.06
1,3,577.76923076923,577.76923076923,26477820322750,31323535968430,10197161275107,11496731099099,7114900435977.4,5322362472276.7,13880199005530,3610812723375.5,310046486406.22
1,3,581.35785953177,581.35785953177,26459090756099,31301378696378,10189948127844,11488598677476,7109867581871.3,5318597602459.5,13870380594431,3608258549347.4,309827169386.96
