x,y,z,id,group1,group2,group3,group4,group5,group6,group7,group8,group9,group10,group11,group12,group13,group14,group15,group16,group17,group18,group19,group20,group21,group22,group23,group24,group25,group26
1,3,35.886287625418,35.886287625418,1532.1188570594,117946.87954328,1771846.2136327,2999717.2902614,3733801.0842517,5217024.6270381,2615223.387759,3004614.1589008,4821747.1613966,4170382.4931992,4800026.1723468,5567892.6723197,6437175.4679112,4745767.4521547,8441006.7223933,498664771.63278,10659698338.823,284535574931.21,2299517023135.6,4609289835825.9,4208547846615.9,2353959828958.5,1600612057837.4,1149472418504.6,199429479898.27,67266794017.62
1,3,39.47491638796,39.47491638796,2571.0561480568,189933.89291197,2829989.5364448,4786639.9582397,5954627.3742183,8315235.4615394,4167437.632775,4786895.6540995,7679405.4264313,6640362.0201638,7640916.6011929,8860735.7146654,10240972.021366,7543218.9344677,11904989.165533,555768340.29089,11785366812.75,314474997961.24,2541450615058,5094229411297.8,4651323652304.4,2601616321209.1,1769009796758.9,1270406402464.4,220411095986.67,74343814189.065
1,3,43.063545150502,43.063545150502,4047.1172127205,289626.20078929,4287625.7163644,7246635.9927705,9010763.3614947,12577006.730922,6302276.8637373,7237768.0606612,11608111.835721,10035458.929027,11545067.572762,13385003.6022,15466024.113003,11384879.851286,16544712.604751,615909649.07528,12933241886.469,344958788610.72,2787771740755.5,5587960627304.8,5102125805706.6,2853761929530,1940459891186.2,1393532374319.3,241773009258.63,81549108090.586
1,3,46.652173913043,46.652173913043,6806.3380200714,467724.35527007,6866954.7669424,11594620.765179,14408505.846041,20098359.789907,10068863.574643,11560649.718756,18534433.675818,16018907.993076,18423023.640341,21352055.849362,24662846.021796,18143743.873321,24462871.252989,683726578.88715,14125613029.524,376494972331.34,3042564823065.4,6098665203723.9,5568423047552.2,3114573697895.9,2117802431781.6,1520889850025,263869059836.97,89002026272.906
1,3,50.240802675585,50.240802675585,11453.63081395,754766.4290574,10985637.93029,18529406.299637,23011213.156524,32075896.79435,16065236.400695,18440423.580698,29552002.610934,25532952.439281,29354707.998265,34008694.162741,39265367.113145,28870736.866511,36831240.20117,760956823.46342,15356433779.029,408873462779.24,3304120146333.4,6622913111573.5,6047082652172.5,3382299163924.4,2299845717768.5,1651622969373.9,286550754065.18,96652483305.416
1,3,53.829431438127,53.829431438127,18112.668905375,1155060.3285324,16696042.102332,28137054.318299,34923911.941711,48653068.202631,24362684.607054,27958223.889463,44789068.583477,38687189.444767,44464573.870414,51497079.116465,59435087.002082,43683198.425083,53778250.149924,847613430.83319,16621225138.319,441969425906.51,3571427576851,7158679266102.8,6536255505936.4,3655904041458.5,2485886461209.3,1785226664652.3,309730463953.45,104470922696.25
1,3,57.418060200669,57.418060200669,30232.959265081,1852844.6657988,26556917.52671,44707262.371772,55453022.824545,77194426.904602,38643717.341037,44333569.552009,70988997.775418,61295254.510009,70420431.897214,81521423.273596,94040273.265871,69084663.809093,82580979.00497,957735735.64617,17953611449.793,476379650818.95,3849236746613.2,7715465694836.8,7044611848802.7,3940236344508.7,2679220606578.9,1924067618755.3,333818770270.2,112595837435.26
1,3,61.006688963211,61.006688963211,51014.118797524,2995886.2238129,42549800.126619,71544780.807795,88671741.743131,123328060.87259,61717748.344824,70779477.766665,113270765.55755,97759353.302729,112257035.77049,129880205.64602,149730751.19572,109939103.91025,128658877.6454,1100637148.7353,19354603359.833,511908649315.37,4135913712489.3,8289983725011.1,7569144802631,4233613152640.9,2878703434494.7,2067323550049.5,358672987907.89,120979104492.69
1,3,64.595317725753,64.595317725753,81034.605261811,4600505.1956593,64858839.434471,108947392.7925,134938704.33833,187534801.638,93821917.61788,107563468.72381,172050836.38966,148430809.28122,170367275.75599,197014050.26294,226996170.27173,166596629.6376,192389791.57963,1276612124.8706,20817167645.423,548354396285.13,4429822449488.7,8878953223186.5,8106859186874.6,4534359118424.4,3083195745747.3,2214176337126.7,384151174517.68,129572847465.37
1,3,68.183946488294,68.183946488294,134274.79108011,7331384.9322224,102474363.8518,171925815.72663,212768135.73106,295415983.59937,147739474.31911,169309699.66741,270639482.72966,233363427.71146,267695962.54619,309360663.24144,356172065.56651,261254310.11048,298533659.25629,1530940042.6698,22405259658.41,586408050779.54,4736301545209.8,9493013435399.9,8667450345658.8,4847892137741.1,3296379732168.7,2367269383401,410711850174.37,138531742229.95
1,3,71.772575250836,71.772575250836,227172.25501718,11876498.928781,164414810.99187,275454857.84931,340552223.53242,472262781.09333,236070863.09386,270397137.87051,431859975.2744,372124416.21737,426542643.14153,492496430.97704,566450387.08126,415192985.914,470719324.5506,1905149187.364,24149798779.923,625938524100.63,5054060347091.7,10129519946924,9248486324195.4,5172847368065.6,3517325706109.4,2525934172515.6,438238937109.29,147816653354.37
1,3,75.361204013378,75.361204013378,362422.60025631,18297269.534539,251315867.38637,420534661.12448,519464729.96264,719586354.72631,359548381.59413,411634659.32082,656924254.25851,565701926.43125,647966654.13512,747547322.08729,858998981.80881,629203930.04205,709746293.27562,2399883796.6362,26040276609.131,666643137308.26,5380648381773.9,10783560118563,9845481446564,5506715818948,3744327635083.8,2688945523392.3,466519870567.29,157355883548.98
1,3,78.94983277592,78.94983277592,596288.07194299,28971552.745542,394464474.8512,659133145.56096,813340682.8659,1125168939.6866,561906404.17361,642928993.65612,1025044585.5715,882004980.22561,1009356512.98,1163270227.575,1335118846.2832,977134610.22762,1097624375.7279,3161454876.6846,28231689594.291,709340599859.21,5721879694164.3,11466588885275,10468834137000,5855297712609.9,3981323769991.8,2859128667482.7,496044497074.13,167314715748.39
1,3,82.538461538462,82.538461538462,1011439.9109121,47015340.449612,633700814.72095,1056995716.8081,1302493414.2521,1798589819.6129,897565232.34584,1026154061.3959,1633817356.1081,1404272471.6227,1605007124.5129,1847066090.016,2116416824.2316,1547140317.9477,1731623373.2337,4359761755.0988,30869464636.385,754059409974.55,6077060833369.3,12176989439261,11116999723060,6217711212232.4,4227708122540.6,3036045067340.5,526736374316.92,177667432320.21
1,3,86.127090301003,86.127090301003,1620398.243651,72657909.617696,971166668.44997,1617313754.572,1990449083.3421,2743923553.5057,1368398682.3551,1563244029.1379,2485765438.1384,2134282749.7983,2436445736.1801,2800031529.8336,3203300005.1896,2339091891.1288,2611067927.4388,5991172603.7529,33933682086.692,800364199967.42,6442703099581.5,12907778086941,11783604978232,6590392542068.1,4481057810764.1,3217954939102.7,558293677372.4,188312224694.67
1,3,89.715719063545,89.715719063545,2647687.2637178,114321338.86918,1514536811.4963,2517652671.0055,3093948794.7721,4256527837.1945,2121015340.867,2420789213.1111,3843398160.5465,3295746452.0283,3756868367.1536,4310266431.741,4921624423.7378,3589039016.8743,3996225024.7443,8511390275.9963,37849228236.063,849308888645.59,6824859356510.8,13670482830477,12478993264546,6979079460760,4745257347844.1,3407639006993,591197899870.31,199411674742.74
1,3,93.304347826087,93.304347826087,4502429.4098845,185825834.81388,2435845008.2273,4039267578.4694,4953528688.6643,6794928988.3117,3381891608.2416,3854661216.0525,6105990272.317,5226176336.5749,5944727551.7146,6803790507.1695,7747378934.3725,5638846223.2599,6260418565.829,12560892042.019,43167399438.683,901309745230.59,7223510221412.9,14464246560041,13202138186880,7383134815863.7,5019851147703.8,3604758384091.8,625388998366.35,210945759315.27
1,3,96.892976588629,96.892976588629,7242605.0608254,288018371.30966,3742071293.1353,6191297261.4319,7577588458.3975,10365106574.031,5152886876.0064,5865530521.1075,9270806343.848,7920614084.727,8991073437.8714,10266161663.108,11658918910.688,8470207796.3602,9380296012.7441,18088232013.284,49815316012.477,955730058335.32,7633857782225.8,15279546871315,13944376145320,7797721290643.9,5301553134097.6,3806954867221.9,660458013579.06,222776503701.82
1,3,100.48160535117,100.48160535117,11755125.562065,450372972.90358,5798941120.1206,9570227429.759,11686544005.74,15933536117.067,7910640976.774,8990966811.6692,14174301158.421,12084498596.06,13684904232.812,15583080390.831,17642905972.683,12790361667.632,14126573059.37,26412405408.836,58950860265.037,1014127949327.6,8061562997879.1,16126058005098,14714042555838,8227372503447.4,5593400470075.8,4016385722396.5,696776681731.66,235029759920.68
1,3,104.07023411371,104.07023411371,20039081.677337,733167153.97268,9335821835.747,15350368405.028,18680346719.789,25342293523.848,12556254446.39,14237731417.326,22358370205.529,19001301150.2,21440547867.714,24315698636.115,27406065008.076,19806799516.904,21796284092.685,39695639248.242,72392849988.982,1077843118045.9,8506493958948.9,17000922142858,15507768932555,8670010434824.1,5893912087841.7,4231951818063,734150532818.56,247640622155.59
1,3,107.65886287625,107.65886287625,32362267.919616,1139487793.838,14374380773.711,23550477715.209,28561651148.356,38556778194.178,19064945519.241,21568016880.102,33739380691.342,28583815353.516,32140127891.834,36306957680.764,40744217663.463,29359151896.921,32198469619.902,57564345604.328,89762087930.429,1145800500408,8962246723517.8,17891893120208,16314558631215,9119533730926.8,6198957180549.9,4450696128001.6,772067550568.98,260436198820.48
1,3,111.2474916388,111.2474916388,52184188.372101,1770976848.2894,22137336978.752,36127818537.368,43649795092.899,58602850461.405,28911624006.685,32623027632.571,50814721315.267,42900215884.194,48050113337.265,54043963206.822,60359965147.185,43351851542.973,47370387153.153,83394057624.67,113901324228.26,1220528908979.2,9432290450487.3,18801923530702,17135939439666,9576499037077.3,6508809790696,4672761009519.6,810546647648.87,273423922839.96
1,3,114.83612040134,114.83612040134,89173284.417797,2886891853.3534,35669869516.202,57853979810.223,69473619728.186,92462931871.625,45452714020.631,51078262819.736,79032777513.439,66366816816.564,73896416328.793,82578162002.248,91588336840.801,65471199550.783,71172818482.325,123356281396.1,149816849382.99,1305145693682.1,9912328042116,19715626768911,17955927613972,10031480243617,6816892014463.1,4893335284266.5,848743852073.9,286320793330.49
1,3,118.42474916388,118.42474916388,144563458.07783,4498282964.1293,55034151921.134,88705535998.481,105858905115.77,139655784430.3,68402883351.87,76553789364.679,117670305646.57,98292190731.256,108815883974.6,120843487653.42,133141267185.48,94750021631.596,102506162816.75,175460942380.68,195702645698.35,1397295983921.3,10394426750072,20619842760025,18763335847309,10478436220397,7119173176675.7,5109564858732.6,886168310864.61,298960449211.9
1,3,122.01337792642,122.01337792642,231634204.96793,6949258283.3932,84239120621.221,134882299659.89,159891822448.79,208968345253.85,101953240272.76,113599495729.28,173383482160.39,144016670699.64,158462973280.06,174819257005.89,191267403544.03,135476476810.32,145831119836.67,246768409960.12,257251661957.01,1500680184950.1,10875174233127,21500121733234,19542806011067,10908234602026,7409256006804.9,5316758476137.4,921995823540.13,311066741587.4
1,3,125.60200668896,125.60200668896,396752478.08258,11341506283.076,135830755667.06,215052931520.09,252049673517.73,324399622324.4,157268291102.95,173996609002.75,262662094257.98,216306819640.78,235847038406.13,257712105258.89,279191123567.14,196463416573.31,210034877629.89,350647789357.82,344739523658.57,1619791424168.2,11332311241380,22298981824647,20238312969106,11288672640099,7664949188580.1,5498828473612.4,953419296685.94,321695670439.31
1,3,129.19063545151,129.19063545151,645591281.511,17713614076.581,209962449259.18,328507123559.18,380472451445.75,482112212456.22,232219614158.28,255093653980.43,380936267920.84,311093614779.13,336247768289.1,364114246075.04,390850201458.18,273370252883.14,290414930908.15,479201000474.09,451472398493.76,1748863754434.5,11759401985303,23013009002786,20849506357241,11620258362311,7886844348301.1,5656327799643.9,980548249611.39,330881707926.25
1,3,132.77926421405,132.77926421405,1028062545.2051,27203081781.534,319456111898.12,493758304072.97,564845092900.2,704308761482.05,336963346432.89,367414129250.15,542563251112.76,439281725522.37,470572121532.75,504903208928.03,536956724793.44,373258805792.3,394015942336.62,642848205505.82,585338624614.2,1890948596049.7,12136561490977,23592674526263,21328524553292,11875578875436,8056083776872.8,5775602238051,1001001936594.2,337823918870.23
1,3,136.36789297659,136.36789297659,1764957663.9619,44440960795.175,515391455880.03,779152074729.74,872108070956.81,1059000360855.2,501119323455.29,540019927241.19,784169881440.62,626993374611.93,663301716600.82,702892151970.52,738406380361.03,509193168223.24,533111606402.75,857828476971.92,757191939397.33,2043870019647.9,12389369820604,23877734844590,21526262391780,11970582322633,8115297254759.9,5815339818600.5,1007600886441.7,340102750591.54
1,3,139.95652173913,139.95652173913,2882307079.2206,69557221909.541,798014437083.03,1177579153366.7,1287680969037.8,1522161025352.9,712315504442.2,758720655198.18,1084195954599.7,856755155810.46,895984429995.48,938749005200.05,975214017466.66,667550186954.24,693608028561.64,1101995191497.9,949329944248.47,2196413046582.6,12529218822611,23913331091088,21489927990743,11933083736643,8083855185200.3,5789680116521.1,1002821937038.8,338549883909.4
1,3,143.54515050167,143.54515050167,4562369244.602,106192930836.47,1207003207656.1,1738358725072.7,1856294231123.9,2135520264326,988013504905.66,1039954436211.8,1462311148106.2,1142089258275.4,1180866075214.3,1223480739613.2,1257027579334.6,854139290051.12,880694661807.47,1381473837216.7,1165258059034.6,2344755424082.8,12508216671839,23600199495957,21127961034251,11711608542054,7926650162830.5,5673351334945,982273742664.91,331685666854.14
1,3,147.13377926421,147.13377926421,7850195079.6323,173620309945.23,1948084575248.5,2676588533582.2,2737424666679,3015951922327.3,1371041356940.7,1418298360622.4,1951945909443.7,1502128854034.3,1531467384805.3,1564859924485.8,1585243838729.6,1066766341450.2,1088631683145,1679326740300,1387103378005.8,2456011816240.1,12156390429966,22611057190783,20140674156488,11137258976220,7528203888422.9,5383032841640.7,931460776044.74,314616849284.56
1,3,150.72240802676,150.72240802676,12865007084.529,272253020879.94,3020839533163.1,3932301243285.5,3836134689611.9,4052504511649.6,1811143966137.6,1843477075908.6,2490851870619.6,1892368775498.2,1904722554273.6,1920691313507,1917989220344.8,1277532051488.4,1289788384364.5,1956136172899,1591420623782.8,2533143216718.7,11579852635544,21137781846566,18692377603774,10299839714415,6948696831195.8,4961463305974.1,857697550529.67,289970481649.27
1,3,154.3110367893,154.3110367893,20244931139.998,413221471603.9,4542463577151.3,5603987963978.7,5207548735871.9,5274887972183.4,2316954862110.4,2320498232723,3082146516196.2,2313260290472.6,2298744957808.7,2286387959439.6,2247241545635.7,1479366064426.7,1475416608957.6,2195400990878,1766622786239.2,2564762320031,10723525080429,19053265894959,16657805221761,9126959669053.8,6137930668988.7,4372050270341.5,754549124165.29,255670645037.33
1,3,157.89966555184,157.89966555184,34910800455.616,675956384304.87,7333219877101.1,8073352988709.6,6860768899097.9,6603619365513.2,2826452785614,2795566507988.7,3659682912419.1,2699998920556.5,2635954045145.5,2565367877933.8,2445462357613.9,1588920401524.5,1528078275330.7,2283011190502,1894994449021.6,2836365450958.9,9505844409626.7,15750377651210,13496515253928,7298798404905.9,4848132550041.5,3391442477261.8,570951294518.28,189308858770.95
1,3,161.48829431438,161.48829431438,47340054760.648,898136556074.64,9713733745216.1,10198096688257,8291035612669.2,7755790967695.5,3264401646263.8,3204901524707.5,4157562644973,3030243336415,2920122703862.6,2794098806525.2,2596629118545.4,1668686228924.1,1553587320420.5,2332186883907.1,1993936676566.5,3082975068354.1,8384905071909.8,12818495230711,10715911480728,5699622868953.7,3725774173998.9,2545090493673.9,414183889490.31,133310019387.88
1,3,165.07692307692,165.07692307692,55481876874.172,1044181886275.5,11318283785389,11712670029472,9362915960076,8642286021477.5,3600805537623.8,3521774560954.2,4545163804675.8,3286062841609.6,3138258272040,2965378107863.4,2701732312920.3,1720738564001.2,1561418800737.2,2350664669740,2058616804309.9,3257058791083.4,7456585577808.8,10599324753905,8647452833498.8,4525323431654.5,2914075766755.9,1948932627401.2,307769184326.48,96912910622.442
1,3,168.66555183946,168.66555183946,61954620536.558,1161376022239,12634152447701,13009744186738,10322298845494,9458402509989.2,3915484429042.7,3819787886058,4912307834580.8,3531416245418.6,3350464832210.2,3136285463052.5,2814264335189.2,1778973488338.7,1581671680778.4,2381548620319.8,2120990860709.1,3385297202904.9,6622671017663.7,8659700402032.9,6844137192639.4,3505393842755.1,2212883368237.1,1438537980579.7,217828618548.83,66480972850.725
1,3,172.25418060201,172.25418060201,61953300841.002,1166661422386,12830276541229,13463177054269,10845323753834,10001532854386,4145895845811.7,4044647690565.4,5200102236347.4,3736173472676.3,3539673807418.7,3305750104189.5,2955611481414.1,1861189594963.2,1650104997608.5,2460553913874.9,2174420069740.7,3335709672944.8,6154936683089.2,7804386570772.8,6069264894860.2,3084237893533.6,1940324447926.7,1260803860367.5,191788357805.38,59186889940.146
1,3,175.84280936455,175.84280936455,61951981145.447,1171946822533.1,13026400634757,13916609921799,11368348662173,10544663198782,4376307262580.7,4269507495072.8,5487896638114,3940930699934,3728882782627.3,3475214745326.5,3096958627639,1943405701587.7,1718538314438.6,2539559207430.1,2227849278772.2,3286122142984.7,5687202348514.8,6949072739512.8,5294392597081,2663081944312.1,1667765527616.2,1083069740155.3,165748097061.94,51892807029.567
1,3,179.43143812709,179.43143812709,60851408437.966,1154892875549.4,12926346241353,13962889056776,11529525396672,10782469561262,4488427667557.9,4389396515533.9,5654828974961.4,4066160201840,3851065102531.6,3591138759012.9,3200699701288.8,2008194157477.8,1774962986832.1,2618337395836,2285360885939,3294030293157.5,5513971213644.4,6623569031632.9,5006618578372.4,2508189727108,1567484700474.6,1016382751028.6,155361601796.46,48588449986.333
1,3,183.02006688963,183.02006688963,59745544624.46,1137731401132.9,12824866232772,14007208412208,11688960423819,11018806287959,4599978694713.3,4508780273292,5821179558569.9,4191006907772.5,3972924798675.9,3706805062114.4,3304259763183.3,2072898727723.1,1831329857236.1,2697114491101.9,2342892143178.3,3302215191027.4,5342157630181.9,6300615493282.9,4721189141495.1,2354579134445,1468033110685.2,950230272281.31,145050453818.61,45303296950.139
1,3,186.60869565217,186.60869565217,58901437017.161,1123728057386.5,12719089801605,13972249482745,11731039125862,11120829514062,4653105385237.1,4570263880548.7,5914240946361,4264403077347.2,4047641536858.7,3780516806153.5,3372724884597.5,2116826421609.7,1870665463916.7,2755062495161.4,2388602564665.4,3325208630372,5273543736897.1,6151836805611.5,4585330288333.5,2280685592918.1,1420004535026.8,918291359861.35,140112465997.89,43773687146.143
1,3,190.19732441472,190.19732441472,58128828711.268,1110587364195.5,12612139792864,13915635509956,11741061681531,11186164702847,4690273335699.9,4615931930374.9,5987283224090.3,4323745416222.9,4109481069151.2,3842768567229,3431603743422,2155078864595.7,1905348942283.2,2807320985716.2,2431084098056.3,3352247056407.2,5233119073047.6,6050634373442.4,4490326979349.1,2228566944712.2,1386022272309,895697960682.19,136642169060.75,42723607957.702
1,3,193.78595317726,193.78595317726,57583791797.605,1101085877131.9,12530357926690,13860100577128,11729335969895,11212894223396,4708450134429.5,4640644148304,6030438681728.1,4360493126252.8,4149237230019.4,3884076072685,3471753020204.3,2181633002457.9,1929795973807.2,2845236644864.5,2462953914602.7,3376448520147.3,5216828295854.2,5995758266648.2,4436398495302.5,2198494501518.3,1366276213923.5,882510884532.39,134611048782.44,42106608827.103
1,3,197.3745819398,197.3745819398,57206482500.75,1094266604932.3,12467125811127,13805360932317,11701581068435,11211170094016,4712629828384.8,4649911227422.6,6051566567891.5,4380587850106.2,4172717218282,3909946971428.4,3498097977696.2,2199565103868.8,1946698406615.9,2872581164527.7,2487002546073.4,3398559049169.9,5218324988577.2,5975026188567,4412743511057.7,2184670838059.3,1357022707355,876256578486.85,133640649136.83,41808803973.416
1,3,200.96321070234,200.96321070234,56911761696.179,1088869203937,12415884241082,13758160867748,11674334955605,11203581400252,4713185120238.3,4654481601139.7,6064826089238.1,4394143292904.1,4189282089122.6,3928793432920.5,3517763257845.3,2213146246941,1959649903732.8,2893945812117.5,2506134249063.9,3417026449991.4,5222309422205.5,5962510464438.2,4397110411251,2175308071258.2,1350693237000.8,871954547431.11,132972004860.28,41604521462.504
1,3,204.55183946488,204.55183946488,56760143096.433,1085935498533,12385418852479,13724024736495,11647970427759,11185831095947,4707460361232,4650913929473.3,6064451987757.3,4396368034400.2,4193865041873,3935468556366.2,3525854570134.8,2219188425271.7,1965755560794.1,2904949053963.9,2516746323144.5,3429181352986.3,5230604398365,5964231328648.8,4395376939809.2,2173674760820.8,1349430283998.9,871035249825.79,132826216219.41,41562286388.004
1,3,208.14046822742,208.14046822742,56623302172.39,1083272520099,12357506092452,13692269815474,11622951348049,11168304178863,4701608801116.6,4646979425420.4,6063154291825.4,4397681704601.8,4197357219874,3940921249419.6,3532686498829.8,2224368064301.7,1971044624606.4,2914623047131.4,2526175082778.4,3440143433562.3,5238394797492.7,5966298301330.3,4394243566625.4,2172425645423.1,1348433543390.8,870299304545.34,132709005251.88,41528599860.937
1,3,211.72909698997,211.72909698997,56566303730.354,1082072255672,12343384960094,13673380363890,11605201606278,11151984203290,4695072145761.8,4641062958248.9,6056866496311.2,4394072936734.5,4194956037846.3,3939769258585,3532714088737.1,2224887479357.2,1971921706920,2917115226604.7,2529210498539,3444660799526.8,5243459011298.8,5970235267637.5,4396352471545.9,2173252302031.9,1348875124930.9,870553995748.88,132746196939.8,41541100383.737
1,3,215.31772575251,215.31772575251,56509305288.318,1080871991245.1,12329263827737,13654490912305,11587451864507,11135664227716,4688535490407,4635146491077.5,6050578700797.1,4390464168867.2,4192554855818.7,3938617267750.5,3532741678644.5,2225406894412.7,1972798789233.5,2919607406078,2532245914299.6,3449178165491.4,5248523225104.9,5974172233944.7,4398461376466.4,2174078958640.7,1349316706470.9,870808686952.43,132783388627.72,41553600906.538
1,3,218.90635451505,218.90635451505,56479142340.565,1080212803655,12320897124087,13642777967844,11575681328363,11123472999239,4683326506083.6,4630017254063.2,6044170473415.4,4386073872938.3,4188703767313.1,3935409987677.8,3530300944889.1,2224088545136.1,1971821320303.5,2918758820851.3,2532030198964.7,3449665484797.6,5249754041700,5975550028113,4399397369157.8,2174511413159.7,1349573380112.4,870969105271.27,132807586832.31,41561346445.457
1,3,222.49498327759,222.49498327759,56450498602.438,1079584247479.2,12312856189859,13631471299436,11564249286701,11111515507180,4678192683804.6,4624932583682.2,6037755428151,4381639333182.9,4184770596776.3,3932086353676.3,3527720474521.2,2222666156439.5,1970738861613.6,2917721108425,2531630430763,3449924655309.2,5250767842208.8,5976782942559.5,4400266961002.2,2174921551130.2,1349819585757.4,871124186618.39,132831049450.48,41568822795.472
1,3,226.08361204013,226.08361204013,56424087047.848,1079027199438.8,12305855749113,13622201854056,11555109844606,11101813076561,4673974621904.2,4620672376925.8,6032161317933.5,4377618286132.5,4181022546722.9,3928706668501.3,3524862400456.5,2220959552301.1,1969312572025.5,2915906405427.5,2530350154376.3,3448809674789.7,5249870505230.2,5976100313702.8,4399848616401.8,2174729772438.2,1349703961232.9,871050765385.53,132819936345.96,41565321751.631
1,3,229.67224080268,229.67224080268,56398473435.899,1078495713539.5,12299227255432,13613660658433,11546789942178,11092916766785,4670083918503.6,4616706892655.3,6026860668834.9,4373745051058.6,4177340672019.6,3925306946613,3521905090901.8,2219151349160.5,1967763372591.4,2913813950221.3,2528755121154.3,3447203474044.3,5248289990517.2,5974732932156.8,4398969870857.8,2174322825520.7,1349458992630.8,870895660926.86,132796463396.03,41557896599.182
1,3,233.26086956522,233.26086956522,56371020386.753,1077942245778.7,12292511922791,13605421170293,11539048994387,11084787387998,4666543911446.5,4613103136229.8,6022022553427.6,4370186480369.4,4173924213971.5,3922108804136.3,3519073760866.8,2217393796167.9,1966233235016.3,2911665067253.2,2527032030288.3,3445273310597.2,5246054597514.7,5972563960041.2,4397490844568.6,2173618223476.6,1349029327903.6,870621430468.87,132754825679.15,41544782672.59
