x,y,z,id,group1,group2,group3,group4,group5,group6,group7,group8,group9,group10,group11,group12,group13,group14,group15
1,3,552.64882943144,552.64882943144,1235925814123.7,28213200417835,29763449223452,11562877367913,9286487147663.6,10515536968883,5273382079661.5,5536296551195.4,3020074556036.3,3437297623025.7,5778482152237.1,1627238255794.7,1152526656307.4,181054800730.93,52519736203.828
1,3,556.23745819398,556.23745819398,1234742534278.9,28186188535043,29734952385002,11551806448773,9277595693539.2,10505468644951,5268332935426.7,5530995625630.3,3017182856650.5,3434006405187.1,5772949203570.1,1625680155065.6,1151423096212.4,180881438143.31,52469447821.824
1,3,559.82608695652,559.82608695652,1233591918784,28159922295747,29707242154386,11541041120463,9268949668311.1,10495678231915,5263423159268.2,5525841016745,3014370973763.3,3430806030587.5,5767568972610.8,1624165060102.6,1150349995873.7,180712860594.14,52420547467.004
1,3,563.41471571906,563.41471571906,1232443881621.4,28133714913178,29679594013981,11530299913701,9260323015801.3,10485909755535,5258524384008.5,5520697957240.8,3011565391122.5,3427612826620.6,5762200796292.1,1622653359762.7,1149279299849.6,180544660747.85,52371756674.914
1,3,567.00334448161,567.00334448161,1231321047260.6,28108082852242,29652552811638,11519794498173,9251885734302.5,10476355713232,5253733144269.1,5515667794872.4,3008821394437.8,3424489716708.6,5756950455856.6,1621174842355.2,1148232106351.1,180380153002.64,52324036874.472
1,3,570.59197324415,570.59197324415,1230208156383.4,28082677778022,29625751069919,11509382111438,9243523167017.8,10466886273497,5248984331466.3,5510682174806.1,3006101695803.1,3421394261622,5751746606250.8,1619709416902.5,1147194185511.3,180217101934.62,52276739621.806
1,3,574.18060200669,574.18060200669,1229113048570.9,28057678652528,29599377589373,11499136101546,9235294222150.8,10457568141190,5244311397131.7,5505776216313.6,3003425452915.3,3418348265710.2,5746625903123.1,1618267405767.9,1146172848374.9,180056656064.31,52230198075.549
1,3,577.76923076923,577.76923076923,1228035210284.8,28033073752796,29573420002698,11489051663875,9227195040960.2,10448396946865,5239712150050.8,5500947618932,3000791410861.4,3415350300693.7,5741585945373.8,1616848132793.9,1145167616038.6,179898740158.94,52184390412.45
1,3,581.35785953177,581.35785953177,1226967775559.8,28008706343341,29547712959027,11479064560621,9219174032062.9,10439314270952,5235157293649,5496165625466.6,2998182791486.5,3412381270559.9,5736594630498.7,1615442557814.8,1144172085607,179742348363.02,52139024857.571
1,3,584.94648829431,584.94648829431,1225924899286.5,27984899548991,29522597342486,11469307223168,9211337555218.5,10430440549947,5230707225053.9,5491493644333.7,2995634184412.2,3409480543568.7,5731718141082.3,1614069318066.3,1143199457309.9,179589554351.34,52094702935.085
1,3,588.53511705686,588.53511705686,1224885085326.4,27961162659948,29497555472541,11459578535762,9203524088100,10421592884009,5226270222693.2,5486835380893.1,2993093060409.1,3406588333453.4,5726855969521.8,1612700110275.1,1142229684735.5,179437208956.16,52050511145.657
1,3,592.1237458194,592.1237458194,1223877083411,27938151964044,29473279699967,11450147471916,9195949651544.5,10413015884358,5221968955514.2,5482319620134.8,2990629672348.6,3403784598691.3,5722142535288.8,1611372787425,1141289578094.6,179289523897.01,52007671209.702
1,3,595.71237458194,595.71237458194,1222869081495.6,27915141268140,29449003927394,11440716408070,9188375214989,10404438884708,5217667688335.3,5477803859376.5,2988166284288,3400980863929.2,5717429101055.8,1610045464574.9,1140349471453.6,179141838837.86,51964831273.747
1,3,599.30100334448,599.30100334448,1221891626123.1,27892827872168,29425463764076,11431571122758,9181030295703.3,10396121778881,5213496754098.4,5473424929735.7,2985777538318.6,3398262083270,5712858484549.3,1608758359688.5,1139437850072.9,178998628638.22,51923289388.908
1,3,602.88963210702,602.88963210702,1220918413191,27870611320325,29402025765457,11422465527646,9173717252801.2,10387840768269,5209343921082.6,5469065003811.6,2983399158976.2,3395555101416.2,5708307703206.6,1607476840452.6,1138530184852.3,178856039927.06,51881927783.207
1,3,606.47826086957,606.47826086957,1219968393449.8,27848924211044,29379146298165,11413576917747,9166578477225,10379757089185,5205290046926,5464808970736.1,2981077453762.5,3392912623406.9,5703865360337.4,1606225857863.5,1137644147885.6,178716848881.86,51841551760.188
1,3,610.06688963211,610.06688963211,1219029885562.9,27827499888615,29356544055828,11404796007654,9159526198590.2,10371771354872,5201285290632.4,5460604504490.9,2978783878542.6,3390302161641.9,5699476840502.5,1604990032026,1136768846022.4,178579344255.56,51801664927.481
1,3,613.65551839465,613.65551839465,1218107253464,27806437973708,29334324136981,11396163627755,9152593209185.7,10363920697871,5197348273675.2,5456471154925.5,2976529097846.9,3387735854060.4,5695162549227.1,1603775109255.9,1135908349239,178444165418.29,51762452750.868
1,3,617.24414715719,617.24414715719,1217203368289,27785804007716,29312555684820,11387706639735,9145801082466.9,10356229546911,5193491246712,5452421783490.2,2974320127664.5,3385221685945.8,5690935910744.7,1602584869872.6,1135065335033.8,178311732988.94,51724037241.892
1,3,620.83277591973,620.83277591973,1216308076686.9,27765366214083,29290994187089,11379330052415,9139073528205.9,10348611514809,5189670887847.8,5448410908471.5,2972132157524.7,3382731419126.8,5686749453131.2,1601405945554.3,1134230334968.4,178180559531.34,51685986931.005
1,3,624.42140468227,624.42140468227,1215438734494.2,27745520788368,29270057615136,11371196245457,9132540958867.5,10341214274598,5185961253070.7,5444516278382.3,2970007599741.4,3380313325374.2,5682684326870.2,1600261188544.6,1133419534639.6,178053187702.44,51649039383.183
1,3,628.01003344482,628.01003344482,1214570737212.7,27725706064138,29249153432278,11363075021516,9126018495374.8,10333828477785,5182257357000.8,5440627673134.6,2967886328544.9,3377898972263.1,5678625489064.5,1599118202385.3,1132609988554.4,177926012907.5,51612148990.269
1,3,631.59866220736,631.59866220736,1213735860977.6,27706647423564,29229046893728,11355263678806,9119744907944.2,10326724496846,5178694787731.1,5436887441300.5,2965845995924.5,3375576739705.8,5674721516675.7,1598018826856.2,1131831330654.8,177803690456.37,51576666147.887
1,3,635.1872909699,635.1872909699,1212900984742.5,27687588782990,29208940355178,11347452336096,9113471320513.6,10319620515907,5175132218461.4,5433147209466.5,2963805663304.1,3373254507148.4,5670817544287,1596919451327,1131052672755.3,177681368005.24,51541183305.505
1,3,638.77591973244,638.77591973244,1212094628036,27669181188295,29189520656991,11339907827447,9107412036137.8,10312759201505,5171691343027.8,5429534739070.9,2961835025272.1,3371011597731.5,5667046923365.7,1595857628032.9,1130300612054.7,177563223810.82,51506912476.769
1,3,642.36454849498,642.36454849498,1211294143185.6,27650907636763,29170242371655,11332418256987,9101396874395.8,10305947849465,5168275523011.9,5425948573345.5,2959878736586.6,3368785020073.7,5663303758039.9,1594803536329.5,1129554027423.9,177445939873.33,51472891188.267
1,3,645.95317725753,645.95317725753,1210514921254.8,27633119464131,29151476132403,11325127612117,9095541475514.5,10299317404894,5164950425538.2,5422457653716.3,2957974405168.2,3366617577516.5,5659660005151,1593777439412.3,1128827270681,177331770772.19,51439773440.911
1,3,649.54180602007,649.54180602007,1209748758780.1,27615629405989,29133024386334,11317959145201,9089784201260,10292798071740,5161681048871.8,5419025233212.6,2956101985343,3364486455100.7,5656077310309.2,1592768536590.9,1128112692013.2,177219514769.96,51407210638.787
1,3,653.13043478261,653.13043478261,1208996631920.8,27598459740447,29114910627886,11310921983385,9084132381977.7,10286398150569,5158471555620.7,5415655682055.6,2954263861117.5,3362394366163.2,5652560234815,1591778112310.9,1127411201142.5,177109314777.07,51375244237.13
