x,y,z,id,group1,group2,group3,group4,group5,group6,group7,group8,group9,group10,group11,group12,group13,group14,group15
1,3,416.28093645485,416.28093645485,1086260276056.5,24783251837056,11055593239966,19523795162066,5770737478218.2,4192230622817.7,7799104617557.5,3435872646283.5,2162404909589.6,4791303163757.3,5206825637203.3,6714805146030.1,6891930298337.1,3519275584421.3,302142440889.61
1,3,419.86956521739,419.86956521739,1087990427102.3,24822725506307,11073202077805,19554891687996,5779928814176.2,4198907790176.7,7811526614289.6,3441345117756,2165849069563,4798934482528,5215118766631.5,6725500075610.6,6902907328568.9,3524880860843.9,302623673904.15
1,3,423.45819397993,423.45819397993,1089660576613.1,24860830227330,11090200239505,19584909780238,5788801392486,4205353391676,7823517812467.3,3446627802163.1,2169173784911.2,4806301144326.5,5223124286750.9,6735824099420.1,6913503669059.3,3530291742926.9,303088217466.36
1,3,427.04682274247,427.04682274247,1091268951860.2,24897525554929,11106569682808,19613817576767,5797345795541,4211560585766.3,7835065484266.4,3451715092298.6,2172375526675.9,4813395329935.8,5230833700224,6745766259150.1,6923708072435.1,3535502487343.2,303535578490.97
1,3,430.63545150502,430.63545150502,1092842755308.4,24933432119355,11122587265590,19642103999386,5805706536229.5,4217634355816.1,7846364937771,3456693030578.4,2175508446619.9,4820337025005.2,5238377398455.9,6755494709758.5,6933693129336.7,3540601225286.2,303973323357.26
1,3,434.22408026756,434.22408026756,1094328953030,24967339939927,11137713225790,19668815846353,5813601872295,4223370026306.6,7857035400460.2,3461393868763.5,2178466970501.5,4826892305571,5245501170489.6,6764681616581.5,6943122357273.3,3545416136272.9,304386700659.2
1,3,437.8127090301,437.8127090301,1095806179423.5,25001043077691,11152747878738,19695366447774,5821449548268.1,4229071073470.8,7867641450898.3,3466066330316.8,2181407635230.5,4833408015085,5252581939687.5,6773813066236.5,6952494665156.4,3550201981761.5,304797582583.65
1,3,441.40133779264,441.40133779264,1097169828004.1,25032154912861,11166626573732,19719875666217,5828693843223.3,4234333786240.7,7877432036497.5,3470379541182.1,2184122201495.9,4839422751558.7,5259118289150.6,6782242423201.2,6961146360091.2,3554619855453.1,305176872806.6
1,3,444.98996655518,444.98996655518,1098533476584.6,25063266748031,11180505268726,19744384884661,5835938138178.6,4239596499010.5,7887222622096.8,3474692752047.3,2186836767761.4,4845437488032.4,5265654638613.7,6790671780165.9,6969798055026.1,3559037729144.6,305556163029.56
1,3,448.57859531773,448.57859531773,1099791015533,25091957668891,11193304014554,19766986949196,5842618726831.8,4244449699630.5,7896251362950.4,3478670334403.3,2189340102447.8,4850984192480.9,5271682366183.1,6798445209924.8,6977776520281.4,3563111826705.2,305905938836.25
1,3,452.16722408027,452.16722408027,1101031773565.1,25120265729501,11205931969699,19789287403128,5849210167044.2,4249238137147,7905159620369.8,3482594838129.2,2191810031501.1,4856456879085.2,5277629656743.7,6806114906787,6985648516306.2,3567131557114.1,306251047027.59
1,3,455.75585284281,455.75585284281,1102191995834.4,25146736349268,11217740258227,19810140353438,5855373761920.6,4253715760571.8,7913489648110.4,3486264604438.3,2194119638696.9,4861574335872.7,5283190910333.4,6813286763954,6993009540326.9,3570890366219.2,306573754188.13
1,3,459.34448160535,459.34448160535,1103309552210.6,25172233537457,11229114307268,19830226451449,5861310694718.6,4258028722232,7921513343796.5,3489799417044.6,2196344311262.6,4866503600522.2,5288547650902.1,6820194877729.5,7000099863777.2,3574510945548.3,306884593826.05
1,3,462.93311036789,462.93311036789,1104372290695.8,25196480043662,11239930437805,19849327284232,5866956408123.3,4262130123586.1,7929143458733.2,3493160838792.1,2198459858344.6,4871191072652.4,5293641629565.5,6826764129428.4,7006842386487.5,3577953924892.3,307180185867.47
1,3,466.52173913043,466.52173913043,1105366364691.6,25219159954761,11250047723706,19867193980996,5872237342245.9,4265966526048.2,7936280577301.9,3496305072418.2,2200438715644.2,4875575677241.4,5298406474588,6832908924968.9,7013149256534.7,3581174443794.1,307456678881.03
1,3,470.11036789298,470.11036789298,1106331463569.2,25241178792327,11259870110380,19884539895715,5877364346417.6,4269691103996.6,7943209660745.9,3499357656773.6,2202359892446.2,4879832477454.3,5303032431457.2,6838874608092.1,7019272289441.3,3584301088610.1,307725112466.88
1,3,473.69899665552,473.69899665552,1107201804919.7,25261035716597,11268728086097,19900182693352,5881987952417.4,4273049981472.9,7949458405498.6,3502110519892.2,2204092436322.4,4883671318141.5,5307204181448.4,6844254538651.3,7024794118489.3,3587120736361.3,307967189251.12
1,3,477.28762541806,477.28762541806,1108069119660.3,25280823588113,11277555257975,19915771092455,5886595479592,4276397178267.3,7955685419845.1,3504853809743.3,2205818955155.3,4887496808963.9,5311361423815.2,6849615759941.4,7030296744744.6,3589930578452.3,308208424184.19
1,3,480.8762541806,480.8762541806,1108815508622.8,25297852512212,11285151687136,19929186041730,5890560590186.2,4279277682774.7,7961044213227,3507214607367.3,2207304748209.8,4890788916635.6,5314939025676.5,6854229467377.1,7035032138812.3,3592348643246.9,308416023628.81
1,3,484.46488294314,484.46488294314,1109561897585.3,25314881436310,11292748116297,19942600991005,5894525700780.5,4282158187282.1,7966403006608.8,3509575404991.4,2208790541264.4,4894081024307.3,5318516627537.8,6858843174812.7,7039767532879.9,3594766708041.4,308623623073.42
1,3,488.05351170569,488.05351170569,1110207153415.3,25329602986554,11299315245867,19954198232278,5897953543055,4284648385895.7,7971035686099.9,3511616315250.4,2210075009614.6,4896927050969,5321609462277.6,6862831718643.1,7043861272456.6,3596857120201.1,308803092362.98
1,3,491.64214046823,491.64214046823,1110829400829.9,25343799594927,11305648203392,19965381933700,5901259153452.4,4287049787496.1,7975503170174.4,3513584449148.5,2211313675345.2,4899671591432.4,5324592009488.9,6866678033873.3,7047809031654.4,3598872989352.8,308976161867.68
1,3,495.23076923077,495.23076923077,1111376458867.7,25356280741829,11311215908367,19975214225281,5904165321430.5,4289161008710.3,7979430810993.9,3515314756672.9,2212402662380,4902084484463.5,5327214147322,6870059559318.2,7051279740650.7,3600645258948.1,309128317476.01
1,3,498.81939799331,498.81939799331,1111874406215.5,25367641417994,11316283781022,19984163830072,5906810589616.3,4291082695716.6,7983005847817.5,3516889725533.9,2213393885284.7,4904280758673,5329600880182.2,6873137502688.1,7054438859559.4,3602258419068.2,309266812964.75
1,3,502.40802675585,502.40802675585,1112323186569.3,25377880338900,11320851248360,19992229736236,5909194658941.3,4292814631255.3,7986227876473.1,3518309177677.5,2214287232000.5,4906260165764.2,5331751938236.5,6875911516045.1,7057286031281.6,3603712287363.4,309391632678.3
1,3,505.99665551839,505.99665551839,1112696706018.9,25386402166524,11324652735239,19998942947179,5911178905929.3,4294256110415.4,7988909548443,3519490577261.5,2215030757670.2,4907907610005.9,5333542244136.8,6878220297633.5,7059655699186.8,3604922324466.2,309495518608.37
