x,y,z,id,group1,group2,group3,group4,group5,group6
1,3,301.44481605351,301.44481605351,36463540325011,56963898821038,24702599055512,7308042029124.8,19850578172672,161651541410.38
1,3,305.03344481605,305.03344481605,36330562313860,56756157684977,24612510517701,7281389998453,19778183962508,161062005010.39
1,3,308.6220735786,308.6220735786,36198606583773,56550014236537,24523115156034,7254943060234,19706346781127,160477004673.9
1,3,312.21070234114,312.21070234114,36067857525565,56345756036284,24434537494560,7228738056959.2,19635166797507,159897356194.9
1,3,315.79933110368,315.79933110368,35938712395098,56144003738351,24347046733383,7202854637517.6,19564860371758,159324821491.25
1,3,319.38795986622,319.38795986622,35810179581536,55943208009124,24259970819033,7177093954674.7,19494887352279,158755001868.33
1,3,322.97658862876,322.97658862876,35683823143941,55745812240144,24174369406948,7151769518129.6,19426099368495,158194832536.57
1,3,326.5652173913,326.5652173913,35557493861215,55548458892182,24088786391235,7126450524160.4,19357326168775,157634783598.03
1,3,330.15384615385,330.15384615385,35433904486668,55355385796822,24005059557309,7101680682484.1,19290044671280,157086882254.9
1,3,333.74247491639,333.74247491639,35310315112120,55162312701461,23921332723383,7076910840807.7,19222763173785,156538980911.77
1,3,337.33110367893,337.33110367893,35188922559771,54972671469902,23839094134379,7052581289165.5,19156677644667,156000818855.5
1,3,340.91973244147,340.91973244147,35068079021044,54783887904467,23757227476583,7028361771565.5,19090891003157,155465090770.07
1,3,344.50836120401,344.50836120401,34948844078537,54597617295214,23676450570517,7004464648957.9,19025980079604,154936494027.07
1,3,348.09698996656,348.09698996656,34830725596638,54413090825699,23596430016394,6980791287481.2,18961676955941,154412846856.13
1,3,351.6856187291,351.6856187291,34713636379533,54230172283907,23517106745081,6957324211222.9,18897934159503,153893762665.04
1,3,355.27424749164,355.27424749164,34598222641765,54049871192644,23438918539252,6934192934482,18835103486645,153382106279.22
1,3,358.86287625418,358.86287625418,34483267438297,53870286429424,23361040971378,6911153557228.6,18772522437426,152872482683.07
1,3,362.45150501672,362.45150501672,34370538597131,53694179717366,23284671671563,6888560387718.8,18711153408029,152372729071.14
1,3,366.04013377926,366.04013377926,34257809755965,53518073005307,23208302371748,6865967218209,18649784378632,151872975459.22
1,3,369.62876254181,369.62876254181,34147642536868,53345968095877,23133668467180,6843887449801.7,18589809883048,151384578118.38
1,3,373.21739130435,373.21739130435,34037579205585,53174025481473,23059104942398,6821828502622.8,18529891943453,150896641336.57
1,3,376.80602006689,376.80602006689,33929504166090,53005189005913,22985888405522,6800168049680,18471056419776,150417519119.28
1,3,380.39464882943,380.39464882943,33822087417891,52837380922751,22913117834584,6778639531742,18412579266525,149941315261.92
1,3,383.98327759197,383.98327759197,33716093818021,52671796103102,22841311389675,6757396241796.2,18354876867994,149471420555.49
1,3,387.57190635452,387.57190635452,33611305181756,52508093695538,22770321259376,6736394451167.2,18297830445525,149006867735.82
1,3,391.16053511706,391.16053511706,33507382448998,52345744015642,22699917744212,6715566205338.4,18241255416664,148546153670.98
1,3,394.7491638796,394.7491638796,33405203904777,52186119133680,22630695847302,6695087530619.9,18185629915455,148093172005.98
1,3,398.33779264214,398.33779264214,33303341633624,52026988338418,22561688212848,6674672243518.7,18130176591793,147641592454.57
1,3,401.92642140468,401.92642140468,33203755610440,51871413533072,22494222646069,6654713163249.4,18075962446639,147200104050.78
1,3,405.51505016722,405.51505016722,33104169587256,51715838727726,22426757079291,6634754082980,18021748301485,146758615646.98
1,3,409.10367892977,409.10367892977,33006932935234,51563934146394,22360883118246,6615265864936.1,17968813142777,146327542563.45
1,3,412.69230769231,412.69230769231,32909922308449,51412382665188,22295162280331,6595822946991,17916001031129,145897471503.47
1,3,416.28093645485,416.28093645485,32814709125342,51263639177973,22230659138997,6576740273610,17864167439061,145475368936.68
1,3,419.86956521739,419.86956521739,32720257213620,51116084960556,22166671728741,6557810174622.2,17812748279426,145056641266.12
1,3,423.45819397993,423.45819397993,32627058032828,50970487778598,22103532993831,6539131148582.4,17762011100350,144643467247.77
1,3,427.04682274247,427.04682274247,32535148594554,50826905452173,22041268008143,6520710613371.5,17711976050761,144236010962.75
1,3,430.63545150502,430.63545150502,32443954111924,50684440040144,21979487376315,6502433369882.2,17662330219403,143831724244.19
1,3,434.22408026756,434.22408026756,32354571343189,50544804914651,21918934108206,6484519230881.1,17613670675918,143435469279.26
1,3,437.8127090301,437.8127090301,32265372416479,50405456989987,21858505385758,6466641937592.3,17565111215141,143040029329.58
1,3,441.40133779264,441.40133779264,32178500946191,50269745053410,21799653422474,6449231114305.9,17517818810385,142654907545.75
1,3,444.98996655518,444.98996655518,32091629475904,50134033116832,21740801459189,6431820291019.5,17470526405629,142269785761.91
1,3,448.57859531773,448.57859531773,32006913482937,50001688500485,21683409746393,6414841469705.6,17424407432624,141894219722.45
1,3,452.16722408027,452.16722408027,31922538372165,49869876415612,21626248967779,6397930968192.5,17378474034290,141520164894.97
1,3,455.75585284281,455.75585284281,31839785624613,49740598810632,21570187275382,6381345621443.2,17333423842378,141153302385.88
1,3,459.34448160535,459.34448160535,31757892365731,49612663911606,21514707852195,6364932533798.7,17288841551799,140790250192.59
1,3,462.93311036789,462.93311036789,31677094630515,49486440456682,21459970602829,6348739011595.5,17244855659083,140432054715.93
1,3,466.52173913043,466.52173913043,31597669140229,49362360744123,21406162994961,6332820515458.1,17201616809967,140079942727.01
1,3,470.11036789298,470.11036789298,31518818341782,49239178824203,21352744718062,6317017199379.6,17158690820376,139730378483.71
1,3,473.69899665552,473.69899665552,31441846961990,49118932961690,21300599672893,6301590557435.6,17116787977423,139389146150.38
1,3,477.28762541806,477.28762541806,31364935182340,48998780207409,21248495004437,6286175860578.1,17074917580486,139048178038.5
1,3,480.8762541806,480.8762541806,31290404678648,48882347517910,21198003555206,6271238420082.1,17034343538107,138717766682.62
1,3,484.46488294314,484.46488294314,31215874174955,48765914828411,21147512105975,6256300979586.1,16993769495728,138387355326.74
1,3,488.05351170569,488.05351170569,31143321713856,48652572266891,21098360701679,6241759979305,16954272289879,138065713099.98
1,3,491.64214046823,491.64214046823,31071219269722,48539932728664,21049514165923,6227309171633.2,16915020071023,137746065904.53
1,3,495.23076923077,495.23076923077,31000578064021,48429575959148,21001657560900,6213151226050.8,16876563343119,137432896723.8
1,3,498.81939799331,498.81939799331,30930891280748,48320710202738,20954447538991,6199184566257.3,16838626198049,137123958722.87
1,3,502.40802675585,502.40802675585,30862154297429,48213328238019,20907880968592,6185408265797.5,16801206119323,136819231408.93
1,3,505.99665551839,505.99665551839,30794871191954,48108217543014,20862299342330,6171923352189.2,16764577524425,136520949478.03
1,3,509.58528428094,509.58528428094,30728031551575,48003799635853,20817018145974,6158527318063.7,16728190349733,136224633532.6
1,3,513.17391304348,513.17391304348,30663140553717,47902425927361,20773057077169,6145521831788.5,16692864006398,135936956379.54
1,3,516.76254180602,516.76254180602,30598249555860,47801052218869,20729096008365,6132516345513.3,16657537663064,135649279226.48
1,3,520.35117056856,520.35117056856,30535681480207,47703307415430,20686708627226,6119976420577.7,16623475907607,135371900140.17
1,3,523.9397993311,523.9397993311,30473171430457,47605653260954,20644360556335,6107448125225.2,16589445741179,135094778296.49
1,3,527.52842809365,527.52842809365,30412476647866,47510834945566,20603242257233,6095283646793.5,16556403797844,134825703965.8
1,3,531.11705685619,531.11705685619,30352336796541,47416883552586,20562499902141,6083230388015.2,16523663956538,134559089777.99
1,3,534.70568561873,534.70568561873,30293509294601,47324982331871,20522646611521,6071440150950.2,16491638551819,134298293545.39
1,3,538.29431438127,538.29431438127,30235729301315,47234717545182,20483502966318,6059859856088,16460183405687,134042141166.39
1,3,541.88294314381,541.88294314381,30178763217849,47145724260751,20444910712554,6048442685411.1,16429171348008,133789597041.52
1,3,545.47157190635,545.47157190635,30123333147169,47059130558777,20407359046185,6037333363132.4,16398995488040,133543862423.48
1,3,549.0602006689,549.0602006689,30068222769903,46973036286746,20370023959384,6026288113967.5,16368993667606,133299545081.97
1,3,552.64882943144,552.64882943144,30015133089712,46890098778596,20334057814449,6015647853919.1,16340091904794,133064185968.66
1,3,556.23745819398,556.23745819398,29962043409521,46807161270446,20298091669514,6005007593870.6,16311190141983,132828826855.34
1,3,559.82608695652,559.82608695652,29911114436736,46727599252621,20263589317991,5994800383922.5,16283464657875,132603046670.29
1,3,563.41471571906,563.41471571906,29860356017528,46648303676215,20229202509738,5984627356410.6,16255832022313,132378022589.68
1,3,567.00334448161,567.00334448161,29811263047246,46571609889278,20195943976703,5974788118955.9,16229106048891,132160381837.17
1,3,570.59197324415,570.59197324415,29762827161209,46495942609272,20163130592033,5965080574634.7,16202737788877,131945654094.18
1,3,574.18060200669,574.18060200669,29715565329687,46422109454616,20131112582279,5955608334812.6,16177008678155,131736131210.54
1,3,577.76923076923,577.76923076923,29669443648393,46350057459533,20099866978644,5946364604378.2,16151900259405,131531662880.6
1,3,581.35785953177,581.35785953177,29624008239142,46279077569020,20069086296958,5937258416915.5,16127165443778,131330236956.77
1,3,584.94648829431,584.94648829431,29580192830830,46210628468494,20039403101325,5928476910818,16103312548690,131135992879.85
1,3,588.53511705686,588.53511705686,29536579274354,46142494704095,20009856652335,5919735859984.8,16079569540813,130942643660.35
1,3,592.1237458194,592.1237458194,29495062603254,46077636727143,19981730760331,5911415068158.4,16056968067680,130758590434.58
1,3,595.71237458194,595.71237458194,29453545932153,46012778750191,19953604868328,5903094276332,16034366594548,130574537208.82
1,3,599.30100334448,599.30100334448,29414041403961,45951064174364,19926842123481,5895176759327.2,16012860522607,130399404292.01
1,3,602.88963210702,602.88963210702,29374816331163,45889786168124,19900268698601,5887315250930.8,15991506584876,130225510267.55
1,3,606.47826086957,606.47826086957,29337118214008,45830893594951,19874729725205,5879759775685.3,15970983914183,130058385597.41
1,3,610.06688963211,610.06688963211,29300177995628,45773185022639,19849704197969,5872356198859.8,15950873839803,129894620871.18
1,3,613.65551839465,613.65551839465,29264282554450,45717108617005,19825386465554,5865162016749.6,15931332536879,129735487888.23
1,3,617.24414715719,617.24414715719,29229620838415,45662959555367,19801904532642,5858215098385.2,15912462867719,129581824299.22
1,3,620.83277591973,620.83277591973,29195524483518,45609693709132,19778805609204,5851381489920.9,15893900978233,129430667088.51
1,3,624.42140468227,624.42140468227,29163135310007,45559094846521,19756863232617,5844890035416.2,15876268469442,129287078212.55
1,3,628.01003344482,628.01003344482,29130834596961,45508634178226,19734980784489,5838416310206.4,15858684118110,129143881502.87
1,3,631.59866220736,631.59866220736,29100712394512,45461576813126,19714574190936,5832379203285.8,15842285737636,129010342648.72
1,3,635.1872909699,635.1872909699,29070590192064,45414519448026,19694167597384,5826342096365.3,15825887357162,128876803794.57
1,3,638.77591973244,638.77591973244,29042343610501,45370392207925,19675031663027,5820680902530.2,15810510056147,128751580016.48
1,3,642.36454849498,642.36454849498,29014483198578,45326868248223,19656157343375,5815097105050.8,15795342984123,128628068220.79
1,3,645.95317725753,645.95317725753,28988021012387,45285528618157,19638230266012,5809793540671.2,15780937099385,128510755090.77
1,3,649.54180602007,649.54180602007,28962417601366,45245530579807,19620884974650,5804662092440.5,15766998727671,128397249114.36
1,3,653.13043478261,653.13043478261,28937737189452,45206974463794,19604164977984,5799715632010.7,15753562831786,128287835008.28
1,3,656.71906354515,656.71906354515,28914386378263,45170495468948,19588345732221,5795035650618.9,15740850763499,128184315332.33
1,3,660.30769230769,660.30769230769,28891485262671,45134718995382,19572831137314,5790445797439.9,15728383507295,128082789263.3
1,3,663.89632107023,663.89632107023,28870383034250,45101752770622,19558535216820,5786216478112.4,15716895556463,127989238086.52
1,3,667.48494983278,667.48494983278,28849280805828,45068786545862,19544239296325,5781987158784.9,15705407605631,127895686909.74
1,3,671.07357859532,671.07357859532,28830401603011,45039293168063,19531449388390,5778203379722,15695129860123,127811990939.87
1,3,674.66220735786,674.66220735786,28811544326658,45009834044147,19518674334774,5774423995175.9,15684864051287,127728392175.3
1,3,678.2508361204,678.2508361204,28794436650600,44983108172584,19507084565705,5770995266379.2,15675550716266,127652549802.39
1,3,681.83946488294,681.83946488294,28777821085533,44957151084343,19495828182242,5767665166708.8,15666505284054,127578889073.83
1,3,685.42809364548,685.42809364548,28762483274491,44933190122216,19485437425886,5764591155010.3,15658155454530,127510892928.16
1,3,689.01672240803,689.01672240803,28748106564496,44910730606267,19475697776944,5761709767567.4,15650328843448,127447157568.56
1,3,692.60535117057,692.60535117057,28734537098479,44889532179428,19466505003788,5758990168400.8,15642941692150,127387000913.34
1,3,696.19397993311,696.19397993311,28722396769649,44870566372950,19458280414405,5756556997684.6,15636332556342,127333179962.86
1,3,699.78260869565,699.78260869565,28710594270986,44852128329988,19450284691555,5754191535072.8,15629907333674,127280856693.81
1,3,703.37123745819,703.37123745819,28700688235605,44836652971325,19443573747328,5752206162655.4,15624514536613,127236940897.28
1,3,706.95986622074,706.95986622074,28690782200224,44821177612661,19436862803101,5750220790238.1,15619121739553,127193025100.74
1,3,710.54849498328,710.54849498328,28682978026141,44808985812017,19431575785402,5748656673660.1,15614873184873,127158427347.32
1,3,714.13712374582,714.13712374582,28675304582475,44796998240315,19426377332305,5747118758122,15610695799152,127124409152.44
1,3,717.72575250836,717.72575250836,28669263730668,44787561128154,19422284895003,5745908047393,15607407188308,127097628622.21
1,3,721.3143812709,721.3143812709,28663821558261,44779059281948,19418598039088,5744817324263.7,15604444495546,127073502178.91
1,3,724.90301003344,724.90301003344,28659543462211,44772375974340,19415699798919,5743959905997.5,15602115520536,127054536363.65
1,3,728.49163879599,728.49163879599,28656331623770,44767358391327,19413523906159,5743316187703.6,15600367011206,127040297522.61
1,3,732.08026755853,732.08026755853,28653815859740,44763428226549,19411819576162,5742811977003,15598997441424,127029144544.41
1,3,735.66889632107,735.66889632107,28652833803491,44761894043840,19411154272265,5742615152808.7,15598462814754,127024790856.33
1,3,739.25752508361,739.25752508361,28652080090566,44760716582370,19410643661767,5742464093261.5,15598052496982,127021449467.49
1,3,742.84615384615,742.84615384615,28653327649258,44762665536328,19411488832151,5742714129258.6,15598731660912,127026980182.73
1,3,746.4347826087,746.4347826087,28654575207950,44764614490287,19412334002534,5742964165255.6,15599410824841,127032510897.98
1,3,750.02341137124,750.02341137124,28657813237747,44769672986307,19414527636356,5743613132027,15601173590619,127046865835.4
1,3,753.61204013378,753.61204013378,28661290626151,44775105411724,19416883425928,5744310071117.4,15603066661945,127062281905.29
1,3,757.20066889632,757.20066889632,28666291169530,44782917331010,19420271090847,5745312281365.6,15605788931390,127084450482.08
1,3,760.78929765886,760.78929765886,28671998984803,44791834160278,19424137903616,5746456243250.1,15608896236194,127109754562.74
1,3,764.3779264214,764.3779264214,28678762570541,44802400326425,19428719956587,5747811802848.7,15612578298153,127139739132.03
1,3,767.96655518395,767.96655518395,28686701794792,44814803088705,19434098455331,5749402984137.6,15616900372944,127174935594.29
1,3,771.55518394649,771.55518394649,28695229094645,44828124545922,19439875349201,5751112027595.6,15621542595066,127212739151.66
1,3,775.14381270903,775.14381270903,28705401095942,44844015364775,19446766455322,5753150702276.1,15627080189781,127257834106.71
1,3,778.73244147157,778.73244147157,28715692924445,44860093377323,19453738738891,5755213392866.7,15632683019209,127303460296.07
1,3,782.32107023411,782.32107023411,28728099451157,44879474964949,19462143633713,5757699913768.8,15639437104127,127358461653.77
1,3,785.90969899666,785.90969899666,28740505977870,44898856552575,19470548528536,5760186434670.8,15646191189044,127413463011.46
1,3,789.4983277592,789.4983277592,28754799933420,44921186665869,19480232083111,5763051246152,15653972846928,127476832349.7
1,3,793.08695652174,793.08695652174,28769443100930,44944062315189,19490152215229,5765986048931.3,15661944626295,127541749931.14
1,3,796.67558528428,796.67558528428,28785506097862,44969156038898,19501034279121,5769205446645.3,15670689483865,127612963040.12
1,3,800.26421404682,800.26421404682,28802388355569,44995529621523,19512471390653,5772589059484.8,15679880418011,127687808753.62
1,3,803.85284280936,803.85284280936,28820221918081,45023389463428,19524553132492,5776163398280,15689589440857,127766873494.63
1,3,807.44147157191,807.44147157191,28839345956597,45053265464534,19537509336373,5779996463056.4,15700001267926,127851661484.12
1,3,811.03010033445,811.03010033445,28858951651900,45083894197429,19550792105044,5783926148469.7,15710675518104,127938586471.44
1,3,814.61872909699,814.61872909699,28880320186779,45117277890745,19565270084395,5788209460546.6,15722310223643,128033332763.14
1,3,818.20735785953,818.20735785953,28901699589319,45150678582653,19579755442379,5792494955295.5,15733950853642,128128127296.81
1,3,821.79598662207,821.79598662207,28925314945003,45187576628360,19595758907982,5797229521147.9,15746810404242,128232847314.11
1,3,825.38461538462,825.38461538462,28948930300687,45224474674067,19611762373584,5801964087000.3,15759669954843,128337567331.41
1,3,828.97324414716,828.97324414716,28974333045581,45264174654740,19628983219679,5807058427250.1,15773504079629,128450221677.77
1,3,832.5618729097,832.5618729097,29000196465572,45304596795790,19646517828929,5812245494425.2,15787589387569,128564920988.8
1,3,836.15050167224,836.15050167224,29027375420279,45347091658865,19664953985683,5817698173886,15802390222764,128685442697.44
1,3,839.73913043478,839.73913043478,29055486382267,45391054968186,19684028855219,5823339029744.4,15817697982329,128810089357.6
1,3,843.32775919732,843.32775919732,29084440938958,45436360931352,19703687482177,5829150399232,15833458882463,128938418769.17
1,3,846.91638795987,846.91638795987,29114798109486,45483899275602,19724316701098,5835245275449,15849973202725,129072871355.83
1,3,850.50501672241,850.50501672241,29145528742061,45532041819370,19745206471967,5841414660139.8,15866679602789,129208880676.14
1,3,854.09364548495,854.09364548495,29178138314242,45583224175103,19767407115998,5847958907343.7,15884352383100,129352722140.35
1,3,857.68227424749,857.68227424749,29210747886423,45634406530836,19789607760028,5854503154547.6,15902025163411,129496563604.57
1,3,861.27090301003,861.27090301003,29245554955556,45689199185470,19813312707731,5861457342438.3,15920690046255,129648398114.8
