x,y,z,id,group1,group2,group3,group4,group5,group6,group7,group8,group9,group10,group11,group12
1,3,308.6220735786,308.6220735786,26756402726559,22376574856223,9170060665578,10267293953314,7996357145073.6,5664560867506.2,4814631434069.9,5862943515973.6,11051446227487,6499784560509.6,2197489332090.1,172566031323.58
1,3,312.21070234114,312.21070234114,26737381169198,22360667258094,9163541703903,10259995096601,7990672748020,5660534131881.3,4811208914031.3,5858775694249.8,11043589672221,6495163754162.2,2195927091765.1,172443350428.66
1,3,315.79933110368,315.79933110368,26718208410440,22344633030404,9156970809144.5,10252638036709,7984942988696,5656475247298.9,4807759065534,5854574664290.9,11035670711760,6490506275997.2,2194352457187.8,172319696305.13
1,3,319.38795986622,319.38795986622,26698977539714,22328550182355,9150379983715.9,10245258651181,7979195834493,5652404036060.1,4804298737135.7,5850360880271.7,11027727738792,6485834680088.9,2192773050253,172195667427.23
1,3,322.97658862876,322.97658862876,26679540119917,22312294521539,9143718318121.5,10237799912991,7973386853161.1,5648289011824,4800801159718,5846101764121.3,11019699417460,6481112905071,2191176680788.1,172070306548.87
1,3,326.5652173913,326.5652173913,26660100106161,22296036691215,9137055763375.8,10230340179087,7967577096203,5644173438040.8,4797303115124.6,5841842079116.5,11011670024230,6476390499700.1,2189580098219.4,171944928935.94
1,3,330.15384615385,330.15384615385,26640398363699,22279559958923,9130303493864.5,10222779978315,7961689079069,5640002415316.6,4793757932811.5,5837524997075.7,11003532477249,6471604492124.9,2187962013620.2,171817862815.95
1,3,333.74247491639,333.74247491639,26620696621237,22263083226632,9123551224353.1,10215219777542,7955801061934.9,5635831392592.4,4790212750498.5,5833207915034.9,10995394930267,6466818484549.8,2186343929021.1,171690796695.95
1,3,337.33110367893,337.33110367893,26600783713825,22246429900298,9116726584839.2,10207578543483,7949849930321.5,5631615656677,4786629560486.2,5828844547226.5,10987170140668,6461981167390.1,2184708497534.5,171562368350.89
1,3,340.91973244147,340.91973244147,26580818033625,22229732440880,9109883859147.4,10199917058181,7943883025602.4,5627388746370.3,4783036871869.7,5824469612020,10978923548037,6457131027316.9,2183068730841.5,171433599568.57
1,3,344.50836120401,344.50836120401,26560696798787,22212904894717,9102987823541.2,10192195883903,7937869633208.6,5623128903730,4779416191189.6,5820060588055.9,10970612697719,6452243094693.9,2181416186995.7,171303827412.77
1,3,348.09698996656,348.09698996656,26540467599861,22195987060681,9096054787711.7,10184433281957,7931823975628.2,5618846204108.9,4775776082367.2,5815627904484.5,10962257248778,6447328931813.3,2179754775052.6,171173358856.64
1,3,351.6856187291,351.6856187291,26520138288804,22178985503738,9089087441953.8,10176632264926,7925748399638.7,5614542310398.3,4772117959289.6,5811173283631.9,10953860447656,6442390447950.1,2178085140496,171042244588.84
1,3,355.27424749164,355.27424749164,26499646011125,22161847659219,9082064245090.9,10168768714247,7919624121239,5610203916081.8,4768430511870.4,5806682952375.4,10945396331760,6437412373396.5,2176402120832.7,170910079205.18
1,3,358.86287625418,358.86287625418,26479108880831,22144672304339,9075025676298.5,10160887952393,7913486438488.7,5605856026226,4764734993639.5,5802182792871.6,10936913689635,6432423402798.9,2174715417357.9,170777624536.39
1,3,362.45150501672,362.45150501672,26458353973646,22127314822074,9067912470811.4,10152923623595,7907283672404.4,5601462031834.8,4761000288480,5797634913406.1,10928341095470,6427381527671.4,2173010827546.1,170643765275.82
1,3,366.04013377926,366.04013377926,26437599066462,22109957339809,9060799265324.3,10144959294797,7901080906320.2,5597068037443.6,4757265583320.6,5793087033940.5,10919768501305,6422339652543.9,2171306237734.4,170509906015.25
1,3,369.62876254181,369.62876254181,26416592201716,22092389144238,9053599708366.9,10136898282487,7894802841490.6,5592620702043.2,4753485540637.6,5788483945119.9,10911091838588,6417236570523.6,2169580954681.2,170374421740.51
1,3,373.21739130435,373.21739130435,26395575118711,22074812403087,9046396649384.1,10128833349131,7888521722884.3,5588171203372.6,4749703659269.5,5783878617257.4,10902410955321,6412131006228.3,2167854832403.8,170238871562.54
1,3,376.80602006689,376.80602006689,26374361416694,22057071228739,9039126204747.4,10120692967287,7882181843682.5,5583680079165.8,4745886398021.3,5779230206034.2,10893648861196,6406977678638.6,2166112561996.9,170102053292.5
1,3,380.39464882943,380.39464882943,26353082617299,22039275613216,9031833449809.1,10112527605666,7875822509796.5,5579175173416.3,4742057423066.3,5774567530606.2,10884859879469,6401808537393.5,2164364945205.2,169964815177.64
1,3,383.98327759197,383.98327759197,26331662349092,22021361686356,9024492210162,10104307957984,7869420896950.7,5574640317575.3,4738202991841.8,5769873856195.6,10876012465689,6396605029981.9,2162605709675.8,169826664658.13
1,3,387.57190635452,387.57190635452,26310122300843,22003347586625,9017109919060,10096042346907,7862983486987.4,5570080103330.3,4734327007081.7,5765153935296.7,10867115578151,6391372425125.7,2160836636692.5,169687741615.91
1,3,391.16053511706,391.16053511706,26288495739494,21985261135334,9009697977830.6,10087743537947,7856520221905.2,5565501573510.5,4730435454879.7,5760415057389.3,10858182957298,6386118804117.6,2159060458431.8,169548260605.31
1,3,394.7491638796,394.7491638796,26266694914899,21967028946370,9002226312380,10079377858528,7850004876883.8,5560886150647.6,4726512545195.9,5755637994399.7,10849178358867,6380822850296.5,2157269968018.2,169407655679.61
1,3,398.33779264214,398.33779264214,26244862335227,21948770200461,8994743763729.1,10070999993691,7843480041634.8,5556264004977.5,4722583921417.5,5750853973158.6,10840160644376,6375519182412.6,2155476869584.5,169266845949.42
1,3,401.92642140468,401.92642140468,26222801211197,21930320321647,8987182887628.9,10062534429218,7836886904297.6,5551593474611.6,4718614172745.7,5746019872705.9,10831048532330,6370159995670.1,2153665000976.3,169124562221.42
1,3,405.51505016722,405.51505016722,26200740087167,21911870442833,8979622011528.7,10054068864746,7830293766960.4,5546922944245.6,4714644424073.8,5741185772253.2,10821936420284,6364800808927.7,2151853132368.1,168982278493.43
1,3,409.10367892977,409.10367892977,26178441949670,21893222348017,8971979905284.4,10045512350643,7823629796385.2,5542202236134.2,4710632026493.6,5736299736753.9,10812726412490,6359384045899.7,2150021797996.5,168838466143.9
1,3,412.69230769231,412.69230769231,26156121009890,21874555183494,8964329984156.4,10036947086576,7816959011178.3,5537476700587.7,4706615525802.9,5731408704755.4,10803506986469,6353961743647.4,2148188590888,168694506730.75
1,3,416.28093645485,416.28093645485,26133617898831,21855735667677,8956617628515,10028311917471,7810233782647,5532712597789.4,4702566244617.5,5726477754820.5,10794212316532,6348495187529.4,2146340422145.8,168549372399.59
