x,y,z,id,group1,group2,group3,group4,group5,group6,group7,group8,group9,group10,group11,group12,group13,group14,group15,group16,group17,group18,group19,group20,group21
1,3,107.65886287625,107.65886287625,2072803762.0599,83941131015.072,54633267364.876,115494671351.23,39944287965.123,61591178723.732,51693450194.087,57663016607.996,64693329805.062,72146841192.666,51825806086.719,166444968812.92,154787347777.59,1887073127228.8,14600039521649,29122783191915,41360825278204,10074739829935,7232077220575.8,1255060738015.4,424366043422.78
1,3,111.2474916388,111.2474916388,3222290834.4246,125623208326.07,81649336987.308,171652765459.44,59279978242.477,91174258455.04,76358548551.663,84963662439.791,95044631773.802,105640295479.29,75701384473.551,238994253470.94,195938096532.51,2010512958598,15361083780557,30592675602190,43424181847523,10574935587506,7590383551552.3,1317166760420.9,445373135727.75
1,3,114.83612040134,114.83612040134,5256078492.7317,195310077132.14,126678686535.63,263953277539.82,90938910929.082,139292245648.21,116252949062.22,128835842269.12,143458039182.58,158622105535.82,113248100512.05,350797706103.67,257017020632.25,2150478064026.1,16136221729353,32063056237191,45474591547059,11070644740725,7945054071830.3,1378600879638.6,466157114301.02
1,3,118.42474916388,118.42474916388,8196057660.1962,292298150194.36,189183351807.03,390547267158.78,134217618515.95,204700625327.93,170226383625.16,187872064535.92,208211789999.85,229017126401.18,162905599133.81,496503103695.82,335057792127.9,2303124924766.8,16912915523724,33513334035475,47485086783645,11555527945953,8291611232957.6,1438593315489.7,486456950972.42
1,3,122.01337792642,122.01337792642,12672598731.606,434751330840.28,280736741517.66,573664769165.38,196601642275.82,298417941946.64,247167804482.94,271543971988.85,299387751546.1,327423271063.89,231973571906.25,695947060356.27,439809936404.39,2474755959922.5,17684613052273,34917319162107,49412115667517,12018364617204,8621811889346.7,1495695013798.8,505784497011.48
1,3,125.60200668896,125.60200668896,20713422573.663,675553059572.69,434455938802.21,872528537327.14,297609663863.58,448148866140.31,368748426066.51,402154546618.08,439826998606.31,476867451671.11,335853004004.3,987573184087.17,589265788675.95,2673350575981.5,18412857002570,36175438482382,51103535443443,12421088029904,8908025714476.1,1545081222412.6,522511206460
1,3,129.19063545151,129.19063545151,32400578335.771,1011502285216.1,647475501210.4,1276570161479,433211464965.32,646900864636.82,528669067065.13,572279366968.35,620873755928.21,667484597157.69,467406823084.99,1349647915414.9,772143924256.33,2889205347103.9,19087766818885,37284005713171,52562079933564,12765145622281,9151535543827.7,1586998597079.3,536718085307.1
1,3,132.77926421405,132.77926421405,49833936839.482,1494998554225.3,952063122184.71,1840561974575.5,621173660511.5,919275663809.83,745798910555.85,800947608932.61,861623819132.27,918148375689.4,639094022201.96,1812289069358.1,1002297805697.5,3127736543117.3,19674737162168,38156752002028,53657213848400,13017993112027,9328754504497.5,1617331837846.3,547015725306.45
1,3,136.36789297659,136.36789297659,81617163488.04,2320583264325.8,1462033967636.5,2731425293190.9,913063123355.96,1331409996525.6,1067736641782,1132978505039,1203866167069.1,1267021070619.6,874685732250.18,2423535384373.5,1299202114440,3385547737839.8,20045068555198,38516139736091,53985831113316,13080645708171,9368393877013.4,1623686391883,549215312378.12
1,3,139.95652173913,139.95652173913,128057317789.87,3474343633169.8,2159284798955.5,3889718079640.7,1287047874349.3,1848595766222.9,1465501054456.2,1537007360179.7,1614151569211.8,1679128645328.5,1150214491991.1,3119529543737,1631863009047.1,3642895046187.3,20218786002754,38441512492035,53678816046601,12986630500694,9294995640070.5,1610367006381.1,544768738448.05
1,3,143.54515050167,143.54515050167,195949468313.74,5101660007278.3,3123472519168.4,5418256952921.1,1773524063073.3,2507525333864.4,1964298465392.7,2035715967898.1,2112676937649.4,2171975503178.4,1476124059134.4,3918204125909.4,2006528233907,3893141819840.3,20112594286117,37760434969390,52488407981146,12675292941259,9064911321803.4,1569787590499.2,531112550357.21
1,3,147.13377926421,147.13377926421,321552695630.89,7905264291822.7,4670710547368.1,7603178463390.5,2445133833600.8,3377125920081,2601916973855.4,2654513772967.8,2713042418444.5,2746793442152.2,1847333007667.8,4770768434029.2,2391958661480.3,4077208920068.4,19427559819184,35902817153207,49605153951389,11948314270196,8535256755596.3,1477087643977.7,499833064890.24
1,3,150.72240802676,150.72240802676,506014245136.22,11826533922081,6650774552679.3,10163034292817,3211075964576.6,4338575139110.4,3293529549732,3312278097788,3336759871082.6,3326704088665.4,2213070163395.9,5566300674360,2744388747467.5,4195912948281.2,18343206859209,33201453381747,45476546872828,10912557540123,7781238997412.6,1345174091450.1,455510035544.61
1,3,154.3110367893,154.3110367893,770412224107.03,17247242576733,9182201291133.9,13165729286646,4083840872177,5397044942479.4,4038734581094.9,4004144419763.2,3974048401140.3,3895839385127.6,2559731719047.6,6259138989423.5,3042089702537.3,4226326834646.5,16759582137899,29434450932682,39765032480391,9483388072198.8,6740799998082.7,1163145991031.9,394583361431.18
1,3,157.89966555184,157.89966555184,1266675181992.6,26655795212955,12209494146596,16366657880126,4913875654732,6397674043722.3,4702602164497.8,4577012980749.2,4440076011273.4,4218322243264.8,2731307899128.1,6464191520225.5,3204128648553.5,4585708578823.6,14500185577978,23639590286352,31028771823529,7222470806312.5,5050990212688.9,850916173312.48,282858239984.61
1,3,161.48829431438,161.48829431438,1677084968998,34561981387041,14743511057579,19092159424668,5608104076245.2,7239103494724.2,5255885660458.5,5047646877793.4,4810707476444.7,4453079549484.9,2847942491557.1,6553954019303.1,3312830130653.2,4896786770095.1,12439075757482,18554747283927,23468221721915,5286540672957.5,3614842449961.5,588349073486.06,189954790701.23
1,3,165.07692307692,165.07692307692,1930341892955.7,39728917222994,16504422969695,21115948241577,6117310929901.9,7864843631909.2,5665735412579.5,5392476272306.4,5073298324340.4,4602324729493,2914221085557.6,6556736972434.2,3367319487462.7,5088629611159.2,10762699399838,14786703213276,18036426003770,3938361229743.8,2637477348213.6,416079774711.24,131498907395.96
1,3,168.66555183946,168.66555183946,2128347326884.5,43965589259993,18042757484935,22954075572466,6590478204933.2,8449610532953,6053719475464.6,5723946234667.2,5333049370758.4,4762907387590.9,2990809661633.9,6597583481441.8,3424053593497,5215916033159.7,9266632074752.4,11508010270936,13339134756380,2783743582154.1,1806143544698.3,271233162747.41,82795393341.711
1,3,172.25418060201,172.25418060201,2112041895542.3,44593930741929,18717753210772,24072054474855,6923854258494.5,8875449418014.9,6356890354534.3,6003597296532.3,5581785323980.3,4967466140055.5,3107388854767.4,6786071865643.6,3489494689123.9,5092799397775.3,8469951947432.7,10127424758364,11490857872051,2379918282098.1,1541239603335.7,232754356166.48,71919613734.694
1,3,175.84280936455,175.84280936455,2095736464200.2,45222272223866,19392748936610,25190033377244,7257230312055.9,9301288303076.7,6660061233603.9,6283248358397.4,5830521277202.2,5172024892520.1,3223968047900.9,6974560249845.3,3554935784750.7,4969682762390.9,7673271820113.1,8746839245791,9642580987722.7,1976092982042,1276335661973,194275549585.54,61043834127.677
1,3,179.43143812709,179.43143812709,2046669343374.6,44824921335501,19448896768866,25571803885268,7390743782834.1,9502148684967.4,6815848288867,6438597086673.4,5979783058985.8,5306352198279.4,3307611978006.6,7141489674159.8,3623584234802.7,4953210638996.5,7379865294557,8241949219504.8,8986997376341.6,1832429956353.1,1181140810155.7,179506207941.29,56308588989.464
1,3,183.02006688963,183.02006688963,1997444528577.9,44422633415330,19502065860301,25950030753540,7523295242042,9701926163194.3,6970925931984,6593347502441.5,6128566035269.5,5440341454447.8,3391097378668.3,7308315327330.3,3692248123022.4,4937251834568.6,7088881208565.3,7741274235264.8,8337154633073.3,1690019186662.4,1086762830138.3,164850988606.88,51602900485.239
1,3,186.60869565217,186.60869565217,1958219895127.2,43950873081885,19405176052014,26026783686826,7562925736473.5,9779350036598.7,7038943229947.2,6667678305098.9,6205479427790.4,5514090350101.3,3439034107107.5,7414178116219.2,3739786028141.3,4944266154256.1,6956511613615.6,7500149194482.2,8019326994077.9,1620227613073.4,1040523950331,157744336752.95,49384297081.198
1,3,190.19732441472,190.19732441472,1921726833892.2,43460136201187,19267297314926,26021188331009,7577174658625.9,9823352745340.2,7083179797173.3,6720042308038.4,6262761480501.8,5571384454651.3,3477260635102.4,7503388760461.9,3781553323061.2,4957555634900.2,6867467926641.6,7329920809430.4,7792190033845.4,1570272137604.6,1007434374928.5,152699593226.93,47845046613.135
1,3,193.78595317726,193.78595317726,1893066023353,43023953950725,19116752501552,25935874499397,7563234161223.4,9824082599937.1,7093438493935,6738323704654.4,6287163267423.8,5598937781436.5,3496863005013.2,7554228343701.2,3806535036701.9,4965687218851.5,6811409397384.4,7222368082933.2,7648425185408.9,1538619514574.1,986460840055.39,149495968656.65,46860539916.126
1,3,197.3745819398,197.3745819398,1870177839726.9,42627980260863,18956872372482,25791805523612,7528517132488,9792918934759.7,7078654380256.7,6731485097050.2,6287331214728.2,5604571174755.7,3502738756565.4,7576787190274.1,3819145223688.5,4970017262936.3,6779662016552.5,7161009382575.3,7566108331304,1520456697051.2,974417226396.04,147649309439.88,46284897662.692
1,3,200.96321070234,200.96321070234,1850095490928.4,42262428509480,18803806767326,25637348453339,7488945078521.7,9752308242275.1,7055447580094.3,6715279266939.8,6277636377414.2,5600580230875.7,3502274430256.1,7584656726884.4,3824573604126.9,4968844696197.4,6750510791831.2,7109533894549.1,7498626660293.3,1505677837648.4,964641535103.82,146152012066.54,45818591766.638
1,3,204.55183946488,204.55183946488,1834874850330.5,41949589265021,18662548780522,25464891790338,7440960656248.2,9695328556976.3,7017646676405.9,6682842722880.6,6250852158933.6,5579913066918.2,3490824564731.2,7567073896162.2,3817557970596.1,4958137680779.3,6725857962143.1,7075183183066.5,7456850112976.1,1496762408544.7,958795503769.53,145260058715.08,45541734465.373
1,3,208.14046822742,208.14046822742,1820178474104.6,41643936194410,18524150653471,25293381089505,7392939215445.5,9637658624880,6978975328962.6,6649218950740.5,6222623361769.4,5557672087060.2,3478266976089.6,7546563697149.8,3808974447120.7,4945811271686.2,6700440334457,7041111241481.3,7416056197455,1488108261250.9,953132937389.93,144396640440.31,45273465824.677
1,3,211.72909698997,211.72909698997,1808314652168.1,41377109389016,18401204097119,25126981339055,7344717766784.8,9576259350049.4,6935601050473.4,6609180689705.4,6186589633040.6,5526927918321.2,3459724456881.6,7510237184750.4,3791919752182.4,4924735421005.7,6670890570457.3,7008545469131.5,7380571355098.8,1480865796593.9,948461616023.33,143687394675.03,45051600961.595
1,3,215.31772575251,215.31772575251,1796450830231.6,41110282583622,18278257540767,24960581588605,7296496318124.2,9514860075218.7,6892226771984.3,6569142428670.3,6150555904311.7,5496183749582.2,3441181937673.7,7473910672351,3774865057244.1,4903659570325.2,6641340806457.7,6975979696781.8,7345086512742.6,1473623331936.9,943790294656.72,142978148909.76,44829736098.513
1,3,218.90635451505,218.90635451505,1785758040995.6,40863649141107,18165795421379,24804662768053,7250817089211.7,9455432051080.4,6849396291288.8,6528664860027.7,6113118257264.9,5463253024525.9,3420837728485.4,7431492083336.8,3754123373961.5,4877840455823,6607335204848.6,6940512284409.3,7307761277917.8,1466129068456.7,938987814235.24,142250498600.12,44601660645.954
1,3,222.49498327759,222.49498327759,1775131546202.8,40618158884214,18053926846398,24649337293367,7205281780313.1,9396115623285,6806596596046.1,6488162421325.4,6075601131666.3,5430198514255.6,3400391522116.4,7388728609994,3733172963083.9,4851752815912.8,6573077349589.4,6904880604540.8,7270331854888.9,1458620550154.5,934177908644.07,141521806373.36,44373233599.823
1,3,226.08361204013,226.08361204013,1764819952215.8,40379900040206,17946395803419,24500263035171,7161545073979.5,9338934528127.5,6765162305881.4,6448727021172.6,6038804894318,5397496334500.7,3380020326334.4,7345275182250.4,3711576577743.1,4824469375419.7,6537130148053.1,6867608655563.3,7231315415331.2,1450809555793.3,929178760526.98,140764650045.37,44135790150.405
1,3,229.67224080268,229.67224080268,1754620926383,40144226222291,17840415305760,24353423410510,7118451317320.4,9282516754145.6,6724216109511.1,6409673057197.8,6002266354181.4,5364920102965.1,3359675944721.2,7301575115273.6,3689749274755.9,4796758469954.3,6500579052882.7,6829750356655,7191731662137.6,1442890434774.4,924111963545.81,139997318604.21,43895123591.183
1,3,233.26086956522,233.26086956522,1744527236188.3,39911563759710,17736211057371,24209565234490,7076266419223.7,9227310135398.2,6684142216497.9,6371425628026.7,5966438872693.8,5332921541991.5,3339660924739.5,7258357636732.2,3668067085545,4769035500178.5,6463770563694.7,6791513252272.9,7151702063937.2,1434878671532.3,918985232574.65,139220874514.33,43651607139.329
1,3,236.84949832776,236.84949832776,1734528123933.8,39681605109340,17633601653805,24068384018289,7034897559954.7,9173190979253.5,6644851540410.1,6333902364025.9,5931249830992.4,5301441655350.3,3319941629407.3,7215573460926.3,3646515189958.3,4741301698194.1,6426730967576.5,6752936028990.5,7111272153904.1,1426783727414.4,913804688540.66,138436248430.57,43405531848.135
1,3,240.4381270903,240.4381270903,1724583797142,39453147277177,17531766192576,23928480004044,6993920783156.3,9119611018974.1,6605963460153.3,6296770306304.2,5896429596342.6,5270288964710.4,3300424456433.8,7173192335364.9,3625146222614.2,4713743134930.3,6389824971916.8,6714439378779.2,7070894754622.6,1418696620919.7,908628541509.99,137652257270.59,43159665015.977
1,3,244.02675585284,244.02675585284,1714757428941.4,39227920857006,17431597106755,23791325933593,6953788199206,9067192001423.6,6567942209062.8,6260480554902.4,5862403440231.3,5239840759848,3281342473152.4,7131679017367.5,3604171118107.1,4686561878192.1,6353206631432.1,6676116210464.1,7030630416250.9,1410626389613.5,903461861668.11,136869633165.11,42914247017.014
1,3,247.61538461538,247.61538461538,1704951581941,39003201201820,17331663806271,23654528258492,6913763087241.6,9014919128562,6530030006302,6224297537521.4,5828479502733.9,5209485480347,3262319207026.8,7090293020571.7,3583258851693.5,4659454032048.5,6316670489104.7,6637868294731.8,6990438871325.5,1402570197685.4,898304037852.99,136088344016.14,42669249744.18
1,3,251.20401337793,251.20401337793,1695316303281.4,38782693681487,17233690308986,23520692874235,6874631262129.1,8963860982757.7,6493024192665.6,6189001673165.3,5795405187052.3,5179902578901.6,3243783986811.4,7049965293559.6,3562868883646.7,4632956360904,6280817562339.6,6600245864257.2,6950852371780,1394630698417.1,893219823659.94,135318150773.59,42427749467.485
1,3,254.79264214047,254.79264214047,1685681024621.9,38562186161155,17135716811702,23386857489978,6835499437016.7,8912802836953.4,6456018379029.2,6153705808809.1,5762330871370.7,5150319677456.2,3225248766596,7009637566547.5,3542478915599.8,4606458689759.4,6244964635574.4,6562623433782.6,6911265872234.5,1386691199148.8,888135609466.88,134547957531.03,42186249190.789
1,3,258.38127090301,258.38127090301,1676232190244.8,38346039529706,17039691751464,23255781580016,6797184908245.4,8862833096303.5,6419814439848.8,6119187657971.9,5729997564231.8,5121410017064.6,3207139840279.8,6970253463438,3522567316454.3,4580563991048.2,6209875161278.2,6525764911154,6872460327879.4,1378906256179.4,883149858671.51,133792655396.43,41949426474.855
1,3,261.96989966555,261.96989966555,1666804618212.4,38130390219611,16943888893483,23125020364037,6758963584995.8,8812987478771.4,6383701947458.4,6084758198580.5,5697748762656.3,5092577133945,3189079529065.9,6930976972406.9,3502710271110.9,4554738056085.5,6174872752079.4,6488993505554.5,6833743844654.5,1371138939008.3,878175336768.12,133039051462.85,41713137193.941
1,3,265.55852842809,265.55852842809,1657525028802.6,37918135374753,16849588476916,22996326430064,6721348745494.2,8763938541094.4,6348170459180.3,6050886866305.6,5666027165631.6,5064219828476,3171319081560.9,6892362307127.5,3483190320334,4529349327067.2,6140452576723.6,6452825099758.2,6795656536254.9,1363497305188.5,873281170628.54,132297614241.83,41480665050.01
1,3,269.14715719064,269.14715719064,1648312586841.1,37707420776141,16755969796525,22868570529956,6684009099359.4,8715251098696.2,6312902602826.9,6017268785466.9,5634544788859.4,5036078317437.2,3153694697889.2,6854047946773.7,3463823326976,4504158981231,6106296591285.5,6416930306480.8,6757854717349.3,1355912700472.6,868423466097.78,131561697694.03,41249924940.582
1,3,272.73578595318,272.73578595318,1639203646662.4,37499068637506,16663396792984,22742240685741,6647086381273.5,8667108114251.6,6278029838907.4,5984028223963.8,5603417034239.3,5008254946663,3136270136290.7,6816171414569.5,3444678807801.2,4479259191065.3,6072534343441.6,6381448442689.8,6720487030946.2,1348415122220.3,863621477999.99,130834220894.6,41021831425.064
1,3,276.32441471572,276.32441471572,1630207682446.1,37293295209913,16571965183780,22617467433429,6610618755326,8619559425477.6,6243588332757.8,5951199738554.3,5572676362603.9,4980778837565.6,3119063687756.9,6778772787724.2,3425777127293.6,4454676552988.2,6039201874510.5,6346417306460.8,6683593215968.6,1341012536520,858880306416.42,130115956387.65,40796626763.113
1,3,279.91304347826,279.91304347826,1621269407039.5,37088838438044,16481117337122,22493489238939,6574383397153.4,8572313514433.2,6209366161357.8,5918580394805.6,5542131669303.6,4953478074536.5,3101967147331.9,6741613766911.5,3406996848548.9,4430252390385.3,6006084932695.8,6311612941595,6646938329122.9,1333657896411.8,854169843630.64,129402344168.07,40572880775.578
1,3,283.5016722408,283.5016722408,1612488411021.8,36887971319157,16391861026451,22371678643489,6538781280226.9,8525893078842.1,6175741971360.9,5886531242621,5512121279847.5,4926655364749.3,3085170253931.7,6705107993939.9,3388547552453.7,4406260286025.4,5973555591376.9,6277426832880.3,6610934841929.7,1326433972355.2,849543103510.96,128701415672.05,40353111632.462
